Matchup,COL @ STL
Pitcher,Kyle Freeland
Pitcher Team,COL
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,108.1,487,0.303,0.372,0.537,0.235,1.49,21,1.74,4.7%,23.1%,19.1%,18.8%,11.8%,7.73,65.7%,7.9%,10.7%,42.9%,31.1%,17.5%,16.9%
vsLHB,29.1,130,0.289,0.325,0.421,0.132,1.33,2,0.61,3.1%,26.8%,20.0%,20.6%,14.2%,7.98,62.8%,10.9%,7.2%,29.9%,26.8%,7.7%,18.6%
vsRHB,78.2,357,0.307,0.389,0.579,0.272,1.55,19,2.17,5.3%,21.9%,18.8%,18.1%,11.0%,7.67,66.8%,6.9%,11.9%,47.6%,32.7%,20.5%,16.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
JJ Wetherholt LHB,,+579,36,4.60,10,1,1,84.6,343.0,3,1,10.0%,10.0%,20.0%,30.0%,30.0%,71.5,28.6%,42.9%,21.4%,87.5%,30.0%,20.0%,50.0%,10.0%,70.0%,70.0%,20.0%,10.0%,37.5%
Jose Fermin RHB,,+463,16,3.40,10,1,1,91.2,310.1,4,2,10.0%,10.0%,60.0%,30.0%,40.0%,68.7,5.9%,47.1%,5.9%,94.4%,60.0%,40.0%,25.0%,20.0%,40.0%,80.0%,20.0%,-,25.0%
Nelson Velazquez RHB,,+375,29,2.00,10,1,2,93.0,267.2,3,1,10.0%,-,10.0%,50.0%,20.0%,76.3,82.4%,41.2%,23.5%,100.0%,60.0%,50.0%,20.0%,10.0%,40.0%,30.0%,50.0%,20.0%,57.1%
Alec Burleson LHB,,+483,22,3.80,10,1,2,96.7,349.3,2,2,20.0%,20.0%,20.0%,60.0%,20.0%,74.2,45.5%,40.9%,18.2%,100.0%,30.0%,30.0%,33.3%,-,70.0%,80.0%,10.0%,10.0%,66.7%
Jimmy Crooks LHB,—,N/A,1,3.60,4,1,2,95.8,317.3,2,2,50.0%,-,-,50.0%,25.0%,72.6,25.0%,37.5%,25.0%,100.0%,75.0%,75.0%,33.3%,-,-,-,50.0%,50.0%,33.3%
Blaze Jordan RHB,,+720,24,3.00,10,0,2,91.3,246.7,3,2,20.0%,-,10.0%,40.0%,40.0%,73.0,18.2%,36.4%,18.2%,91.7%,60.0%,40.0%,0.0%,20.0%,20.0%,20.0%,50.0%,30.0%,57.1%
Nathan Church LHB,,+640,22,4.20,10,0,0,70.8,256.8,1,1,10.0%,-,-,30.0%,30.0%,70.6,-,25.0%,16.7%,80.0%,30.0%,20.0%,0.0%,10.0%,30.0%,10.0%,70.0%,20.0%,37.5%
Ivan Herrera RHB,,+480,30,4.40,10,0,1,88.7,231.6,1,0,10.0%,10.0%,20.0%,50.0%,10.0%,75.2,46.7%,33.3%,33.3%,88.2%,20.0%,10.0%,0.0%,10.0%,60.0%,30.0%,50.0%,20.0%,25.0%
Jordan Walker RHB,,+300,37,4.60,10,0,2,92.6,259.1,4,2,20.0%,10.0%,20.0%,50.0%,50.0%,77.8,69.2%,46.2%,38.5%,92.9%,70.0%,20.0%,0.0%,50.0%,20.0%,20.0%,50.0%,30.0%,100.0%
Everson Pereira RHB,,+543,16,2.20,10,0,0,83.5,254.7,2,0,-,-,10.0%,30.0%,30.0%,74.4,62.5%,31.2%,12.5%,94.1%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,30.0%,40.0%,62.5%
Pedro Pages RHB,,+680,13,2.20,10,0,0,85.4,238.1,1,1,-,-,10.0%,50.0%,30.0%,73.3,35.3%,29.4%,11.8%,94.4%,50.0%,20.0%,0.0%,30.0%,40.0%,30.0%,50.0%,20.0%,33.3%
Masyn Winn RHB,,+850,11,3.60,10,0,1,90.4,296.4,4,1,-,-,10.0%,50.0%,60.0%,72.3,13.3%,40.0%,20.0%,100.0%,70.0%,40.0%,0.0%,30.0%,30.0%,30.0%,50.0%,20.0%,16.7%
Bryan Torres LHB,—,N/A,3,3.20,8,0,0,75.8,228.2,0,0,-,-,-,-,25.0%,64.0,-,30.8%,-,92.9%,37.5%,12.5%,0.0%,25.0%,50.0%,12.5%,37.5%,50.0%,20.0%
César Prieto LHB,—,N/A,-,3.20,2,0,0,81.1,59.6,0,0,-,-,-,50.0%,-,69.0,-,50.0%,50.0%,100.0%,-,-,-,-,50.0%,-,50.0%,50.0%,50.0%
