Matchup,MIN @ KC
Pitcher,Dean Kremer
Pitcher Team,MIN
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,36.0,152,0.273,0.385,0.597,0.324,1.36,12,3.00,7.2%,28.4%,24.3%,21.5%,13.4%,9.25,63.0%,7.0%,8.7%,34.6%,38.5%,30.0%,29.8%
vsLHB,20.2,90,0.284,0.405,0.630,0.346,1.50,7,3.05,8.9%,26.4%,21.1%,19.6%,11.9%,8.27,64.1%,6.1%,7.9%,31.7%,34.9%,31.8%,31.7%
vsRHB,14.2,62,0.259,0.354,0.552,0.293,1.23,5,3.07,4.8%,31.1%,29.0%,24.0%,15.5%,11.05,61.3%,8.4%,9.8%,39.0%,43.9%,27.8%,26.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Starling Marte RHB,—,N/A,19,2.00,10,1,2,94.0,287.6,4,4,30.0%,20.0%,30.0%,60.0%,40.0%,73.9,50.0%,43.8%,37.5%,94.1%,50.0%,20.0%,50.0%,30.0%,40.0%,50.0%,40.0%,10.0%,30.0%
Carter Jensen LHB,,+464,26,4.60,10,1,1,91.1,226.4,2,1,10.0%,10.0%,10.0%,50.0%,20.0%,73.5,26.7%,46.7%,33.3%,100.0%,30.0%,10.0%,100.0%,20.0%,50.0%,50.0%,20.0%,30.0%,33.3%
John Rave LHB,,+591,19,3.40,10,1,3,89.6,317.3,3,3,30.0%,20.0%,30.0%,50.0%,50.0%,77.8,80.0%,60.0%,50.0%,90.9%,50.0%,10.0%,0.0%,40.0%,30.0%,50.0%,40.0%,10.0%,100.0%
Tyler Tolbert RHB,—,N/A,8,3.40,10,1,1,70.1,295.1,2,2,10.0%,10.0%,20.0%,20.0%,20.0%,69.4,-,66.7%,11.1%,75.0%,20.0%,10.0%,0.0%,10.0%,40.0%,70.0%,30.0%,-,60.0%
Jac Caglianone LHB,,+370,24,4.20,10,1,1,94.9,289.7,3,2,10.0%,10.0%,20.0%,60.0%,50.0%,78.1,85.7%,50.0%,42.9%,100.0%,70.0%,30.0%,33.3%,40.0%,30.0%,30.0%,40.0%,30.0%,71.4%
Salvador Perez RHB,,+420,23,4.00,10,0,2,89.6,288.7,3,2,10.0%,-,-,50.0%,60.0%,71.4,14.3%,50.0%,21.4%,93.3%,70.0%,30.0%,0.0%,40.0%,30.0%,30.0%,40.0%,30.0%,33.3%
Bobby Witt Jr. RHB,,+369,31,4.20,10,0,1,92.6,274.9,4,2,10.0%,-,20.0%,60.0%,30.0%,74.6,62.5%,37.5%,25.0%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,20.0%,20.0%,60.0%,66.7%
Nick Loftin RHB,,+840,21,3.40,10,0,0,80.9,251.7,2,1,-,-,-,20.0%,30.0%,69.1,-,36.4%,-,84.6%,40.0%,30.0%,0.0%,10.0%,50.0%,20.0%,40.0%,40.0%,0.0%
Michael Massey LHB,,+610,26,4.00,10,0,0,86.9,302.6,3,2,-,-,10.0%,20.0%,30.0%,72.8,12.5%,31.2%,6.2%,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,40.0%,40.0%,20.0%,37.5%
Josh Rojas LHB,—,N/A,9,3.00,10,0,0,92.1,283.3,3,1,-,-,-,40.0%,20.0%,70.3,-,53.3%,13.3%,88.2%,40.0%,40.0%,0.0%,-,50.0%,40.0%,10.0%,50.0%,40.0%
Kyle Isbel LHB,,+1009,18,4.00,10,0,1,83.4,274.3,2,0,-,-,10.0%,40.0%,10.0%,71.1,11.1%,55.6%,22.2%,90.0%,40.0%,20.0%,0.0%,20.0%,40.0%,20.0%,50.0%,30.0%,33.3%
Isaac Collins SHB,,+697,17,4.00,10,0,0,89.3,257.4,1,0,-,-,-,30.0%,20.0%,73.6,28.6%,42.9%,14.3%,93.3%,50.0%,30.0%,0.0%,20.0%,50.0%,50.0%,10.0%,40.0%,33.3%
Luke Maile RHB,—,N/A,-,3.20,1,0,0,68.5,-,0,0,-,-,-,-,-,67.8,-,-,-,100.0%,-,-,-,-,100.0%,-,100.0%,-,100.0%
