Matchup,TOR @ CLE
Pitcher,Jose Soriano
Pitcher Team,TOR
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,151.1,630,0.227,0.288,0.327,0.101,1.28,14,0.83,10.6%,30.1%,23.3%,20.0%,14.0%,8.74,58.2%,6.0%,7.8%,38.5%,21.8%,15.7%,12.7%
vsLHB,84.1,363,0.240,0.309,0.360,0.120,1.41,11,1.17,11.8%,27.4%,20.4%,18.9%,12.8%,7.90,55.1%,5.7%,7.9%,40.7%,22.4%,20.4%,10.4%
vsRHB,65.2,267,0.209,0.260,0.285,0.075,1.13,3,0.41,9.0%,33.5%,27.3%,21.3%,15.5%,10.01,62.3%,6.4%,7.8%,35.3%,21.0%,8.6%,16.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Patrick Bailey SHB,,+1200,12,3.60,8,2,2,84.1,305.4,2,2,12.5%,-,12.5%,50.0%,87.5%,72.6,22.2%,44.4%,33.3%,100.0%,75.0%,25.0%,100.0%,50.0%,25.0%,25.0%,62.5%,12.5%,80.0%
Nathaniel Lowe LHB,,+880,20,3.80,8,1,1,99.3,277.9,2,2,25.0%,-,-,75.0%,50.0%,77.8,80.0%,50.0%,60.0%,100.0%,62.5%,25.0%,50.0%,37.5%,37.5%,37.5%,37.5%,25.0%,16.7%
Petey Halpin LHB,—,N/A,16,2.40,8,1,1,90.3,281.1,2,2,-,-,25.0%,37.5%,50.0%,71.0,9.1%,45.5%,18.2%,84.6%,87.5%,37.5%,33.3%,50.0%,12.5%,37.5%,62.5%,-,75.0%
Jo Adell RHB,,+620,22,4.00,8,0,0,83.5,194.5,1,0,-,-,-,25.0%,12.5%,78.6,83.3%,25.0%,8.3%,92.3%,25.0%,12.5%,0.0%,12.5%,50.0%,37.5%,12.5%,50.0%,0.0%
Angel Genao SHB,,+1280,16,2.80,8,0,0,87.6,320.6,1,1,-,-,-,62.5%,-,74.0,41.7%,41.7%,25.0%,100.0%,25.0%,25.0%,0.0%,-,75.0%,37.5%,50.0%,12.5%,33.3%
Travis Bazzana LHB,,+1000,17,3.60,8,0,0,88.9,275.0,3,0,-,-,12.5%,50.0%,12.5%,68.5,-,87.5%,25.0%,100.0%,62.5%,50.0%,0.0%,12.5%,25.0%,25.0%,25.0%,50.0%,100.0%
Chase DeLauter LHB,,+830,10,4.00,8,0,1,96.0,279.2,2,1,12.5%,-,-,62.5%,50.0%,73.2,27.3%,54.5%,36.4%,84.6%,50.0%,12.5%,0.0%,37.5%,50.0%,37.5%,37.5%,25.0%,50.0%
Jose Ramirez SHB,,+650,19,4.00,8,0,0,86.2,186.7,1,0,-,-,50.0%,37.5%,50.0%,70.9,12.5%,37.5%,12.5%,100.0%,50.0%,-,-,50.0%,-,50.0%,37.5%,12.5%,0.0%
Austin Hedges RHB,,+827,19,3.60,8,0,0,79.9,209.0,1,0,-,-,-,-,25.0%,68.7,9.1%,27.3%,-,100.0%,50.0%,25.0%,0.0%,25.0%,25.0%,25.0%,37.5%,37.5%,40.0%
Daniel Schneemann LHB,—,N/A,12,3.20,8,0,0,80.7,254.1,1,1,12.5%,-,12.5%,12.5%,25.0%,70.8,7.7%,23.1%,7.7%,100.0%,50.0%,37.5%,0.0%,12.5%,50.0%,62.5%,25.0%,12.5%,75.0%
David Fry RHB,—,N/A,20,1.40,8,0,0,73.5,180.2,0,0,-,-,25.0%,-,-,72.4,11.1%,11.1%,-,100.0%,25.0%,25.0%,0.0%,-,62.5%,62.5%,25.0%,12.5%,50.0%
Angel Martinez SHB,—,N/A,17,4.40,8,0,0,90.9,302.1,3,1,-,-,12.5%,37.5%,50.0%,71.5,10.0%,60.0%,20.0%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,37.5%,25.0%,37.5%,25.0%
Brayan Rocchio SHB,,+1200,16,3.40,8,0,0,98.7,270.0,2,1,-,-,37.5%,62.5%,62.5%,70.2,18.2%,72.7%,36.4%,100.0%,75.0%,12.5%,0.0%,62.5%,25.0%,50.0%,50.0%,-,33.3%
Steven Kwan LHB,,+2500,7,3.80,8,0,0,88.7,287.1,1,0,-,-,-,25.0%,50.0%,60.6,-,53.3%,-,100.0%,50.0%,-,-,50.0%,50.0%,12.5%,75.0%,12.5%,0.0%
