Matchup,PHI @ MIL
Pitcher,Andrew Painter
Pitcher Team,PHI
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,58.0,261,0.305,0.368,0.492,0.186,1.57,11,1.71,7.3%,22.0%,18.0%,16.0%,10.7%,7.29,60.2%,8.4%,8.9%,34.9%,29.2%,19.6%,17.7%
vsLHB,35.1,162,0.309,0.358,0.477,0.168,1.56,6,1.53,5.6%,21.1%,17.9%,16.2%,10.3%,7.39,63.6%,9.0%,7.4%,36.9%,30.3%,16.2%,22.1%
vsRHB,22.1,99,0.299,0.383,0.517,0.218,1.61,5,2.01,10.1%,23.6%,18.2%,15.8%,11.4%,7.25,54.5%,7.6%,11.4%,31.4%,27.1%,26.3%,10.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jackson Chourio RHB,,+434,34,32,5.60,3,4,0.310,0.375,0.690,0.379,0.448,9.4%,11.5%,15.6%,5.1%,93.4,289.9,6,4,8.3%,-,4.2%,41.7%,37.5%,75.8,64.7%,29.4%,20.6%,97.1%,33.3%,25.0%,29.2%,37.5%,29.2%,37.5%,33.3%,29.0%
David Hamilton LHB,,+950,19,21,3.80,2,2,0.278,0.381,0.667,0.389,0.438,14.3%,37.9%,23.8%,16.4%,91.9,307.5,8,3,7.7%,-,7.7%,38.5%,61.5%,71.1,14.3%,47.6%,14.3%,95.5%,61.5%,25.0%,38.5%,-,7.7%,53.8%,38.5%,26.7%
Jake Bauers LHB,,+410,38,20,4.60,2,2,0.176,0.300,0.588,0.412,0.371,15.0%,27.8%,40.0%,12.3%,91.3,294.4,5,1,22.2%,-,11.1%,55.6%,44.4%,77.0,74.1%,22.2%,14.8%,93.1%,44.4%,50.0%,33.3%,22.2%,33.3%,22.2%,44.4%,21.1%
Gary Sanchez RHB,—,N/A,28,17,2.60,2,2,0.417,0.588,1.000,0.583,0.622,23.5%,24.0%,17.6%,8.7%,95.0,326.7,3,2,22.2%,22.2%,22.2%,44.4%,44.4%,69.7,6.2%,31.2%,18.8%,84.2%,44.4%,50.0%,22.2%,33.3%,44.4%,44.4%,11.1%,22.2%
William Contreras RHB,,+630,17,29,4.40,1,1,0.148,0.172,0.259,0.111,0.187,3.4%,9.1%,13.8%,5.1%,88.2,272.8,5,3,4.2%,-,4.2%,29.2%,29.2%,72.9,30.3%,36.4%,9.1%,86.8%,33.3%,12.5%,16.7%,41.7%,25.0%,50.0%,25.0%,55.2%
Joey Ortiz RHB,—,N/A,12,24,3.40,0,1,0.150,0.292,0.200,0.050,0.235,16.7%,7.9%,4.2%,3.3%,85.1,294.6,5,1,-,-,-,26.3%,26.3%,73.0,26.7%,23.3%,10.0%,93.8%,36.8%,0.0%,10.5%,47.4%,21.1%,42.1%,36.8%,21.7%
Andrew Vaughn RHB,—,N/A,12,21,4.00,0,2,0.250,0.286,0.300,0.050,0.261,4.8%,12.5%,9.5%,4.9%,89.8,270.2,4,4,-,-,22.2%,50.0%,27.8%,68.9,3.4%,44.8%,17.2%,100.0%,27.8%,0.0%,22.2%,44.4%,33.3%,22.2%,44.4%,9.5%
Christian Yelich LHB,,+590,30,20,5.80,0,0,0.111,0.200,0.167,0.056,0.176,5.0%,42.9%,60.0%,19.1%,84.9,264.7,1,0,-,-,16.7%,33.3%,33.3%,73.3,33.3%,6.7%,6.7%,90.9%,16.7%,0.0%,33.3%,50.0%,50.0%,33.3%,16.7%,14.3%
Brice Turang LHB,,+630,27,19,5.20,0,0,0.176,0.263,0.176,-,0.209,10.5%,46.2%,42.1%,18.5%,86.4,365.0,1,1,-,-,-,22.2%,-,70.2,23.1%,30.8%,15.4%,76.5%,11.1%,0.0%,-,88.9%,33.3%,33.3%,33.3%,23.5%
Garrett Mitchell LHB,,+600,39,17,4.40,0,2,0.267,0.353,0.400,0.133,0.330,11.8%,26.7%,23.5%,13.3%,96.9,346.9,3,2,18.2%,-,-,54.5%,36.4%,75.0,52.0%,32.0%,20.0%,96.2%,18.2%,0.0%,18.2%,63.6%,36.4%,27.3%,36.4%,23.1%
Sal Frelick LHB,,+1160,12,17,3.20,0,0,0.333,0.412,0.400,0.067,0.360,11.8%,16.7%,17.6%,8.7%,86.1,225.7,2,1,-,-,16.7%,33.3%,50.0%,69.2,4.5%,31.8%,18.2%,91.7%,25.0%,0.0%,25.0%,33.3%,50.0%,8.3%,41.7%,31.2%
Blake Perkins SHB,—,N/A,10,13,1.80,0,1,0.182,0.308,0.182,-,0.242,7.7%,29.4%,23.1%,11.6%,76.6,237.4,1,1,-,-,12.5%,50.0%,12.5%,69.8,7.7%,23.1%,7.7%,92.9%,12.5%,0.0%,12.5%,50.0%,37.5%,50.0%,12.5%,7.7%
Luis Rengifo SHB,,+820,18,12,3.60,0,0,0.111,0.250,0.111,-,0.182,16.7%,17.4%,8.3%,7.0%,83.7,282.0,2,0,-,-,-,33.3%,22.2%,70.7,15.8%,31.6%,-,100.0%,11.1%,0.0%,22.2%,55.6%,-,44.4%,55.6%,16.7%
