Matchup,KC @ CWS
Pitcher,Steven Cruz
Pitcher Team,KC
Opposing Team,CWS

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,1.2,4.80,="4-9",.444,1.222,0.778,2,1,0,3,7.7,4,.615,1.837
Batting Second,2.1,2.57,="3-10",.300,.900,0.600,2,0,0,8,7.7,3,.462,1.362
Batting Third,3.1,0.60,="1-11",.091,.091,0.000,0,0,0,0,33.3,1,.167,.258
Batting Fourth,1.1,2.25,="3-7",.429,1.000,0.571,1,1,0,1,42.9,0,.429,1.429
Batting Fifth,1.1,2.25,="2-6",.333,.333,0.000,0,0,0,0,42.9,1,.429,.762
Batting Sixth,2.2,0.75,="2-10",.200,.500,0.300,1,0,0,1,10.0,0,.200,.700
Batting Seventh,2.2,1.50,="3-11",.273,.545,0.272,1,0,0,1,33.3,1,.333,.878
Batting Eighth,3.1,1.20,="2-11",.182,.182,0.000,0,0,0,0,57.1,2,.308,.490
Batting Ninth,4.1,0.92,="3-15",.200,.400,0.200,1,0,0,3,31.3,1,.250,.650

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Sam Antonacci LHB,Batting First ​,="37-126",.294,.381,0.087,2,5,0,11,18.0,12,.399,.780
Miguel Vargas RHB,Batting Second ​,="21-79",.266,.481,0.215,5,2,0,12,14.9,15,.383,.864
Kyle Teel LHB,Batting Fourth ​,="1-7",.143,.143,0.000,0,0,0,0,33.3,1,.333,.476
Andrew Benintendi LHB,Batting Fourth ​,="0-2",.000,.000,0.000,0,0,0,0,100.0,0,.000,.000
Colson Montgomery LHB,Batting Fifth ​,="5-27",.185,.259,0.074,0,2,0,4,22.6,3,.290,.549
Chase Meidroth RHB,Batting Sixth ​,="7-24",.292,.417,0.125,1,0,0,4,34.6,1,.346,.763
Braden Montgomery SHB,Batting Seventh ​,="5-14",.357,.786,0.429,1,3,0,3,23.5,2,.412,1.198
Tristan Peters LHB,Batting Eighth ​,="21-83",.253,.434,0.181,2,5,2,13,17.0,8,.315,.749
Jacob Gonzalez LHB,Batting Ninth ​,="3-8",.375,.375,0.000,0,0,0,0,33.3,1,.444,.819
