Matchup,SD @ LAD
Pitcher,Michael King
Pitcher Team,SD
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,181.0,735,0.217,0.288,0.344,0.127,1.16,20,0.99,9.3%,24.6%,20.8%,17.6%,11.4%,7.61,63.8%,6.0%,8.4%,32.7%,26.7%,13.4%,13.6%
vsLHB,114.1,464,0.214,0.281,0.335,0.120,1.18,13,1.02,9.9%,23.1%,20.3%,17.4%,10.6%,7.40,60.9%,5.1%,9.3%,33.0%,27.4%,13.6%,14.6%
vsRHB,65.0,271,0.222,0.299,0.360,0.138,1.15,7,0.97,8.1%,27.1%,21.8%,17.9%,12.8%,8.17,68.8%,7.5%,6.7%,32.2%,25.6%,13.0%,11.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Josue De Paula LHB,,+770,10,3.80,8,1,1,88.7,296.0,3,1,12.5%,12.5%,37.5%,50.0%,50.0%,73.0,36.4%,27.3%,18.2%,100.0%,75.0%,25.0%,50.0%,50.0%,25.0%,50.0%,37.5%,12.5%,50.0%
Kyle Tucker LHB,,+591,14,3.60,8,1,1,92.9,358.7,4,2,12.5%,-,-,37.5%,37.5%,71.6,18.2%,63.6%,18.2%,100.0%,50.0%,25.0%,50.0%,25.0%,50.0%,25.0%,75.0%,-,60.0%
Alex Freeland SHB,—,N/A,22,2.80,8,1,1,95.7,298.2,3,1,12.5%,-,12.5%,75.0%,50.0%,71.2,8.3%,50.0%,25.0%,100.0%,62.5%,25.0%,50.0%,37.5%,37.5%,25.0%,62.5%,12.5%,0.0%
Enrique Hernandez RHB,—,N/A,16,3.00,8,1,1,96.1,304.5,2,2,12.5%,12.5%,25.0%,75.0%,37.5%,73.4,37.5%,87.5%,62.5%,100.0%,50.0%,12.5%,100.0%,37.5%,50.0%,75.0%,25.0%,-,0.0%
Max Muncy LHB,,+421,24,3.60,8,0,0,89.8,282.1,2,1,12.5%,12.5%,12.5%,50.0%,37.5%,72.1,30.0%,40.0%,20.0%,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,37.5%,37.5%,25.0%,50.0%
Freddie Freeman LHB,,+590,17,4.60,8,0,0,89.0,233.8,1,0,-,-,25.0%,37.5%,50.0%,70.5,-,35.7%,7.1%,87.5%,37.5%,-,-,37.5%,62.5%,62.5%,25.0%,12.5%,16.7%
Mookie Betts RHB,,+532,13,4.60,8,0,1,96.6,296.2,3,2,-,-,37.5%,50.0%,50.0%,68.4,11.1%,77.8%,33.3%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,37.5%,50.0%,12.5%,20.0%
Teoscar Hernandez RHB,,+522,15,4.80,8,0,0,94.0,262.8,1,0,-,-,12.5%,50.0%,50.0%,73.8,37.5%,62.5%,37.5%,88.9%,62.5%,25.0%,0.0%,37.5%,25.0%,25.0%,-,75.0%,28.6%
Alex Call RHB,—,N/A,11,2.20,8,0,0,83.4,234.9,2,0,-,-,12.5%,-,50.0%,65.8,-,54.5%,-,100.0%,62.5%,37.5%,0.0%,25.0%,25.0%,12.5%,50.0%,37.5%,0.0%
Miguel Rojas RHB,—,N/A,16,2.80,8,0,0,86.4,222.4,1,0,-,-,-,37.5%,50.0%,70.3,15.4%,23.1%,15.4%,81.2%,62.5%,25.0%,0.0%,37.5%,25.0%,-,62.5%,37.5%,50.0%
Tommy Edman SHB,,+970,16,4.20,8,0,0,77.1,204.0,1,0,-,-,-,25.0%,12.5%,69.3,-,36.4%,9.1%,73.3%,12.5%,12.5%,0.0%,-,75.0%,12.5%,37.5%,50.0%,16.7%
Will Smith RHB,,+500,12,4.00,8,0,0,85.4,258.6,2,0,-,-,12.5%,25.0%,50.0%,68.9,-,40.0%,20.0%,90.9%,75.0%,50.0%,0.0%,25.0%,25.0%,25.0%,62.5%,12.5%,33.3%
Hunter Feduccia LHB,—,N/A,19,4.00,8,0,0,82.0,277.0,1,1,12.5%,12.5%,12.5%,25.0%,50.0%,68.8,11.1%,44.4%,11.1%,100.0%,50.0%,12.5%,0.0%,37.5%,50.0%,25.0%,37.5%,37.5%,50.0%
Andy Pages RHB,,+533,25,4.20,8,0,0,85.2,216.2,1,0,-,-,37.5%,37.5%,50.0%,74.1,44.4%,44.4%,11.1%,100.0%,50.0%,12.5%,0.0%,37.5%,50.0%,62.5%,25.0%,12.5%,42.9%
