HR Split,Overall
Dates,="8/16/2026"
Games,15

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,4:07 PM,Ryan Johnson,vs,1.63,1.87,0.28,2.23,13.2%,23.4%,34.2%,33.3%,8.3%,421
2,3:15 PM,Edward Cabrera,vs,1.42,0.68,1.84,2.04,10.1%,29.6%,46.5%,24.0%,8.4%,986
3,1:40 PM,Jake Irvin,@,1.28,1.43,0.09,1.78,12.8%,20.0%,39.6%,34.6%,7.3%,1165
4,1:35 PM,Lake Bachar,vs,0.95,0.33,1.02,1.91,10.0%,28.3%,31.9%,28.8%,6.0%,606
5,4:10 PM,Logan Henderson,@,0.89,0.99,0.05,1.75,8.9%,22.1%,37.8%,28.7%,9.2%,419
6,1:35 PM,Bryce Elder,vs,0.70,0.51,0.64,1.61,8.5%,24.3%,43.3%,24.7%,6.8%,1355
7,12:15 PM,Freddy Peralta,vs,0.63,0.16,0.93,1.82,8.6%,17.7%,37.1%,28.6%,5.9%,1451
8,1:40 PM,Nick Lodolo,vs,0.43,-1.20,0.87,1.51,8.8%,21.8%,38.6%,22.2%,6.5%,1047
9,2:10 PM,Andrew Painter,@,0.40,0.41,0.22,1.65,8.2%,20.8%,35.6%,24.4%,5.9%,459
10,2:10 PM,Dean Kremer,vs,0.33,-0.25,0.85,1.58,6.1%,17.2%,34.7%,34.2%,6.7%,1008
11,1:40 PM,Drew Anderson,vs,0.10,0.09,0.12,1.01,9.9%,13.6%,38.0%,29.5%,6.2%,354
12,1:40 PM,Sean Burke,@,0.09,0.25,-0.20,0.91,9.3%,11.0%,40.7%,31.1%,7.8%,1257
13,1:40 PM,Casey Mize,@,0.02,-0.25,0.30,0.80,9.1%,8.3%,42.6%,32.8%,8.0%,1146
14,1:40 PM,Tanner Bibee,vs,-0.09,0.40,-0.76,1.17,7.0%,15.4%,34.6%,26.0%,7.6%,1499
15,7:20 PM,Bryan Woo,@,-0.13,-0.03,-0.13,0.98,6.4%,13.9%,43.0%,26.8%,7.0%,1409
16,4:05 PM,Jacob Lopez,vs,-0.22,-0.82,0.17,1.30,5.7%,12.5%,28.6%,31.5%,6.7%,881
17,1:37 PM,Ryan Weathers,@,-0.23,-0.66,0.14,1.03,5.9%,20.1%,42.3%,19.4%,6.0%,807
18,1:35 PM,Michael Soroka,@,-0.34,-0.33,-0.12,0.76,8.5%,9.9%,33.8%,31.3%,6.3%,837
19,7:20 PM,Hunter Brown,vs,-0.35,0.51,-1.33,1.01,6.7%,19.7%,34.1%,20.7%,5.8%,1114
20,12:15 PM,Trevor Rogers,@,-0.36,-1.33,0.12,0.70,7.8%,8.0%,39.7%,24.3%,9.3%,1047
21,4:10 PM,Tarik Skubal,vs,-0.38,-0.07,-0.28,0.78,7.8%,9.6%,33.4%,28.1%,8.4%,1364
22,3:15 PM,Hunter Dobbins,@,-0.45,-0.76,0.48,1.06,4.0%,14.2%,36.9%,27.5%,5.9%,565
23,1:37 PM,Dylan Cease,vs,-0.46,0.04,-0.74,0.91,5.6%,16.9%,33.5%,25.8%,6.4%,1392
24,4:07 PM,Noah Cameron,@,-0.65,0.29,-0.76,0.69,5.8%,10.6%,37.9%,22.4%,7.7%,1235
25,1:35 PM,Patrick Sandoval,@,-0.65,1.44,-1.10,1.00,4.7%,15.1%,28.7%,23.2%,6.9%,253
26,1:40 PM,Eury Perez,@,-0.66,-0.79,-0.15,0.58,5.8%,7.4%,40.5%,27.8%,7.0%,978
27,4:05 PM,Blade Tidwell,vs,-0.89,-0.20,-1.05,0.51,5.4%,7.1%,40.9%,20.9%,7.3%,235
28,4:05 PM,Cody Bradford,@,-0.90,-1.05,-0.40,0.00,8.3%,0.0%,41.7%,36.1%,5.5%,92
29,4:05 PM,Gabriel Hughes,@,-0.91,-0.85,-0.20,0.65,4.8%,9.6%,31.8%,24.9%,7.0%,251
30,1:40 PM,Christian Scott,vs,-1.20,-0.82,-0.90,0.38,4.7%,6.3%,35.3%,21.1%,7.1%,447
