Matchup,KC @ CLE
Pitcher,Foster Griffin
Pitcher Team,CLE
Opposing Team,KC
Source,SyntheticGapFill

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,57.2,237,0.255,0.310,0.414,0.159,1.23,7,1.09,6.3%,20.8%,19.4%,14.6%,10.4%,7.18,65.0%,7.4%,6.3%,36.6%,24.0%,14.3%,11.4%
vsLHB,12.1,51,0.239,0.352,0.522,0.283,1.22,3,2.19,7.8%,18.4%,29.4%,22.4%,9.1%,10.95,66.7%,9.6%,16.1%,48.4%,32.3%,20.0%,16.1%
vsRHB,45.1,186,0.259,0.299,0.385,0.126,1.24,4,0.79,5.9%,21.4%,16.7%,12.4%,10.7%,6.15,64.5%,6.8%,4.2%,34.0%,22.2%,12.5%,10.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jac Caglianone LHB,—,N/A,27,4.00,8,0,1,95.7,267.9,2,1,25.0%,12.5%,12.5%,62.5%,37.5%,76.1,66.7%,41.7%,41.7%,92.3%,75.0%,25.0%,0.0%,50.0%,25.0%,37.5%,50.0%,12.5%,62.5%
Salvador Perez RHB,—,N/A,22,4.20,8,1,1,88.3,253.4,2,2,25.0%,-,-,37.5%,37.5%,70.9,18.2%,36.4%,27.3%,100.0%,50.0%,25.0%,50.0%,25.0%,37.5%,12.5%,87.5%,-,60.0%
Bobby Witt Jr. RHB,—,N/A,21,4.60,8,0,0,94.2,218.0,1,1,-,-,37.5%,50.0%,25.0%,75.9,62.5%,37.5%,25.0%,88.9%,37.5%,25.0%,0.0%,12.5%,37.5%,37.5%,50.0%,12.5%,0.0%
Kyle Isbel LHB,—,N/A,20,3.80,8,1,1,85.5,280.4,3,1,12.5%,12.5%,12.5%,25.0%,12.5%,68.6,10.0%,40.0%,20.0%,100.0%,50.0%,50.0%,25.0%,-,37.5%,12.5%,62.5%,25.0%,57.1%
Carter Jensen LHB,—,N/A,20,4.00,8,1,1,97.3,353.6,3,1,12.5%,12.5%,12.5%,75.0%,12.5%,76.4,57.1%,71.4%,42.9%,87.5%,37.5%,37.5%,33.3%,-,62.5%,50.0%,37.5%,12.5%,25.0%
Isaac Collins SHB,—,N/A,11,4.00,8,0,0,90.7,263.7,2,0,-,-,25.0%,37.5%,25.0%,73.0,26.7%,40.0%,13.3%,93.8%,50.0%,25.0%,0.0%,25.0%,50.0%,62.5%,25.0%,12.5%,25.0%
Tyler Tolbert RHB,—,N/A,10,2.40,8,0,0,86.1,258.6,1,0,-,-,-,12.5%,25.0%,68.1,-,62.5%,12.5%,88.9%,50.0%,37.5%,0.0%,12.5%,37.5%,12.5%,50.0%,37.5%,28.6%
John Rave LHB,—,N/A,10,4.40,8,0,0,92.7,186.3,1,1,12.5%,-,-,50.0%,25.0%,75.6,55.6%,33.3%,33.3%,100.0%,37.5%,12.5%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,14.3%
Nick Loftin RHB,—,N/A,10,4.20,8,1,1,92.6,297.7,4,1,-,-,25.0%,37.5%,50.0%,73.4,44.4%,66.7%,22.2%,100.0%,75.0%,37.5%,33.3%,37.5%,25.0%,37.5%,12.5%,50.0%,16.7%
Vinnie Pasquantino LHB,—,N/A,9,4.60,8,0,0,87.5,306.8,2,2,12.5%,-,12.5%,50.0%,25.0%,71.8,23.1%,38.5%,15.4%,100.0%,25.0%,25.0%,0.0%,-,62.5%,75.0%,25.0%,-,37.5%
Luke Maile RHB,—,N/A,7,2.20,2,0,0,64.3,-,0,0,-,-,-,-,-,68.8,-,-,-,100.0%,-,-,-,-,100.0%,50.0%,50.0%,-,50.0%
Josh Rojas LHB,—,N/A,1,4.00,8,0,0,89.1,210.7,1,0,-,-,25.0%,25.0%,25.0%,69.5,-,35.7%,-,93.3%,50.0%,25.0%,0.0%,25.0%,37.5%,62.5%,25.0%,12.5%,57.1%
Matthew Lugo RHB,—,N/A,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,
