Split,Season
Range,Season
Dates,="9/16/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:10 PM,Robert Stock,vs,30.1,146,3.99,0.299,0.352,1.75,0.102,0.402,2,0.59,51,24.0%,19.2%,17.3%,11.8%,8.31,15,10.3%,60.8%,7.5%,99,35.4%,8,8.1%,28.3%,7.1%,22.2%
7:10 PM,Chris Bassitt,@,90.1,412,4.57,0.298,0.354,1.59,0.135,0.433,10,1.00,157,21.1%,16.0%,15.8%,9.6%,6.58,36,8.7%,58.3%,7.7%,301,35.9%,15,5.0%,23.9%,13.9%,14.6%
6:40 PM,Brady Basso,@,37.1,162,3.21,0.294,0.330,1.39,0.163,0.458,3,0.72,70,21.4%,17.3%,18.1%,11.0%,6.75,7,4.3%,60.5%,7.1%,127,33.9%,7,5.5%,26.8%,8.8%,14.2%
1:15 PM,Matthew Liberatore,vs,143.1,628,4.70,0.285,0.355,1.49,0.191,0.476,27,1.70,269,24.1%,23.2%,20.0%,11.1%,9.17,52,8.3%,60.0%,7.4%,425,42.4%,40,9.4%,29.6%,19.0%,21.9%
9:38 PM,George Kirby,@,165.1,695,3.87,0.285,0.332,1.36,0.161,0.446,21,1.14,291,22.0%,19.6%,17.2%,11.5%,7.40,39,5.6%,65.7%,7.5%,515,40.4%,35,6.8%,24.5%,15.1%,13.2%
9:38 PM,Yusei Kikuchi,vs,53.0,236,4.19,0.272,0.350,1.49,0.189,0.461,7,1.19,95,25.9%,22.9%,18.3%,12.6%,9.17,23,9.7%,62.7%,9.4%,157,44.6%,14,8.9%,23.6%,18.9%,22.9%
9:40 PM,Ryan Gusto,@,78.1,347,4.11,0.270,0.328,1.40,0.152,0.422,9,1.03,133,20.6%,18.4%,16.5%,10.2%,7.35,25,7.2%,66.8%,9.2%,252,42.9%,22,8.7%,25.0%,11.1%,13.1%
8:10 PM,Cristian Javier,vs,55.2,243,4.57,0.267,0.342,1.46,0.180,0.447,9,1.46,97,30.1%,22.6%,16.7%,15.7%,8.89,23,9.5%,64.2%,7.0%,163,34.4%,15,9.2%,39.9%,9.2%,23.3%
9:40 PM,Merrill Kelly,vs,152.0,659,5.47,0.266,0.347,1.46,0.199,0.466,27,1.60,271,21.4%,15.5%,15.2%,10.5%,6.04,67,10.2%,61.3%,4.7%,486,41.8%,56,11.5%,26.7%,16.9%,19.3%
8:40 PM,Mason Adams,vs,18.2,77,5.67,0.265,0.373,1.45,0.265,0.529,5,2.41,36,23.9%,28.6%,22.9%,10.9%,10.61,9,11.7%,64.9%,5.9%,46,58.7%,5,10.9%,32.6%,33.3%,23.9%
6:40 PM,Andrew Abbott,vs,154.1,677,4.93,0.260,0.334,1.46,0.173,0.433,24,1.40,260,22.1%,17.7%,15.6%,10.3%,7.00,70,10.3%,58.7%,6.8%,487,38.8%,40,8.2%,26.7%,14.6%,15.4%
1:15 PM,Anthony Molina,@,22.1,94,3.82,0.258,0.318,1.25,0.191,0.449,3,1.21,40,23.7%,20.2%,15.8%,12.3%,7.66,5,5.3%,58.1%,8.8%,70,37.1%,5,7.1%,30.0%,14.3%,14.3%
1:10 PM,Anthony Kay,@,145.0,652,4.82,0.257,0.335,1.37,0.166,0.423,20,1.24,242,22.8%,18.1%,15.1%,10.7%,7.32,51,7.8%,59.5%,6.5%,459,39.4%,37,8.1%,22.4%,18.4%,20.5%
1:40 PM,Zebby Matthews,vs,119.1,500,4.98,0.253,0.330,1.27,0.202,0.455,23,1.73,207,21.8%,19.8%,17.6%,10.3%,7.47,37,7.4%,65.5%,7.8%,360,41.7%,40,11.1%,27.5%,20.2%,18.3%
3:07 PM,Max Scherzer,vs,67.2,295,5.64,0.246,0.331,1.37,0.197,0.443,14,1.86,117,20.1%,16.9%,13.5%,10.0%,6.65,28,9.5%,61.4%,7.1%,214,35.5%,20,9.3%,33.2%,18.3%,28.0%
8:05 PM,MacKenzie Gore,vs,161.2,704,3.77,0.244,0.314,1.35,0.156,0.400,18,1.00,251,26.0%,24.4%,20.7%,12.7%,9.58,66,9.4%,57.8%,7.3%,459,40.5%,39,8.5%,26.1%,12.5%,16.8%
6:40 PM,Nick Martinez,vs,166.1,663,3.89,0.243,0.284,1.07,0.142,0.385,19,1.03,244,17.6%,14.8%,15.4%,8.9%,5.30,24,3.6%,65.0%,7.4%,538,32.7%,36,6.7%,29.0%,11.5%,20.1%
8:05 PM,Jake Bennett,@,105.0,418,3.63,0.237,0.276,1.07,0.128,0.365,12,1.03,143,24.1%,19.9%,19.6%,12.9%,7.11,19,4.5%,65.1%,7.6%,313,38.7%,25,8.0%,27.2%,14.1%,13.7%
7:40 PM,Shota Imanaga,vs,162.1,661,4.70,0.235,0.309,1.12,0.204,0.439,34,1.89,271,29.5%,23.6%,19.6%,15.2%,8.65,37,5.6%,56.5%,6.2%,462,36.6%,45,9.7%,32.7%,20.5%,19.7%
8:40 PM,Robbie Ray,@,156.1,661,4.74,0.227,0.312,1.35,0.156,0.383,21,1.21,219,25.4%,19.8%,17.5%,11.7%,7.54,81,12.3%,58.3%,6.3%,447,38.0%,37,8.3%,33.6%,12.7%,14.5%
7:40 PM,JR Ritchie,@,58.0,256,5.41,0.221,0.320,1.43,0.155,0.376,9,1.40,80,23.3%,20.7%,20.0%,9.6%,8.22,36,14.1%,53.1%,6.8%,162,39.5%,15,9.3%,29.6%,18.8%,17.9%
