Matchup,NYY @ TOR
Pitcher,Dylan Cease
Pitcher Team,TOR
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,131.1,529,0.182,0.248,0.269,0.088,1.07,9,0.62,10.6%,34.9%,35.9%,25.2%,16.2%,13.02,63.0%,6.4%,4.7%,33.0%,22.2%,14.5%,20.1%
vsLHB,73.0,297,0.171,0.258,0.284,0.113,1.11,7,0.86,12.5%,35.1%,36.4%,24.2%,16.1%,13.32,60.7%,6.4%,5.3%,34.0%,24.7%,18.9%,19.3%
vsRHB,58.1,232,0.194,0.235,0.251,0.057,1.03,2,0.31,8.2%,34.6%,35.3%,26.7%,16.3%,12.65,66.1%,6.4%,3.9%,31.8%,19.4%,8.0%,20.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Trent Grisham LHB,,+455,19,4.20,10,2,2,96.8,261.8,4,2,10.0%,10.0%,70.0%,70.0%,60.0%,72.7,27.8%,44.4%,33.3%,100.0%,70.0%,20.0%,100.0%,50.0%,20.0%,90.0%,10.0%,-,50.0%
Jose Caballero RHB,—,N/A,10,3.00,10,2,2,77.2,282.8,3,2,20.0%,10.0%,30.0%,40.0%,40.0%,65.5,9.1%,22.7%,13.6%,95.7%,40.0%,20.0%,100.0%,20.0%,30.0%,40.0%,40.0%,20.0%,14.3%
Amed Rosario RHB,—,N/A,23,2.20,10,1,1,90.4,266.3,2,1,10.0%,10.0%,10.0%,20.0%,60.0%,74.3,36.4%,45.5%,18.2%,84.6%,70.0%,20.0%,0.0%,50.0%,30.0%,30.0%,20.0%,50.0%,0.0%
Jazz Chisholm Jr. LHB,,+462,28,3.80,10,0,1,95.6,310.8,3,2,10.0%,-,10.0%,70.0%,20.0%,72.4,35.0%,40.0%,20.0%,100.0%,50.0%,40.0%,0.0%,10.0%,50.0%,50.0%,40.0%,10.0%,55.6%
Paul Goldschmidt RHB,—,N/A,15,1.80,10,0,0,86.7,299.7,2,1,10.0%,-,-,30.0%,20.0%,70.1,-,46.7%,6.7%,93.8%,50.0%,50.0%,0.0%,-,50.0%,20.0%,50.0%,30.0%,44.4%
Spencer Jones LHB,,+800,29,3.60,10,0,0,97.6,297.2,5,1,30.0%,-,-,70.0%,60.0%,79.3,100.0%,25.0%,18.8%,94.1%,70.0%,30.0%,0.0%,40.0%,20.0%,20.0%,40.0%,40.0%,55.6%
Heliot Ramos RHB,,+710,15,3.20,10,0,0,94.0,297.0,4,2,20.0%,-,-,50.0%,60.0%,72.6,25.0%,43.8%,25.0%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,60.0%,20.0%,44.4%
Ryan McMahon LHB,,+750,21,3.20,10,0,0,87.9,251.9,2,0,-,-,30.0%,20.0%,40.0%,74.4,50.0%,27.8%,11.1%,94.7%,80.0%,40.0%,0.0%,40.0%,20.0%,40.0%,20.0%,40.0%,25.0%
George Lombard Jr. RHB,,+630,15,3.60,10,0,0,87.7,233.0,1,0,-,-,-,30.0%,50.0%,72.1,12.5%,31.2%,12.5%,94.1%,50.0%,10.0%,0.0%,40.0%,40.0%,20.0%,40.0%,40.0%,20.0%
Ali Sanchez RHB,—,N/A,15,2.00,10,0,0,82.2,238.4,1,0,-,-,20.0%,20.0%,30.0%,68.7,-,41.2%,-,100.0%,40.0%,10.0%,0.0%,30.0%,50.0%,50.0%,10.0%,40.0%,40.0%
Austin Wells LHB,,+690,22,2.80,10,0,0,90.8,233.8,0,0,-,-,20.0%,40.0%,40.0%,73.1,21.4%,42.9%,21.4%,100.0%,50.0%,10.0%,0.0%,40.0%,50.0%,60.0%,30.0%,10.0%,44.4%
Luis Garcia Jr. LHB,,+583,29,4.00,10,0,1,95.0,307.6,4,2,20.0%,10.0%,10.0%,60.0%,30.0%,76.5,72.7%,63.6%,27.3%,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,20.0%,50.0%,30.0%,30.0%
Ben Rice LHB,,+403,33,4.20,10,0,0,98.4,292.9,3,1,10.0%,10.0%,20.0%,80.0%,20.0%,74.5,40.0%,60.0%,40.0%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,60.0%,30.0%,10.0%,50.0%
