Matchup,PIT @ MIA
Pitcher,Carmen Mlodzinski
Pitcher Team,PIT
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,97.1,417,0.262,0.311,0.388,0.126,1.36,8,0.74,7.7%,21.1%,18.5%,15.2%,9.6%,7.12,62.1%,7.0%,7.5%,46.4%,25.2%,10.4%,16.7%
vsLHB,57.1,255,0.274,0.335,0.430,0.157,1.48,6,0.94,8.6%,22.8%,16.5%,13.5%,10.6%,6.59,59.1%,6.4%,9.0%,47.1%,30.2%,10.5%,18.0%
vsRHB,40.0,162,0.245,0.272,0.325,0.079,1.18,2,0.45,6.2%,18.3%,21.6%,18.1%,8.1%,7.88,66.9%,7.9%,5.1%,45.3%,17.1%,10.0%,14.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Owen Caissie LHB,,+675,30,3.80,10,3,4,98.1,319.6,5,5,40.0%,20.0%,20.0%,60.0%,60.0%,74.3,50.0%,75.0%,41.7%,100.0%,100.0%,80.0%,37.5%,20.0%,-,20.0%,20.0%,60.0%,28.6%
Griffin Conine LHB,,+453,23,3.80,10,2,4,100.0,317.8,5,4,30.0%,10.0%,20.0%,70.0%,40.0%,75.0,61.5%,69.2%,46.2%,100.0%,60.0%,50.0%,40.0%,10.0%,20.0%,30.0%,40.0%,30.0%,50.0%
Esteury Ruiz RHB,,+1080,11,3.00,10,1,1,82.0,282.0,3,2,10.0%,10.0%,20.0%,30.0%,30.0%,70.6,14.3%,42.9%,14.3%,87.5%,40.0%,40.0%,25.0%,-,50.0%,70.0%,10.0%,20.0%,60.0%
Jakob Marsee LHB,,+900,15,3.80,10,0,0,84.8,235.3,3,1,-,-,30.0%,50.0%,30.0%,71.8,18.2%,63.6%,27.3%,91.7%,50.0%,20.0%,0.0%,30.0%,20.0%,40.0%,30.0%,30.0%,40.0%
Joe Mack LHB,,+725,22,3.00,10,0,0,91.6,219.4,0,0,-,-,20.0%,60.0%,20.0%,73.9,38.5%,61.5%,30.8%,100.0%,20.0%,-,-,20.0%,70.0%,70.0%,20.0%,10.0%,33.3%
Xavier Edwards SHB,,+1600,15,4.40,10,0,0,90.7,266.2,2,1,-,-,20.0%,50.0%,50.0%,68.3,-,53.8%,15.4%,92.9%,70.0%,30.0%,0.0%,40.0%,30.0%,30.0%,50.0%,20.0%,33.3%
Otto Lopez RHB,,+910,20,4.60,10,0,0,86.9,251.8,2,0,-,-,10.0%,30.0%,10.0%,71.9,10.0%,30.0%,10.0%,83.3%,40.0%,40.0%,0.0%,-,50.0%,40.0%,30.0%,30.0%,0.0%
Graham Pauley LHB,—,N/A,16,2.20,10,0,0,88.1,211.8,1,1,-,-,30.0%,70.0%,50.0%,72.6,17.6%,41.2%,17.6%,94.4%,50.0%,10.0%,0.0%,40.0%,30.0%,40.0%,40.0%,20.0%,42.9%
Leo Jimenez RHB,—,N/A,24,3.40,10,0,0,86.4,282.8,3,1,-,-,20.0%,40.0%,40.0%,71.3,16.7%,50.0%,25.0%,92.3%,60.0%,20.0%,0.0%,40.0%,40.0%,30.0%,30.0%,40.0%,0.0%
Heriberto Hernandez RHB,,+547,27,4.00,10,0,0,84.1,163.5,1,1,-,-,20.0%,40.0%,-,75.7,69.2%,38.5%,23.1%,100.0%,20.0%,10.0%,0.0%,10.0%,70.0%,80.0%,-,20.0%,37.5%
Agustin Ramirez RHB,—,N/A,9,2.20,10,0,0,90.0,225.2,0,0,-,-,10.0%,60.0%,-,76.1,81.8%,45.5%,27.3%,91.7%,10.0%,10.0%,0.0%,-,90.0%,70.0%,20.0%,10.0%,22.2%
Javier Sanoja RHB,,+1300,15,3.40,10,0,1,83.7,277.5,2,1,10.0%,10.0%,20.0%,30.0%,50.0%,71.4,20.0%,40.0%,20.0%,76.9%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,50.0%,10.0%,75.0%
Brian Navarreto RHB,—,N/A,-,2.20,1,0,0,82.5,133.0,0,0,-,-,-,-,-,66.8,-,100.0%,-,100.0%,-,-,-,-,-,-,-,100.0%,0.0%
