Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-31 00:00:00,Wrigley Field,MIL @ CHC,7:40,+47%,+3%,+6%,+28%,+1.06,+0.12,+0.64,+2.49,-2%,-11%,-3%,-7%,-0.05,-0.37,-0.32,-0.59,+49%,+14%,+9%,+35%,+1.11,+0.49,+0.96,+3.08
2026-08-31 00:00:00,Great American BP,SD  @ CIN,6:40,+17%,-1%,-3%,+8%,+0.38,-0.05,-0.30,+0.66,+14%,+2%,-1%,+9%,+0.32,+0.07,-0.08,+0.83,+3%,-3%,-2%,-2%,+0.06,-0.12,-0.22,-0.17
2026-08-31 00:00:00,Truist Park,SF  @ ATL,6:05,+12%,-15%,+4%,+1%,+0.26,-0.53,+0.44,+0.06,-1%,-7%,+1%,-3%,-0.02,-0.24,+0.15,-0.24,+12%,-8%,+3%,+3%,+0.27,-0.29,+0.28,+0.30
2026-08-31 00:00:00,Nationals Park,MIA @ WAS,6:45,+9%,+5%,+4%,+7%,+0.20,+0.17,+0.45,+0.62,+4%,+4%,+3%,+3%,+0.08,+0.15,+0.28,+0.28,+5%,+1%,+2%,+4%,+0.12,+0.02,+0.17,+0.33
2026-08-31 00:00:00,Coors Field,BAL @ COL,8:40,+7%,+29%,+15%,+26%,+0.16,+1.02,+1.60,+2.27,+21%,+30%,+16%,+33%,+0.48,+1.05,+1.71,+2.89,-14%,-1%,-1%,-7%,-0.31,-0.03,-0.11,-0.62
2026-08-31 00:00:00,Daikin Park,CHW @ HOU,8:10,+7%,-11%,-4%,-4%,+0.15,-0.39,-0.43,-0.36,+7%,-11%,-4%,-4%,+0.16,-0.39,-0.48,-0.38,0%,+0%,+0%,+0%,-0.01,+0.00,+0.04,+0.02
2026-08-31 00:00:00,Fenway Park,SEA @ BOS,6:45,+2%,+24%,+7%,+14%,+0.04,+0.82,+0.72,+1.22,-8%,+20%,+6%,+8%,-0.19,+0.71,+0.67,+0.69,+10%,+3%,+0%,+6%,+0.22,+0.11,+0.04,+0.53
2026-08-31 00:00:00,Tropicana Field,NYM @ TB,6:40,-3%,-7%,-8%,-6%,-0.06,-0.24,-0.82,-0.52,-4%,-7%,-8%,-6%,-0.08,-0.24,-0.81,-0.53,+1%,0%,0%,+0%,+0.02,-0.01,-0.01,+0.01
2026-08-31 00:00:00,Angel Stadium,NYY @ LAA,9:38,-5%,-6%,+5%,-1%,-0.11,-0.21,+0.49,-0.06,-9%,-4%,+2%,-4%,-0.20,-0.15,+0.18,-0.31,+4%,-2%,+3%,+3%,+0.10,-0.06,+0.31,+0.25
2026-08-31 00:00:00,Target Field,DET @ MIN,7:40,-7%,+3%,+1%,+0%,-0.16,+0.10,+0.14,+0.02,-8%,+2%,+2%,+0%,-0.18,+0.07,+0.25,+0.02,+1%,+1%,-1%,0%,+0.02,+0.03,-0.11,0.00
2026-08-31 00:00:00,Chase Field,PHI @ ARI,9:40,-9%,+11%,+0%,+0%,-0.20,+0.39,+0.02,+0.01,-9%,+13%,+1%,+1%,-0.19,+0.45,+0.06,+0.11,0%,-2%,0%,-1%,0.00,-0.06,-0.04,-0.09
2026-08-31 00:00:00,Globe Life Field,ATH @ TEX,8:05,-12%,-7%,-2%,-8%,-0.27,-0.24,-0.17,-0.68,-11%,-7%,-1%,-8%,-0.26,-0.25,-0.15,-0.66,-1%,+0%,0%,0%,-0.02,+0.01,-0.02,-0.02
