Matchup,COL @ MIN
Pitcher,Michael Lorenzen
Pitcher Team,COL
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,47.0,225,0.327,0.401,0.554,0.228,1.83,9,1.72,8.9%,19.3%,20.4%,20.3%,8.5%,8.81,60.9%,7.4%,10.1%,44.3%,27.2%,20.9%,18.4%
vsLHB,22.1,115,0.353,0.455,0.667,0.314,2.15,6,2.42,10.4%,19.3%,20.9%,19.8%,8.4%,9.67,61.7%,7.5%,12.8%,46.2%,32.1%,24.0%,17.9%
vsRHB,24.2,110,0.300,0.343,0.440,0.140,1.54,3,1.09,7.3%,19.4%,20.0%,20.8%,8.7%,8.03,60.0%,7.2%,7.5%,42.5%,22.5%,16.7%,18.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
2 Byron Buxton RHB,,+289,17,32,4.60,2,3,0.333,0.375,0.567,0.233,0.406,6.2%,25.8%,15.6%,13.9%,89.3,282.9,7,5,16.0%,8.0%,28.0%,44.0%,36.0%,74.5,38.6%,22.8%,12.3%,93.4%,48.0%,16.7%,16.0%,36.0%,52.0%,24.0%,24.0%,41.9%
5 Victor Caratini SHB,,+770,9,24,4.60,2,3,0.381,0.458,0.714,0.333,0.494,12.5%,16.7%,8.3%,6.5%,93.2,288.6,6,2,10.5%,10.5%,21.1%,36.8%,36.8%,70.8,15.2%,45.5%,18.2%,91.7%,36.8%,28.6%,21.1%,36.8%,42.1%,26.3%,31.6%,17.4%
7 Brooks Lee SHB,,+770,14,21,4.00,2,2,0.176,0.333,0.529,0.353,0.366,19.0%,12.5%,9.5%,5.2%,87.4,236.3,2,1,6.7%,6.7%,26.7%,26.7%,33.3%,70.8,3.3%,33.3%,10.0%,93.8%,40.0%,16.7%,26.7%,26.7%,46.7%,13.3%,40.0%,28.6%
6 Royce Lewis RHB,,+533,23,31,4.20,1,2,0.241,0.290,0.379,0.138,0.294,6.5%,38.2%,35.5%,17.9%,88.3,234.9,4,3,5.6%,-,38.9%,33.3%,33.3%,75.0,61.7%,19.1%,8.5%,87.0%,33.3%,16.7%,22.2%,22.2%,50.0%,38.9%,11.1%,31.2%
3 Kody Clemens LHB,,+430,33,29,4.60,1,3,0.185,0.241,0.333,0.148,0.253,6.9%,18.0%,13.8%,9.3%,91.8,308.0,5,4,8.7%,4.3%,13.0%,47.8%,34.8%,72.0,19.1%,36.2%,14.9%,94.0%,26.1%,0.0%,21.7%,52.2%,56.5%,17.4%,26.1%,25.8%
4 Josh Bell SHB,,+450,37,22,3.60,1,1,0.421,0.500,0.684,0.263,0.502,13.6%,17.9%,4.5%,8.9%,90.1,251.1,3,1,5.6%,-,11.1%,50.0%,38.9%,74.2,47.2%,30.6%,19.4%,92.3%,16.7%,33.3%,38.9%,33.3%,27.8%,44.4%,27.8%,42.1%
1 Trevor Larnach LHB,,+600,26,21,4.00,1,1,0.421,0.476,0.684,0.263,0.495,9.5%,20.9%,4.8%,10.1%,87.3,277.4,2,2,5.6%,5.6%,27.8%,38.9%,33.3%,71.7,29.3%,19.5%,14.6%,97.6%,27.8%,20.0%,27.8%,44.4%,55.6%,22.2%,22.2%,33.3%
9 Luke Keaschall RHB,,+1100,17,29,2.80,0,1,0.269,0.345,0.308,0.038,0.295,10.3%,19.0%,17.2%,8.0%,86.9,238.5,2,2,4.8%,-,19.0%,28.6%,38.1%,70.4,17.6%,32.4%,2.9%,85.0%,28.6%,0.0%,33.3%,28.6%,42.9%,38.1%,19.0%,40.0%
8 Tristan Gray LHB,,+560,23,17,2.80,0,0,0.176,0.176,0.176,-,0.157,-,22.9%,29.4%,12.9%,87.4,225.5,0,0,-,-,9.1%,36.4%,27.3%,72.1,35.7%,14.3%,7.1%,82.4%,18.2%,0.0%,27.3%,54.5%,36.4%,45.5%,18.2%,50.0%
