Matchup,HOU @ DET
Pitcher,Troy Melton
Pitcher Team,DET
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,31.2,125,0.186,0.277,0.381,0.195,0.95,6,1.71,7.2%,20.4%,15.2%,18.6%,9.9%,5.40,51.2%,5.5%,6.3%,35.8%,28.4%,11.1%,14.7%
vsLHB,20.2,84,0.153,0.285,0.389,0.236,0.97,5,2.18,10.7%,20.5%,15.5%,18.1%,9.6%,5.66,47.6%,5.8%,6.7%,30.0%,35.0%,14.3%,15.0%
vsRHB,10.2,41,0.244,0.259,0.366,0.122,0.94,1,0.84,-,20.0%,14.6%,20.0%,10.7%,5.06,58.5%,4.9%,5.7%,45.7%,17.1%,-,14.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jose Altuve RHB,,+596,20,29,4.60,2,3,0.250,0.276,0.536,0.286,0.347,3.4%,22.0%,27.6%,10.9%,86.3,260.8,3,2,15.0%,10.0%,20.0%,35.0%,40.0%,67.5,2.2%,26.7%,8.9%,90.0%,25.0%,40.0%,25.0%,50.0%,55.0%,40.0%,5.0%,34.5%
Jeremy Pena RHB,,+660,34,25,3.20,2,2,0.273,0.360,0.591,0.318,0.403,12.0%,23.5%,12.0%,12.9%,89.4,260.4,4,3,-,-,31.6%,42.1%,31.6%,71.9,12.8%,23.4%,8.5%,92.2%,36.8%,14.3%,26.3%,31.6%,47.4%,21.1%,31.6%,50.0%
Christian Walker RHB,,+345,32,34,4.40,1,2,0.125,0.176,0.250,0.125,0.190,5.9%,28.1%,26.5%,13.8%,92.1,285.6,6,4,-,-,17.4%,60.9%,21.7%,74.0,41.5%,30.2%,20.8%,93.0%,26.1%,16.7%,21.7%,47.8%,39.1%,21.7%,39.1%,17.2%
Yainer Diaz RHB,—,N/A,24,30,3.80,1,1,0.310,0.333,0.483,0.172,0.354,3.3%,11.3%,16.7%,6.7%,89.2,275.1,3,3,8.3%,4.2%,16.7%,33.3%,45.8%,72.8,29.2%,31.2%,10.4%,92.3%,20.8%,20.0%,29.2%,45.8%,37.5%,58.3%,4.2%,44.4%
Cam Smith RHB,,+720,29,29,4.00,1,2,0.222,0.241,0.370,0.148,0.261,3.4%,17.0%,13.8%,8.3%,91.3,296.2,6,4,8.3%,-,12.5%,50.0%,37.5%,77.7,79.5%,27.3%,22.7%,95.7%,25.0%,16.7%,20.8%,50.0%,37.5%,50.0%,12.5%,42.3%
Isaac Paredes RHB,,+496,33,27,4.60,1,2,0.435,0.519,0.652,0.217,0.501,11.1%,22.4%,22.2%,8.7%,87.2,296.0,7,3,-,-,23.5%,35.3%,47.1%,68.7,12.8%,30.8%,5.1%,83.0%,41.2%,14.3%,23.5%,35.3%,35.3%,58.8%,5.9%,20.7%
Yordan Alvarez LHB,,+277,29,18,4.40,1,2,0.294,0.333,0.588,0.294,0.393,5.6%,20.0%,33.3%,9.2%,89.7,291.1,4,3,27.3%,9.1%,18.2%,45.5%,54.5%,76.0,51.2%,14.6%,9.8%,91.1%,36.4%,25.0%,36.4%,18.2%,27.3%,36.4%,36.4%,55.6%
Taylor Trammell LHB,—,N/A,11,14,1.60,1,1,0.231,0.286,0.538,0.308,0.351,7.1%,50.0%,42.9%,25.5%,94.6,296.8,3,1,14.3%,14.3%,28.6%,57.1%,28.6%,73.6,45.5%,18.2%,13.6%,95.7%,71.4%,20.0%,14.3%,14.3%,42.9%,42.9%,14.3%,28.6%
Joey Loperfido LHB,,+910,14,20,2.60,0,2,0.200,0.400,0.467,0.267,0.370,25.0%,17.6%,10.0%,8.0%,87.9,304.1,5,2,15.4%,-,-,23.1%,30.8%,71.3,10.7%,28.6%,7.1%,84.8%,61.5%,0.0%,7.7%,30.8%,23.1%,61.5%,15.4%,44.4%
Christian Vazquez RHB,,+1160,15,19,2.80,0,0,0.118,0.211,0.118,-,0.162,10.5%,8.3%,10.5%,3.9%,81.4,251.1,1,1,-,-,-,20.0%,33.3%,65.4,-,35.5%,3.2%,86.1%,26.7%,0.0%,13.3%,46.7%,13.3%,33.3%,53.3%,15.8%
Jake Meyers RHB,,+960,23,17,3.20,0,0,0.133,0.235,0.133,-,0.181,11.8%,15.8%,23.5%,7.1%,89.8,308.6,4,0,-,-,-,36.4%,18.2%,66.0,-,24.2%,9.1%,89.2%,27.3%,0.0%,18.2%,54.5%,18.2%,63.6%,18.2%,31.8%
Brice Matthews RHB,—,N/A,25,17,3.00,0,0,0.250,0.294,0.312,0.062,0.270,5.9%,44.1%,23.5%,20.8%,81.2,248.9,2,2,16.7%,-,8.3%,41.7%,50.0%,73.7,42.9%,21.4%,14.3%,90.3%,8.3%,0.0%,33.3%,41.7%,33.3%,33.3%,33.3%,38.1%
Raynel Delgado LHB,—,N/A,6,9,3.00,0,0,0.333,0.333,0.333,-,0.297,-,17.6%,11.1%,11.5%,82.3,221.0,1,1,-,-,25.0%,-,37.5%,71.2,-,25.0%,-,94.1%,25.0%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,54.5%
