Matchup,NYY @ ATH
Pitcher,Carlos Rodon
Pitcher Team,NYY
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,13.0,59,0.174,0.290,0.261,0.087,1.46,0,-,18.6%,31.5%,28.8%,21.2%,14.9%,11.77,52.5%,7.7%,6.7%,20.0%,13.3%,-,10.0%
vsLHB,3.1,16,0.357,0.411,0.571,0.214,1.80,0,-,6.2%,18.2%,18.8%,13.6%,9.1%,8.10,50.0%,9.1%,16.7%,33.3%,8.3%,-,16.7%
vsRHB,9.2,43,0.094,0.247,0.125,0.031,1.34,0,-,23.3%,36.3%,32.6%,24.1%,16.9%,13.03,53.5%,7.2%,-,11.1%,16.7%,-,5.6%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brent Rooker RHB,+487,15,4.20,1,1,0.267,0.267,0.467,0.200,0.318,-,51.4%,46.7%,30.2%,88.0,12.5%,12.5%,50.0%,37.5%,62.5%,74.5,51.4%,13.5%,8.1%,100.0%,25.0%,50.0%,50.0%,12.5%,62.5%,-,37.5%,50.0%
Zack Gelof RHB,+750,14,4.20,1,1,0.429,0.429,0.786,0.357,0.520,-,20.8%,14.3%,9.8%,93.8,16.7%,16.7%,25.0%,66.7%,41.7%,73.8,33.3%,37.5%,29.2%,100.0%,16.7%,50.0%,33.3%,25.0%,33.3%,33.3%,33.3%,35.7%
Nick Kurtz LHB,+500,11,4.20,1,1,0.333,0.455,0.778,0.444,0.512,9.1%,45.0%,36.4%,20.9%,97.9,20.0%,-,-,60.0%,40.0%,78.9,80.0%,20.0%,13.3%,75.0%,40.0%,50.0%,20.0%,40.0%,20.0%,40.0%,40.0%,41.7%
Tyler Soderstrom LHB,+780,10,4.20,1,1,0.300,0.300,0.600,0.300,0.388,-,33.3%,20.0%,18.2%,95.8,25.0%,12.5%,25.0%,62.5%,25.0%,75.6,52.6%,31.6%,21.1%,79.2%,50.0%,25.0%,-,50.0%,75.0%,25.0%,-,33.3%
Shea Langeliers RHB,+392,18,4.20,0,0,0.278,0.278,0.389,0.111,0.289,-,29.4%,11.1%,17.9%,87.2,12.5%,12.5%,25.0%,31.2%,43.8%,75.9,65.5%,27.6%,13.8%,90.6%,18.8%,0.0%,43.8%,37.5%,37.5%,43.8%,18.8%,42.9%
Colby Thomas RHB,+610,17,1.80,0,2,0.250,0.294,0.375,0.125,0.292,5.9%,28.1%,17.6%,17.6%,87.0,15.4%,-,7.7%,38.5%,30.8%,75.1,46.4%,28.6%,17.9%,90.3%,30.8%,0.0%,23.1%,23.1%,30.8%,46.2%,23.1%,38.5%
Jonah Heim SHB,+900,15,3.80,0,0,0.133,0.133,0.200,0.067,0.144,-,30.3%,40.0%,17.9%,82.8,-,-,11.1%,33.3%,33.3%,70.0,12.0%,12.0%,8.0%,86.2%,-,-,33.3%,55.6%,44.4%,33.3%,22.2%,55.6%
Darell Hernaiz RHB,+1260,14,3.20,0,0,0.308,0.357,0.308,-,0.301,7.1%,24.0%,28.6%,13.3%,82.2,-,-,-,22.2%,33.3%,67.9,4.3%,21.7%,-,95.8%,22.2%,0.0%,33.3%,33.3%,11.1%,55.6%,33.3%,45.5%
Jeff McNeil LHB,+1380,11,3.80,0,0,0.200,0.273,0.200,-,0.221,9.1%,24.0%,27.3%,12.5%,90.9,-,-,-,28.6%,57.1%,67.1,-,30.4%,4.3%,92.0%,14.3%,0.0%,42.9%,42.9%,14.3%,57.1%,28.6%,28.6%
Lawrence Butler LHB,N/A,11,2.20,0,0,-,0.091,-,-,0.059,9.1%,22.2%,27.3%,9.5%,89.2,-,-,-,42.9%,-,72.4,15.4%,30.8%,7.7%,76.5%,14.3%,0.0%,-,71.4%,42.9%,42.9%,-,16.7%
Carlos Cortes LHB,N/A,10,4.00,0,0,0.556,0.600,0.778,0.222,0.593,-,50.0%,30.0%,29.6%,88.2,-,-,-,33.3%,33.3%,69.2,9.1%,9.1%,-,78.6%,-,-,33.3%,50.0%,16.7%,-,83.3%,42.9%
Henry Bolte RHB,+830,6,3.40,0,0,0.600,0.667,0.800,0.200,0.616,16.7%,50.0%,33.3%,28.0%,83.2,-,-,33.3%,33.3%,33.3%,79.2,100.0%,7.7%,7.7%,92.9%,33.3%,0.0%,-,66.7%,100.0%,-,-,16.7%
Alika Williams RHB,N/A,1,2.00,0,0,-,-,-,-,-,-,50.0%,-,33.3%,95.4,-,-,-,100.0%,-,69.6,-,50.0%,-,100.0%,-,-,-,100.0%,-,100.0%,-,-
