Matchup,CLE @ CWS
Pitcher,Gavin Williams
Pitcher Team,CLE
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,91.2,369,0.220,0.302,0.412,0.193,1.13,15,1.47,8.1%,30.4%,27.6%,22.3%,14.7%,10.01,62.7%,8.7%,12.8%,48.7%,23.1%,24.1%,15.4%
vsLHB,56.2,229,0.209,0.296,0.422,0.213,1.06,10,1.59,7.0%,28.4%,28.8%,23.0%,14.3%,10.48,64.3%,9.4%,14.5%,45.5%,26.9%,23.1%,17.2%
vsRHB,33.2,140,0.238,0.310,0.397,0.159,1.31,5,1.34,10.0%,34.0%,25.7%,21.1%,15.3%,9.62,60.0%,7.6%,10.1%,53.9%,16.9%,26.7%,12.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Sam Antonacci LHB,,+820,18,23,3.60,3,3,0.222,0.391,0.778,0.556,0.473,17.4%,18.2%,17.4%,7.4%,94.4,336.6,5,3,28.6%,28.6%,42.9%,57.1%,42.9%,71.2,13.3%,30.0%,20.0%,96.8%,42.9%,50.0%,14.3%,42.9%,71.4%,21.4%,7.1%,15.0%
Andrew Benintendi LHB,,+463,28,17,1.80,3,2,0.250,0.294,0.812,0.562,0.461,5.9%,24.1%,11.8%,13.7%,92.2,270.1,2,2,15.4%,15.4%,23.1%,46.2%,15.4%,70.7,-,45.8%,8.3%,85.7%,30.8%,50.0%,-,53.8%,61.5%,23.1%,15.4%,38.5%
Tristan Peters LHB,,+980,17,13,2.80,1,1,0.182,0.308,0.636,0.455,0.386,15.4%,12.5%,23.1%,7.4%,84.4,254.8,2,1,12.5%,12.5%,25.0%,62.5%,37.5%,69.7,6.7%,16.7%,6.7%,96.8%,37.5%,33.3%,25.0%,12.5%,37.5%,25.0%,37.5%,57.1%
Colson Montgomery LHB,,+310,30,17,4.00,0,0,0.214,0.353,0.357,0.143,0.316,17.6%,32.3%,17.6%,15.4%,94.5,222.6,3,0,-,-,18.2%,54.5%,9.1%,76.0,67.9%,25.0%,10.7%,90.3%,36.4%,0.0%,9.1%,27.3%,36.4%,45.5%,18.2%,35.3%
Miguel Vargas RHB,,+400,19,16,3.60,0,2,0.133,0.188,0.133,-,0.152,6.2%,17.1%,18.8%,10.3%,88.4,270.6,3,2,16.7%,-,16.7%,41.7%,50.0%,75.3,51.5%,24.2%,12.1%,97.1%,41.7%,0.0%,33.3%,25.0%,33.3%,50.0%,16.7%,46.7%
Drew Romo SHB,,+760,30,14,3.60,0,0,-,-,-,-,-,-,35.7%,35.7%,20.0%,84.2,320.5,4,4,22.2%,-,11.1%,44.4%,33.3%,70.5,3.8%,19.2%,3.8%,92.9%,66.7%,0.0%,11.1%,11.1%,33.3%,55.6%,11.1%,45.0%
Braden Montgomery SHB,,+850,17,13,3.40,0,1,0.273,0.385,0.364,0.091,0.334,15.4%,15.4%,7.7%,7.8%,82.4,251.6,2,1,10.0%,-,10.0%,20.0%,20.0%,70.1,10.5%,21.1%,5.3%,86.4%,30.0%,0.0%,10.0%,50.0%,40.0%,10.0%,50.0%,47.1%
Jacob Gonzalez LHB,,+890,17,13,2.60,0,0,0.091,0.231,0.091,-,0.168,15.4%,21.1%,30.8%,11.4%,79.5,218.1,1,0,-,-,16.7%,-,16.7%,71.7,13.8%,6.9%,-,82.9%,16.7%,0.0%,16.7%,50.0%,50.0%,16.7%,33.3%,50.0%
Chase Meidroth RHB,,+1140,21,12,3.80,0,0,0.300,0.417,0.300,-,0.337,8.3%,16.1%,25.0%,6.7%,89.0,218.8,0,0,-,-,-,57.1%,28.6%,65.4,-,17.2%,-,96.7%,14.3%,0.0%,28.6%,57.1%,14.3%,42.9%,42.9%,9.1%
Randal Grichuk RHB,—,N/A,20,11,3.20,0,1,0.273,0.273,0.455,0.182,0.312,-,33.3%,36.4%,12.2%,95.6,288.1,3,1,14.3%,-,-,57.1%,42.9%,73.4,35.7%,42.9%,14.3%,93.3%,28.6%,0.0%,28.6%,28.6%,14.3%,42.9%,42.9%,23.1%
Luisangel Acuna RHB,—,N/A,8,9,2.40,0,0,0.222,0.222,0.222,-,0.198,-,18.8%,33.3%,8.1%,85.4,214.9,0,0,-,-,33.3%,16.7%,66.7%,72.1,23.1%,23.1%,15.4%,81.2%,-,-,50.0%,33.3%,66.7%,16.7%,16.7%,28.6%
