Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Trevor Larnach","MIN","Eric Lauer","LAD","3","0.333","0.00","1.00","1.33","0","0","0","1","1","3","4","0.0","0.500","1"
"Trea Turner","PHI","Foster Griffin","WSH","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Brooks Lee","MIN","Eric Lauer","LAD","6","0.333","0.00","1.00","1.33","0","0","0","2","2","2","8","0.0","0.333","0"
"Geraldo Perdomo","ARI","Andre Pallante","STL","6","0.333","0.33","0.33","0.67","1","0","1","0","1","2","4","0.0","0.429","1"
"David Hamilton","MIL","Brady Singer","CIN","6","0.333","0.33","0.17","0.50","1","1","0","0","1","1","3","0.0","0.333","0"
"Andres Gimenez","TOR","Hunter Brown","HOU","6","0.333","0.33","0.50","0.83","1","0","0","1","1","2","5","33.3","0.333","0"
"Josh Bell","MIN","Eric Lauer","LAD","19","0.316","0.31","0.21","0.53","4","1","0","1","2","6","10","15.8","0.333","0"
"Nico Hoerner","CHC","Kodai Senga","NYM","7","0.286","0.33","0.43","0.71","1","0","0","1","1","2","5","42.9","0.375","1"
"Dominic Smith","ATL","Michael King","SD","7","0.286","0.40","0.14","0.43","1","1","0","0","1","0","3","28.6","0.286","0"
"Dansby Swanson","CHC","Kodai Senga","NYM","7","0.286","0.40","0.14","0.43","1","1","0","0","1","1","3","28.6","0.375","1"
"Bobby Witt Jr.","KC","Drew Rasmussen","TB","11","0.273","0.33","0.09","0.36","2","1","0","0","1","1","4","18.2","0.273","0"
"Andrew Vaughn","MIL","Brady Singer","CIN","35","0.257","0.32","0.11","0.37","7","1","0","1","2","2","13","25.7","0.278","1"
"Jake Meyers","HOU","Dylan Cease","TOR","8","0.250","0.33","0.13","0.38","1","1","0","0","1","0","3","25.0","0.333","1"
"Jeremy Pena","HOU","Dylan Cease","TOR","13","0.231","0.38","0.08","0.31","2","1","0","0","1","0","4","38.5","0.231","0"
"Spencer Torkelson","DET","Gerrit Cole","NYY","9","0.222","0.33","0.33","0.56","1","0","0","1","1","1","5","55.6","0.222","0"
"Lars Nootbaar","STL","Merrill Kelly","ARI","9","0.222","0.17","0.33","0.56","1","0","0","1","1","1","5","22.2","0.364","2"
"William Contreras","MIL","Brady Singer","CIN","9","0.222","0.29","0.11","0.33","1","1","0","0","1","1","3","22.2","0.222","0"
"Christian Yelich","MIL","Brady Singer","CIN","9","0.222","0.20","0.33","0.56","1","0","0","1","1","2","5","33.3","0.300","0"
"Rowdy Tellez","ATL","Michael King","SD","14","0.214","0.33","0.07","0.29","2","1","0","0","1","1","4","35.7","0.267","1"
"Luke Keaschall","MIN","Eric Lauer","LAD","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","20.0","0.333","1"
"Daulton Varsho","TOR","Hunter Brown","HOU","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","40.0","0.333","1"
"Ozzie Albies","ATL","Michael King","SD","5","0.200","0.00","0.60","0.80","0","0","0","1","1","3","4","60.0","0.200","0"
"Andrew Benintendi","CWS","Gavin Williams","CLE","5","0.200","0.20","0.20","0.40","0","1","0","0","1","2","2","0.0","0.333","1"
"Jordan Walker","STL","Merrill Kelly","ARI","7","0.143","0.25","0.14","0.29","0","1","0","0","1","2","2","42.9","0.333","2"
"Amed Rosario","NYY","Framber Valdez","DET","9","0.111","0.00","0.33","0.44","0","0","0","1","1","1","4","44.4","0.111","0"
"Jake Rogers","DET","Gerrit Cole","NYY","10","0.100","0.00","0.30","0.40","0","0","0","1","1","1","4","60.0","0.100","0"
