Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Lane Thomas","ATL","Griffin Jax","TB","5","0.400","0.67","0.20","0.60","1","1","0","0","1","1","3","40.0","0.400","0"
"Pete Crow-Armstrong","CHC","Logan Henderson","MIL","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","33.3","0.333","0"
"Daulton Varsho","HOU","Cristopher Sanchez","PHI","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Jose Siri","LAA","Jake Bennett","BOS","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","0.0","0.333","0"
"Alex Bregman","CHC","Logan Henderson","MIL","3","0.333","0.33","0.33","0.67","0","1","0","0","1","0","2","0.0","0.333","0"
"Nolan Arenado","ARI","Daniel Lynch IV","KC","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","33.3","0.333","0"
"Spencer Torkelson","DET","Zebby Matthews","MIN","6","0.333","1.00","0.50","0.83","1","0","0","1","1","3","5","66.7","0.429","1"
"TJ Friedl","CIN","Yoshinobu Yamamoto","LAD","6","0.333","0.33","0.17","0.50","1","1","0","0","1","0","3","0.0","0.429","1"
"Josh Naylor","SEA","Cody Bradford","TEX","6","0.333","0.33","0.17","0.50","1","1","0","0","1","0","3","0.0","0.333","0"
"Jose Ramirez","CLE","Shane Baz","BAL","7","0.286","0.33","0.57","0.86","0","1","0","1","2","2","6","42.9","0.444","1"
"Andrew Vaughn","MIL","Kevin Gausman","CHC","15","0.267","0.20","0.47","0.73","1","1","0","2","3","3","11","20.0","0.267","0"
"Kevin McGonigle","DET","Zebby Matthews","MIN","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.250","0"
"Ildemaro Vargas","ARI","Daniel Lynch IV","KC","4","0.250","0.25","0.25","0.50","0","1","0","0","1","1","2","0.0","0.250","0"
"Joey Ortiz","MIL","Kevin Gausman","CHC","8","0.250","0.25","0.13","0.38","1","1","0","0","1","0","3","0.0","0.250","0"
"Christian Yelich","MIL","Kevin Gausman","CHC","17","0.235","0.33","0.06","0.29","3","1","0","0","1","0","5","29.4","0.278","1"
"Trevor Larnach","MIN","Keider Montero","DET","9","0.222","0.17","0.33","0.56","1","0","0","1","1","1","5","22.2","0.222","0"
"Keibert Ruiz","WSH","Walker Buehler","SD","5","0.200","0.25","0.20","0.40","0","1","0","0","1","1","2","20.0","0.200","0"
"Rafael Devers","SF","Andre Pallante","STL","10","0.200","0.17","0.30","0.50","1","0","0","1","1","1","5","30.0","0.333","1"
"Gary Sanchez","MIL","Kevin Gausman","CHC","25","0.200","0.21","0.12","0.32","4","0","0","1","1","3","8","20.0","0.259","2"
"Gleyber Torres","DET","Zebby Matthews","MIN","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","33.3","0.167","0"
"Eugenio Suarez","CIN","Yoshinobu Yamamoto","LAD","7","0.143","0.20","0.14","0.29","0","1","0","0","1","0","2","28.6","0.250","0"
"Christian Walker","HOU","Cristopher Sanchez","PHI","8","0.125","0.14","0.13","0.25","0","1","0","0","1","0","2","12.5","0.222","1"
"Jake Bauers","MIL","Kevin Gausman","CHC","9","0.111","0.00","0.33","0.44","0","0","0","1","1","3","4","44.4","0.333","3"
