Matchup,LAA @ ATH
Pitcher,Jeffrey Springs
Pitcher Team,ATH
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,138.1,612,0.269,0.364,0.516,0.247,1.47,33,2.15,9.2%,22.8%,17.8%,16.4%,10.5%,7.09,58.9%,6.5%,9.0%,34.1%,32.7%,17.9%,19.2%
vsLHB,40.1,185,0.293,0.395,0.579,0.287,1.61,10,2.23,9.2%,17.3%,16.2%,19.2%,7.5%,6.69,59.1%,6.0%,8.8%,35.8%,32.1%,15.9%,15.3%
vsRHB,96.0,427,0.259,0.351,0.490,0.230,1.44,23,2.16,9.1%,24.8%,18.5%,15.6%,11.7%,7.41,58.7%,6.7%,9.2%,33.3%,33.0%,18.8%,20.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Denzer Guzman RHB,,+502,13,4.20,8,1,2,84.7,282.7,3,3,-,-,25.0%,50.0%,12.5%,76.6,78.6%,28.6%,21.4%,93.3%,62.5%,62.5%,20.0%,-,25.0%,25.0%,50.0%,25.0%,60.0%
Zach Neto RHB,,+306,25,4.60,8,1,1,94.6,237.7,1,1,12.5%,12.5%,37.5%,75.0%,62.5%,73.5,40.0%,33.3%,13.3%,93.8%,50.0%,25.0%,50.0%,25.0%,25.0%,62.5%,12.5%,25.0%,80.0%
Travis d'Arnaud RHB,,+581,9,2.80,8,0,0,81.1,322.9,3,1,-,-,12.5%,25.0%,37.5%,74.4,22.2%,44.4%,-,100.0%,62.5%,50.0%,0.0%,12.5%,37.5%,37.5%,62.5%,-,50.0%
Jose Siri RHB,,+413,17,4.00,8,0,0,89.4,262.6,1,0,-,-,50.0%,50.0%,37.5%,73.9,46.2%,30.8%,7.7%,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,62.5%,-,37.5%,16.7%
Mike Trout RHB,,+315,12,4.60,8,0,0,92.2,280.9,2,1,25.0%,12.5%,12.5%,62.5%,12.5%,75.4,50.0%,50.0%,25.0%,100.0%,25.0%,12.5%,0.0%,12.5%,62.5%,37.5%,50.0%,12.5%,16.7%
Tyler Heineman SHB,—,N/A,9,3.00,8,0,0,75.2,186.3,0,0,-,-,-,12.5%,25.0%,64.6,-,42.9%,-,77.8%,37.5%,12.5%,0.0%,25.0%,37.5%,25.0%,50.0%,25.0%,33.3%
Bryce Teodosio RHB,—,N/A,10,2.40,8,0,0,66.9,215.1,2,0,-,-,12.5%,12.5%,12.5%,71.4,9.1%,27.3%,9.1%,91.7%,37.5%,37.5%,0.0%,-,25.0%,25.0%,25.0%,50.0%,75.0%
Oswald Peraza RHB,,+544,17,2.00,8,0,0,83.3,250.9,1,0,-,-,-,25.0%,37.5%,74.3,33.3%,33.3%,8.3%,100.0%,50.0%,12.5%,0.0%,37.5%,25.0%,25.0%,12.5%,62.5%,60.0%
Wade Meckler LHB,,+1060,12,4.60,8,0,0,80.6,251.2,0,0,-,-,-,25.0%,12.5%,72.0,28.6%,57.1%,14.3%,87.5%,25.0%,12.5%,0.0%,12.5%,62.5%,50.0%,25.0%,25.0%,33.3%
Vaughn Grissom RHB,,+513,8,4.00,8,0,0,92.9,274.5,3,0,-,-,12.5%,37.5%,62.5%,69.4,14.3%,50.0%,14.3%,93.3%,62.5%,-,-,62.5%,25.0%,12.5%,62.5%,25.0%,100.0%
Josh Lowe LHB,—,N/A,4,2.80,8,0,0,85.0,284.5,2,2,-,-,12.5%,37.5%,25.0%,73.4,23.5%,23.5%,11.8%,81.0%,50.0%,37.5%,0.0%,12.5%,50.0%,50.0%,25.0%,25.0%,50.0%
Christian Moore RHB,,+500,12,3.20,8,0,1,91.2,296.7,3,1,12.5%,-,-,50.0%,37.5%,72.4,12.5%,50.0%,37.5%,88.9%,37.5%,25.0%,0.0%,12.5%,50.0%,25.0%,50.0%,25.0%,50.0%
Moisés Ballesteros LHB,—,N/A,18,4.00,8,0,0,84.4,292.5,2,0,-,-,12.5%,25.0%,37.5%,68.6,10.0%,50.0%,10.0%,76.9%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,25.0%,37.5%,71.4%
Adam Frazier LHB,—,N/A,5,2.00,5,0,0,72.7,249.4,1,1,-,-,20.0%,20.0%,40.0%,63.3,-,25.0%,12.5%,88.9%,20.0%,20.0%,0.0%,-,40.0%,60.0%,20.0%,20.0%,0.0%
