Matchup,BAL @ TB
Pitcher,Kyle Bradish
Pitcher Team,BAL
Opposing Team,TB

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,127.0,534,0.246,0.313,0.388,0.142,1.34,13,0.92,10.1%,24.8%,22.5%,19.6%,11.2%,8.50,55.7%,5.5%,7.8%,37.3%,22.7%,14.8%,11.2%
vsLHB,75.2,319,0.232,0.303,0.377,0.144,1.31,7,0.83,10.3%,23.6%,22.9%,21.2%,10.8%,8.68,55.9%,5.2%,6.1%,37.3%,22.2%,12.8%,12.7%
vsRHB,49.1,215,0.266,0.326,0.404,0.138,1.44,6,1.09,9.8%,26.7%,21.9%,17.6%,11.7%,8.57,55.3%,6.0%,10.3%,37.2%,23.4%,17.6%,9.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ryan Vilade RHB,—,N/A,18,2.20,10,1,1,86.7,279.0,4,2,10.0%,-,20.0%,40.0%,50.0%,77.2,72.7%,45.5%,36.4%,84.6%,60.0%,40.0%,25.0%,20.0%,40.0%,40.0%,50.0%,10.0%,50.0%
Taylor Walls SHB,,+1300,8,4.00,10,1,1,80.5,274.4,3,1,-,-,20.0%,10.0%,20.0%,67.8,-,33.3%,-,100.0%,70.0%,60.0%,16.7%,10.0%,10.0%,30.0%,50.0%,20.0%,66.7%
Liam Hicks LHB,,+900,23,4.20,10,1,1,76.6,231.0,2,1,10.0%,10.0%,30.0%,20.0%,40.0%,67.9,6.7%,26.7%,13.3%,83.3%,60.0%,30.0%,33.3%,30.0%,20.0%,40.0%,20.0%,40.0%,42.9%
Victor Mesa Jr. LHB,—,N/A,37,4.40,10,1,1,86.4,289.4,3,2,20.0%,-,20.0%,40.0%,30.0%,76.8,63.6%,63.6%,27.3%,91.7%,90.0%,70.0%,14.3%,20.0%,-,20.0%,50.0%,30.0%,50.0%
Junior Caminero RHB,,+350,24,4.80,10,1,1,86.1,321.6,1,1,10.0%,10.0%,10.0%,40.0%,10.0%,79.9,88.9%,33.3%,22.2%,100.0%,20.0%,10.0%,0.0%,10.0%,80.0%,50.0%,40.0%,10.0%,42.9%
Jonathan Aranda LHB,,+600,35,5.00,10,0,1,95.2,280.9,3,2,20.0%,10.0%,30.0%,60.0%,50.0%,72.2,15.4%,53.8%,30.8%,100.0%,70.0%,40.0%,0.0%,30.0%,30.0%,40.0%,60.0%,-,60.0%
Yandy Diaz RHB,,+680,17,5.00,10,0,0,90.8,140.1,0,0,-,-,-,40.0%,30.0%,71.3,21.4%,42.9%,-,100.0%,20.0%,-,-,20.0%,70.0%,10.0%,70.0%,20.0%,55.6%
Jorge Mateo RHB,—,N/A,17,1.80,10,0,0,83.5,250.5,1,0,-,-,20.0%,40.0%,40.0%,73.8,40.0%,33.3%,26.7%,93.8%,30.0%,10.0%,0.0%,20.0%,60.0%,80.0%,10.0%,10.0%,33.3%
Cedric Mullins LHB,,+630,23,4.00,10,0,2,78.4,228.4,2,1,-,-,20.0%,40.0%,20.0%,70.4,-,38.5%,15.4%,92.9%,40.0%,20.0%,0.0%,20.0%,40.0%,50.0%,20.0%,30.0%,12.5%
Nick Fortes RHB,—,N/A,13,3.20,10,0,0,89.2,333.1,3,2,-,-,10.0%,40.0%,40.0%,72.6,16.7%,58.3%,33.3%,100.0%,40.0%,-,-,40.0%,60.0%,50.0%,50.0%,-,66.7%
Richie Palacios LHB,,+1060,14,3.20,10,0,0,87.4,242.2,2,0,-,-,20.0%,30.0%,40.0%,68.1,-,53.3%,13.3%,93.8%,70.0%,30.0%,0.0%,40.0%,20.0%,40.0%,20.0%,40.0%,57.1%
Jonny DeLuca RHB,,+630,14,3.40,10,0,0,81.6,214.1,1,0,-,-,20.0%,20.0%,40.0%,72.9,35.7%,21.4%,7.1%,87.5%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,60.0%
Chandler Simpson LHB,,+1800,4,4.80,10,0,0,84.0,249.7,1,0,-,-,-,-,40.0%,62.8,-,63.6%,-,91.7%,40.0%,10.0%,0.0%,30.0%,60.0%,-,80.0%,20.0%,22.2%
