Matchup,MIL @ HOU
Pitcher,Coleman Crow
Pitcher Team,MIL
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,10.1,40,0.189,0.221,0.270,0.081,0.77,0,-,2.5%,15.6%,17.5%,14.9%,8.3%,6.10,70.7%,7.6%,6.5%,32.3%,29.0%,-,12.9%
vsLHB,5.0,20,0.235,0.278,0.294,0.059,1.00,0,-,5.0%,7.5%,15.0%,12.0%,3.9%,5.40,76.2%,7.8%,6.7%,33.3%,33.3%,-,6.7%
vsRHB,5.1,20,0.150,0.166,0.250,0.100,0.56,0,-,-,24.3%,20.0%,18.2%,13.2%,6.75,65.0%,7.4%,6.2%,31.2%,25.0%,-,18.8%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Isaac Paredes RHB,+500,17,3.60,2,2,0.231,0.412,0.769,0.538,0.479,17.6%,7.1%,5.9%,2.8%,88.6,16.7%,16.7%,25.0%,41.7%,33.3%,68.3,4.2%,37.5%,16.7%,88.9%,33.3%,50.0%,8.3%,41.7%,58.3%,33.3%,8.3%,6.7%
Jake Meyers RHB,+980,18,3.60,1,2,0.200,0.278,0.467,0.267,0.313,5.6%,14.3%,16.7%,7.4%,86.0,15.4%,15.4%,15.4%,38.5%,30.8%,68.3,12.5%,33.3%,12.5%,85.7%,30.8%,25.0%,15.4%,38.5%,46.2%,23.1%,30.8%,57.1%
Christian Walker RHB,+410,16,4.40,1,1,0.267,0.312,0.467,0.200,0.339,6.2%,20.0%,6.2%,10.5%,87.1,7.1%,7.1%,21.4%,35.7%,28.6%,74.1,32.1%,25.0%,17.9%,93.3%,35.7%,0.0%,14.3%,42.9%,28.6%,42.9%,28.6%,26.7%
Christian Vazquez RHB,+980,11,3.80,1,1,0.400,0.455,0.700,0.300,0.493,9.1%,11.8%,18.2%,4.9%,76.9,-,-,12.5%,25.0%,12.5%,64.8,-,33.3%,13.3%,88.2%,25.0%,50.0%,-,50.0%,25.0%,50.0%,25.0%,16.7%
Jeremy Pena RHB,+700,23,4.40,0,0,0.227,0.261,0.227,-,0.225,-,28.2%,17.4%,15.7%,80.6,-,-,11.1%,16.7%,27.8%,72.6,17.1%,17.1%,5.7%,92.1%,22.2%,0.0%,16.7%,50.0%,27.8%,44.4%,27.8%,40.9%
Cam Smith RHB,+790,18,4.20,0,1,0.250,0.333,0.250,-,0.274,5.6%,24.0%,11.1%,11.8%,89.4,7.1%,-,-,35.7%,14.3%,75.8,60.9%,26.1%,4.3%,92.0%,28.6%,0.0%,7.1%,57.1%,21.4%,50.0%,28.6%,30.8%
Taylor Trammell LHB,+650,16,3.40,0,0,0.357,0.438,0.500,0.143,0.407,12.5%,32.3%,25.0%,17.2%,94.6,-,-,20.0%,40.0%,40.0%,75.2,62.1%,20.7%,10.3%,93.5%,30.0%,0.0%,30.0%,40.0%,50.0%,30.0%,20.0%,45.0%
Yordan Alvarez LHB,+300,16,4.20,0,1,0.077,0.250,0.077,-,0.177,18.8%,25.0%,31.2%,9.1%,98.1,-,-,37.5%,75.0%,25.0%,77.3,73.3%,20.0%,16.7%,93.8%,50.0%,0.0%,25.0%,25.0%,62.5%,-,37.5%,28.6%
Zach Dezenzo RHB,N/A,14,2.40,0,0,0.273,0.429,0.273,-,0.330,21.4%,15.8%,21.4%,5.4%,75.9,-,-,-,-,37.5%,74.9,47.1%,-,-,89.5%,-,-,25.0%,75.0%,50.0%,25.0%,25.0%,16.7%
Braden Shewmake LHB,+650,12,2.40,0,2,0.091,0.167,0.091,-,0.128,8.3%,18.2%,-,10.3%,94.0,18.2%,-,18.2%,54.5%,27.3%,70.2,3.1%,34.4%,9.4%,97.0%,45.5%,0.0%,9.1%,45.5%,45.5%,36.4%,18.2%,50.0%
Brice Matthews RHB,+710,12,3.60,0,0,0.200,0.333,0.200,-,0.256,16.7%,23.8%,16.7%,10.6%,87.7,-,-,-,37.5%,12.5%,73.3,31.6%,21.1%,10.5%,90.5%,25.0%,0.0%,-,75.0%,37.5%,50.0%,12.5%,16.7%
Nick Allen RHB,N/A,10,2.80,0,0,0.300,0.300,0.300,-,0.267,-,0.0%,-,-,88.5,-,-,10.0%,40.0%,-,68.7,-,45.5%,27.3%,91.7%,10.0%,0.0%,10.0%,70.0%,40.0%,60.0%,-,33.3%
Cesar Salazar LHB,N/A,5,3.20,0,0,-,0.200,-,-,0.130,20.0%,0.0%,-,-,85.6,-,-,75.0%,50.0%,50.0%,66.3,-,60.0%,20.0%,83.3%,-,-,75.0%,-,100.0%,-,-,14.3%
