Matchup,ARI @ CIN
Pitcher,Andrew Abbott
Pitcher Team,CIN
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,74.2,321,0.252,0.315,0.388,0.136,1.41,10,1.21,10.3%,21.5%,16.5%,13.9%,10.0%,6.39,61.0%,6.9%,6.8%,39.1%,26.0%,13.1%,11.1%
vsLHB,19.2,86,0.284,0.314,0.407,0.123,1.37,3,1.37,4.7%,23.5%,27.9%,15.9%,12.1%,10.98,65.1%,7.6%,5.2%,37.9%,29.3%,17.6%,10.3%
vsRHB,54.0,235,0.239,0.315,0.380,0.141,1.44,7,1.17,12.3%,20.5%,12.3%,12.6%,9.1%,4.83,59.5%,6.6%,7.3%,39.5%,24.9%,11.4%,11.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ketel Marte SHB,,+331,30,15,4.80,1,2,0.308,0.333,0.769,0.462,0.437,6.7%,4.8%,13.3%,2.2%,96.6,306.0,6,3,16.7%,16.7%,25.0%,66.7%,50.0%,79.0,85.0%,40.0%,30.0%,95.2%,33.3%,25.0%,41.7%,25.0%,33.3%,58.3%,8.3%,25.0%
Nolan Arenado RHB,,+410,16,14,4.60,1,2,0.250,0.357,0.583,0.333,0.397,14.3%,25.0%,7.1%,11.9%,90.7,270.4,4,2,9.1%,9.1%,36.4%,45.5%,36.4%,73.7,36.0%,24.0%,12.0%,96.2%,36.4%,25.0%,27.3%,27.3%,36.4%,45.5%,18.2%,14.3%
Gabriel Moreno RHB,,+499,23,14,4.60,0,1,-,0.071,-,-,0.046,7.1%,20.8%,28.6%,10.0%,96.2,295.0,3,1,11.1%,-,-,77.8%,33.3%,72.2,35.0%,35.0%,20.0%,83.3%,33.3%,0.0%,22.2%,44.4%,22.2%,44.4%,33.3%,22.2%
Jorge Barrosa SHB,—,N/A,19,10,2.20,0,1,0.111,0.200,0.222,0.111,0.192,10.0%,15.4%,20.0%,5.1%,83.2,312.3,4,0,-,-,28.6%,14.3%,42.9%,69.9,-,33.3%,-,100.0%,42.9%,0.0%,28.6%,14.3%,57.1%,28.6%,14.3%,20.0%
Ildemaro Vargas SHB,,+690,29,9,2.40,0,0,0.250,0.333,0.250,-,0.270,11.1%,22.2%,22.2%,10.3%,90.1,235.1,1,0,-,-,33.3%,33.3%,33.3%,72.0,27.8%,22.2%,11.1%,100.0%,33.3%,0.0%,50.0%,-,33.3%,50.0%,16.7%,7.7%
Jordan Lawlar RHB,,+640,-,8,3.60,0,0,0.333,0.500,0.333,-,0.394,12.5%,30.0%,25.0%,10.7%,79.0,252.0,1,0,-,-,25.0%,-,50.0%,70.5,-,10.0%,-,100.0%,75.0%,0.0%,-,25.0%,50.0%,50.0%,-,0.0%
Ryan Waldschmidt RHB,,+533,11,7,4.20,0,2,0.429,0.429,0.571,0.143,0.436,-,16.7%,28.6%,5.7%,92.6,280.5,2,1,20.0%,-,20.0%,60.0%,80.0%,69.5,-,36.4%,18.2%,91.7%,40.0%,0.0%,60.0%,-,20.0%,60.0%,20.0%,0.0%
Corbin Carroll LHB,,+339,27,7,4.60,0,0,0.571,0.571,0.571,-,0.509,-,40.0%,14.3%,19.4%,92.2,242.1,0,0,-,-,50.0%,50.0%,33.3%,76.0,64.3%,21.4%,14.3%,93.3%,50.0%,0.0%,33.3%,16.7%,66.7%,16.7%,16.7%,35.7%
Geraldo Perdomo SHB,,+780,14,6,4.40,0,0,0.400,0.333,0.400,-,0.297,-,6.7%,-,2.4%,83.6,197.8,0,0,-,-,16.7%,33.3%,16.7%,69.4,-,30.8%,-,92.9%,16.7%,0.0%,33.3%,33.3%,50.0%,33.3%,16.7%,22.2%
LuJames Groover RHB,,+372,1,3,4.00,0,0,0.500,0.667,0.500,-,0.537,-,12.5%,-,6.2%,96.4,311.6,1,0,-,-,-,50.0%,-,70.0,-,28.6%,14.3%,87.5%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,20.0%
Adrian Del Castillo LHB,—,N/A,2,3,2.20,0,0,-,-,-,-,-,-,50.0%,66.7%,25.0%,95.1,353.5,1,1,-,-,-,100.0%,100.0%,69.0,-,11.1%,-,81.8%,100.0%,0.0%,-,-,-,100.0%,-,33.3%
Tommy Troy RHB,,+640,1,1,3.80,0,0,1.000,1.000,1.000,-,0.890,-,33.3%,-,6.2%,107.5,237.3,0,0,-,-,-,100.0%,100.0%,70.2,-,50.0%,50.0%,66.7%,-,-,100.0%,-,-,100.0%,-,14.3%
