Matchup,NYY @ TB
Pitcher,Ian Seymour
Pitcher Team,TB
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,32.2,132,0.165,0.252,0.348,0.183,0.98,5,1.38,9.8%,28.7%,25.0%,21.9%,13.7%,9.09,60.6%,9.8%,4.8%,33.3%,35.7%,16.7%,31.0%
vsLHB,11.2,47,0.205,0.364,0.636,0.432,0.86,5,3.86,2.1%,32.6%,29.8%,27.5%,15.9%,10.80,68.1%,10.8%,10.0%,43.3%,50.0%,33.3%,43.3%
vsRHB,21.0,85,0.141,0.189,0.169,0.028,1.05,0,-,14.1%,26.7%,22.4%,19.0%,12.6%,8.14,56.5%,9.4%,1.9%,27.8%,27.8%,-,24.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Paul Goldschmidt RHB,,+413,20,15,3.60,2,2,0.231,0.333,0.692,0.462,0.426,13.3%,17.2%,20.0%,7.1%,84.6,295.3,2,2,10.0%,-,20.0%,30.0%,20.0%,71.4,18.5%,18.5%,7.4%,96.4%,40.0%,40.0%,50.0%,-,50.0%,20.0%,50.0%,30.0%,36.4%
Ben Rice LHB,,+395,29,18,4.40,1,1,0.176,0.222,0.353,0.176,0.256,-,20.0%,16.7%,9.4%,92.9,314.4,3,1,7.1%,7.1%,7.1%,42.9%,35.7%,72.2,17.9%,35.7%,17.9%,93.3%,35.7%,35.7%,20.0%,-,64.3%,64.3%,21.4%,14.3%,34.8%
Amed Rosario RHB,,+650,22,16,2.40,1,2,0.214,0.312,0.500,0.286,0.347,12.5%,19.2%,12.5%,8.8%,88.5,257.9,4,2,8.3%,8.3%,25.0%,25.0%,41.7%,73.7,44.0%,28.0%,8.0%,100.0%,50.0%,33.3%,0.0%,16.7%,33.3%,50.0%,25.0%,25.0%,17.6%
Jasson Dominguez SHB,,+600,17,11,4.20,1,1,0.182,0.182,0.455,0.273,0.272,-,35.5%,45.5%,21.2%,88.3,227.2,1,1,16.7%,16.7%,16.7%,33.3%,16.7%,71.7,-,12.5%,8.3%,77.4%,33.3%,33.3%,50.0%,-,33.3%,33.3%,16.7%,50.0%,66.7%
Cody Bellinger LHB,,+540,28,19,4.40,0,0,0.062,0.211,0.062,-,0.149,15.8%,10.8%,15.8%,5.5%,83.0,271.1,2,2,7.7%,-,7.7%,38.5%,30.8%,69.8,3.2%,22.6%,12.9%,86.1%,30.8%,15.4%,0.0%,15.4%,53.8%,46.2%,46.2%,7.7%,38.9%
Jose Caballero RHB,,+980,17,16,3.40,0,0,0.133,0.188,0.133,-,0.152,6.2%,37.5%,43.8%,19.4%,71.0,183.8,0,0,-,-,-,-,25.0%,71.3,11.5%,11.5%,-,86.7%,25.0%,-,-,25.0%,37.5%,50.0%,25.0%,25.0%,20.0%
Trent Grisham LHB,—,N/A,19,15,3.80,0,0,0.462,0.533,0.692,0.231,0.517,13.3%,9.5%,6.7%,4.2%,91.1,299.3,5,3,8.3%,-,8.3%,50.0%,58.3%,70.8,-,47.4%,26.3%,90.5%,75.0%,25.0%,0.0%,50.0%,25.0%,16.7%,75.0%,8.3%,33.3%
Jazz Chisholm Jr. LHB,,+475,25,14,3.60,0,0,0.143,0.143,0.143,-,0.127,-,24.1%,21.4%,11.7%,89.6,229.7,2,1,-,-,27.3%,18.2%,27.3%,72.8,32.0%,40.0%,4.0%,89.3%,36.4%,18.2%,0.0%,18.2%,27.3%,45.5%,36.4%,18.2%,25.0%
Anthony Volpe RHB,,+750,26,14,3.60,0,0,0.167,0.286,0.167,-,0.220,14.3%,33.3%,28.6%,16.4%,81.5,242.2,0,0,-,-,12.5%,12.5%,25.0%,71.6,29.2%,16.7%,4.2%,88.9%,25.0%,12.5%,0.0%,12.5%,62.5%,37.5%,62.5%,-,30.0%
Austin Wells LHB,—,N/A,12,13,2.40,0,0,0.077,0.077,0.154,0.077,0.098,-,32.0%,38.5%,16.3%,81.6,229.8,1,0,-,-,37.5%,25.0%,25.0%,71.7,17.4%,17.4%,4.3%,92.0%,37.5%,25.0%,0.0%,12.5%,25.0%,50.0%,25.0%,25.0%,40.0%
