Matchup,SF @ NYM
Pitcher,Matt Wilkinson
Pitcher Team,SF
Opposing Team,NYM

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,1.1,1.50,="2-6",.333,.667,0.334,0,0,1,0,0.0,0,.333,1.000
Batting Second,1.2,1.20,="2-6",.333,.333,0.000,0,0,0,1,16.7,0,.333,.666
Batting Third,1.1,1.50,="1-5",.200,.200,0.000,0,0,0,0,16.7,1,.333,.533
Batting Fourth,1.1,1.50,="1-5",.200,.200,0.000,0,0,0,0,0.0,1,.333,.533
Batting Fifth,1.1,0.75,="1-5",.200,.200,0.000,0,0,0,0,0.0,0,.200,.400
Batting Sixth,1.0,2.00,="2-5",.400,1.200,0.800,1,1,0,1,20.0,0,.400,1.600
Batting Seventh,1.2,0.00,="0-5",.000,.000,0.000,0,0,0,0,20.0,0,.000,.000
Batting Eighth,1.1,0.00,="0-4",.000,.000,0.000,0,0,0,0,50.0,0,.000,.000
Batting Ninth,0.2,3.00,="2-4",.500,.750,0.250,0,1,0,1,0.0,0,.500,1.250

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Francisco Lindor SHB,Batting First ​,="27-132",.205,.371,0.166,5,3,2,9,19.6,14,.291,.662
Juan Soto LHB,Batting Second ​,="42-155",.271,.490,0.219,9,5,1,25,14.9,38,.412,.902
Bo Bichette RHB,Batting Third ​,="65-234",.278,.397,0.119,5,11,1,26,17.6,17,.322,.719
Mark Vientos RHB,Batting Fourth ​,="22-115",.191,.374,0.183,5,6,0,16,20.8,4,.225,.599
Carson Benge LHB,Batting Fifth ​,="16-62",.258,.403,0.145,2,3,0,8,21.7,6,.319,.722
Marcus Semien RHB,Batting Sixth ​,="28-142",.197,.359,0.162,6,3,1,19,21.4,9,.247,.606
Christopher Morel RHB,Batting Seventh ​,="0-10",.000,.000,0.000,0,0,0,0,30.0,0,.000,.000
Francisco Alvarez RHB,Batting Eighth ​,="8-30",.267,.333,0.066,0,2,0,1,30.3,2,.313,.646
Nick Morabito RHB,Batting Ninth ​,="0-1",.000,.000,0.000,0,0,0,0,0.0,0,.500,.500
