Split,vsLHB
Range,L10
Dates,="7/30/2026"
Games,10

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Mason Barnett,vs,7.0,38,10.24,0.364,0.476,2.43,0.394,0.758,3,3.86,25,15.3%,5.3%,6.7%,6.3%,2.57,5,13.2%,64.9%,7.0%,31,45.2%,3,9.7%,32.3%,20.0%,19.4%
2:10 PM,Ryan Weathers,@,12.2,59,4.68,0.345,0.407,1.66,0.236,0.582,3,2.13,32,31.2%,23.7%,23.3%,16.2%,9.95,2,3.4%,57.6%,6.9%,41,46.3%,5,12.2%,26.8%,27.3%,4.9%
1:40 PM,Noah Cameron,@,12.1,58,3.18,0.314,0.352,1.78,0.098,0.412,1,0.73,21,28.8%,25.9%,21.7%,12.9%,10.95,6,10.3%,60.3%,8.6%,37,32.4%,3,8.1%,24.3%,11.1%,18.9%
10:10 PM,Bryan Woo,@,34.1,153,3.74,0.300,0.346,1.57,0.157,0.457,4,1.05,64,23.8%,21.6%,17.6%,12.5%,8.65,12,7.8%,60.1%,7.3%,108,46.3%,6,5.6%,26.9%,13.8%,8.3%
7:10 PM,Rhett Lowder,vs,24.2,123,6.34,0.295,0.393,1.91,0.238,0.533,6,2.19,56,23.6%,21.1%,22.4%,10.8%,9.49,16,13.0%,59.0%,7.5%,79,40.5%,10,12.7%,38.0%,20.0%,13.9%
12:10 PM,Cole Winn,@,4.0,17,4.35,0.294,0.387,1.25,0.353,0.647,1,2.25,11,22.2%,23.5%,25.0%,12.7%,9.00,0,-,52.9%,12.7%,13,38.5%,1,7.7%,38.5%,20.0%,7.7%
2:15 PM,Andre Pallante,vs,28.0,122,3.17,0.293,0.324,1.43,0.129,0.422,2,0.64,49,19.7%,17.2%,16.2%,9.2%,6.75,6,4.9%,60.7%,7.6%,95,35.8%,6,6.3%,14.7%,7.1%,14.7%
7:15 PM,Grant Holmes,vs,24.1,109,5.65,0.258,0.336,1.52,0.151,0.409,4,1.48,38,21.5%,14.7%,14.2%,10.2%,5.92,13,11.9%,64.2%,6.3%,78,42.3%,7,9.0%,32.1%,16.0%,15.4%
1:40 PM,Bailey Ober,vs,35.0,148,5.96,0.252,0.338,1.26,0.252,0.504,9,2.31,70,16.4%,14.9%,13.3%,7.7%,5.66,9,6.1%,58.7%,8.6%,117,30.8%,13,11.1%,33.3%,20.5%,21.4%
7:10 PM,Yohan Ramirez,@,7.1,33,4.74,0.240,0.319,1.64,0.040,0.280,0,-,7,18.6%,18.2%,14.3%,8.0%,7.36,6,18.2%,60.6%,5.1%,19,31.6%,1,5.3%,10.5%,-,21.1%
9:40 PM,Sonny Gray,@,41.0,168,3.83,0.240,0.304,1.20,0.169,0.409,6,1.32,63,23.0%,25.0%,29.2%,10.9%,9.22,12,7.1%,62.4%,6.4%,114,40.4%,8,7.0%,28.1%,12.5%,18.4%
7:15 PM,Jake Irvin,@,29.0,133,4.17,0.230,0.321,1.45,0.142,0.372,3,0.93,42,26.3%,25.6%,19.7%,12.2%,10.55,16,12.0%,63.9%,9.1%,79,51.9%,11,13.9%,31.6%,12.0%,17.7%
2:15 PM,Javier Assad,@,21.0,82,5.72,0.228,0.296,1.00,0.241,0.468,6,2.57,37,13.7%,19.5%,17.6%,6.2%,6.86,3,3.7%,61.7%,8.4%,63,47.6%,10,15.9%,39.7%,24.0%,15.9%
7:10 PM,Nolan McLean,vs,31.2,134,3.07,0.216,0.293,1.20,0.121,0.336,2,0.57,39,27.7%,29.1%,24.4%,12.8%,11.08,13,9.7%,58.2%,5.9%,78,35.9%,6,7.7%,25.6%,5.0%,15.4%
10:10 PM,Roki Sasaki,vs,29.2,121,4.62,0.189,0.289,1.15,0.189,0.377,5,1.52,40,32.2%,25.6%,20.5%,16.5%,9.40,14,11.6%,54.5%,7.7%,76,34.2%,5,6.6%,18.4%,35.7%,9.2%
2:10 PM,Sean Burke,vs,37.2,148,3.76,0.188,0.268,1.01,0.165,0.353,6,1.43,47,30.7%,31.1%,25.4%,15.4%,10.99,13,8.8%,62.3%,7.6%,89,34.8%,8,9.0%,34.8%,19.4%,18.0%
7:10 PM,Eury Perez,@,31.2,118,2.59,0.150,0.214,0.82,0.103,0.252,2,0.57,27,28.4%,30.5%,22.9%,14.8%,10.23,10,8.5%,56.7%,6.3%,71,29.6%,7,9.9%,32.4%,8.7%,5.6%
12:10 PM,Shane McClanahan,vs,13.1,52,4.97,0.133,0.260,0.82,0.200,0.333,2,1.35,15,23.2%,21.2%,19.3%,10.1%,7.42,5,9.6%,75.0%,9.0%,34,47.1%,5,14.7%,32.4%,18.2%,14.7%
9:40 PM,JP Sears,vs,9.0,31,5.21,0.107,0.224,0.67,0.214,0.321,2,2.00,9,22.8%,25.8%,26.7%,12.4%,8.00,3,9.7%,61.3%,8.6%,20,50.0%,1,5.0%,30.0%,33.3%,25.0%
