Matchup,BOS @ PIT
Pitcher,Sonny Gray
Pitcher Team,BOS
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,125.2,510,0.239,0.296,0.384,0.145,1.15,13,0.93,6.5%,22.7%,21.6%,23.0%,10.7%,7.88,63.0%,7.4%,6.4%,37.6%,22.9%,12.0%,17.7%
vsLHB,82.0,330,0.229,0.289,0.372,0.143,1.11,8,0.88,6.7%,22.5%,22.7%,24.9%,10.4%,8.23,58.9%,7.0%,7.0%,38.0%,24.9%,10.5%,18.3%
vsRHB,43.0,180,0.256,0.307,0.405,0.149,1.26,5,1.05,6.1%,22.9%,19.4%,19.8%,11.3%,7.33,70.6%,8.3%,5.3%,36.8%,19.5%,15.4%,16.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jacob Gonzalez LHB,,+1080,21,2.60,10,1,1,97.9,343.2,4,3,10.0%,10.0%,10.0%,80.0%,40.0%,72.1,19.0%,38.1%,23.8%,91.3%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,40.0%,20.0%,33.3%
Jared Triolo RHB,—,N/A,22,3.20,10,1,1,89.2,301.3,1,1,10.0%,-,-,50.0%,20.0%,69.9,-,58.3%,41.7%,80.0%,20.0%,10.0%,100.0%,10.0%,80.0%,60.0%,30.0%,10.0%,40.0%
Brandon Lowe LHB,,+431,26,4.00,10,1,1,95.2,279.1,3,2,20.0%,-,10.0%,60.0%,50.0%,73.3,33.3%,46.7%,26.7%,100.0%,60.0%,30.0%,33.3%,30.0%,40.0%,30.0%,60.0%,10.0%,25.0%
Esmerlyn Valdez RHB,,+492,31,4.00,10,0,1,85.9,285.5,3,1,10.0%,-,20.0%,30.0%,20.0%,74.3,53.3%,20.0%,20.0%,88.2%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,60.0%,10.0%,20.0%
Bryan Reynolds SHB,,+790,23,4.00,10,0,1,85.7,324.1,2,1,10.0%,-,10.0%,60.0%,50.0%,72.2,14.3%,42.9%,21.4%,93.3%,40.0%,10.0%,0.0%,30.0%,60.0%,30.0%,60.0%,10.0%,22.2%
Jake Mangum SHB,,+1500,10,4.20,10,0,1,91.9,302.3,2,2,10.0%,10.0%,10.0%,50.0%,40.0%,68.2,18.2%,81.8%,18.2%,91.7%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,50.0%,30.0%,44.4%
Ronny Simon SHB,,+1400,5,4.00,10,0,0,74.8,168.5,1,1,-,-,-,20.0%,20.0%,71.9,23.1%,15.4%,7.7%,92.9%,10.0%,10.0%,0.0%,-,50.0%,30.0%,30.0%,40.0%,50.0%
Henry Davis RHB,,+810,24,3.40,10,0,0,83.3,209.3,1,1,10.0%,-,20.0%,20.0%,30.0%,73.2,35.7%,42.9%,14.3%,100.0%,40.0%,10.0%,0.0%,30.0%,30.0%,40.0%,40.0%,20.0%,28.6%
Spencer Horwitz LHB,,+750,14,4.60,10,0,0,88.0,228.0,1,0,-,-,10.0%,20.0%,10.0%,72.1,11.1%,66.7%,22.2%,100.0%,40.0%,30.0%,0.0%,10.0%,60.0%,50.0%,20.0%,30.0%,0.0%
Nick Gonzales RHB,,+1400,19,3.80,10,0,0,89.3,281.7,2,0,-,-,10.0%,30.0%,30.0%,71.1,-,43.8%,18.8%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,70.0%,-,25.0%
Rafael Flores RHB,—,N/A,5,3.40,5,0,0,86.5,275.0,1,0,-,-,-,20.0%,-,72.6,22.2%,33.3%,-,75.0%,60.0%,60.0%,0.0%,-,40.0%,20.0%,40.0%,40.0%,50.0%
Billy Cook RHB,—,N/A,2,2.00,4,0,0,77.4,140.7,0,0,-,-,-,-,50.0%,73.4,25.0%,50.0%,-,100.0%,-,-,-,-,50.0%,-,100.0%,-,33.3%
