Matchup,BAL @ DET
Pitcher,Kyle Bradish
Pitcher Team,BAL
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,113.1,476,0.235,0.305,0.375,0.140,1.32,12,0.95,10.7%,25.1%,22.9%,20.6%,11.2%,8.66,55.8%,5.6%,8.0%,36.9%,21.7%,16.2%,11.1%
vsLHB,67.1,285,0.226,0.301,0.369,0.143,1.31,7,0.94,10.9%,23.2%,22.5%,21.6%,10.6%,8.55,55.6%,5.2%,6.3%,37.6%,21.7%,14.6%,12.2%
vsRHB,44.1,191,0.249,0.312,0.385,0.136,1.40,5,1.02,10.5%,27.9%,23.6%,19.2%,12.0%,9.14,56.0%,6.2%,10.4%,36.0%,21.6%,18.5%,9.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
James Outman LHB,,+700,14,3.40,10,1,1,87.6,274.1,3,3,-,-,40.0%,60.0%,30.0%,74.1,46.7%,46.7%,33.3%,100.0%,60.0%,40.0%,25.0%,20.0%,30.0%,70.0%,30.0%,-,80.0%
Jake Rogers RHB,—,N/A,13,2.80,10,1,1,76.7,256.8,2,1,10.0%,10.0%,30.0%,30.0%,10.0%,71.6,20.0%,30.0%,20.0%,90.9%,30.0%,30.0%,33.3%,-,40.0%,50.0%,40.0%,10.0%,50.0%
Spencer Torkelson RHB,,+476,20,3.20,10,1,1,88.3,247.3,2,1,10.0%,10.0%,30.0%,30.0%,20.0%,75.1,46.2%,38.5%,15.4%,100.0%,30.0%,20.0%,50.0%,10.0%,60.0%,50.0%,40.0%,10.0%,28.6%
Riley Greene LHB,,+426,24,4.20,10,1,4,98.0,329.1,5,4,50.0%,10.0%,20.0%,80.0%,60.0%,75.5,63.6%,72.7%,54.5%,91.7%,70.0%,40.0%,25.0%,30.0%,30.0%,50.0%,20.0%,30.0%,16.7%
Dillon Dingler RHB,,+610,18,3.40,10,1,1,86.9,286.0,1,1,-,-,10.0%,50.0%,40.0%,70.6,15.4%,46.2%,30.8%,100.0%,30.0%,10.0%,100.0%,20.0%,70.0%,50.0%,40.0%,10.0%,12.5%
Zach McKinstry LHB,,+930,11,3.00,10,0,1,84.9,252.9,2,1,10.0%,-,10.0%,20.0%,60.0%,67.1,10.0%,70.0%,10.0%,83.3%,80.0%,40.0%,0.0%,40.0%,10.0%,20.0%,60.0%,20.0%,62.5%
Hao-Yu Lee RHB,,+960,12,3.40,10,0,1,80.4,209.7,1,1,10.0%,-,-,30.0%,20.0%,71.3,25.0%,50.0%,16.7%,100.0%,30.0%,10.0%,0.0%,20.0%,50.0%,40.0%,30.0%,30.0%,55.6%
Kevin McGonigle LHB,,+725,16,4.00,10,0,0,88.9,290.5,3,2,-,-,-,40.0%,50.0%,71.6,23.1%,53.8%,15.4%,100.0%,70.0%,40.0%,0.0%,30.0%,30.0%,20.0%,40.0%,40.0%,40.0%
Kerry Carpenter LHB,,+540,23,3.60,10,0,0,87.0,277.8,3,1,-,-,20.0%,20.0%,40.0%,70.5,14.3%,42.9%,14.3%,100.0%,70.0%,50.0%,0.0%,20.0%,30.0%,50.0%,20.0%,30.0%,33.3%
Gleyber Torres RHB,,+1000,20,4.20,10,0,0,93.4,269.3,2,0,-,-,10.0%,50.0%,50.0%,68.4,7.1%,71.4%,-,87.5%,60.0%,10.0%,0.0%,50.0%,40.0%,20.0%,30.0%,50.0%,66.7%
Matt Vierling RHB,,+870,15,2.60,10,0,0,87.3,223.0,1,0,-,-,20.0%,50.0%,40.0%,69.7,-,50.0%,28.6%,100.0%,60.0%,20.0%,0.0%,40.0%,30.0%,40.0%,40.0%,20.0%,25.0%
Colt Keith LHB,,+670,20,3.60,10,0,1,90.6,240.3,3,2,10.0%,-,20.0%,50.0%,40.0%,70.5,13.3%,53.3%,26.7%,93.8%,60.0%,40.0%,0.0%,20.0%,30.0%,30.0%,40.0%,30.0%,22.2%
Ben Malgeri RHB,—,N/A,7,2.20,4,0,0,82.4,153.7,0,0,-,-,-,50.0%,-,68.3,-,50.0%,50.0%,100.0%,-,-,-,-,75.0%,25.0%,50.0%,25.0%,0.0%
