Matchup,DET @ CLE
Pitcher,Tanner Bibee
Pitcher Team,CLE
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,77.0,317,0.246,0.313,0.419,0.173,1.23,13,1.52,7.6%,26.5%,19.9%,17.9%,12.4%,7.36,61.3%,8.0%,9.6%,45.4%,27.5%,19.0%,21.8%
vsLHB,41.0,172,0.226,0.317,0.439,0.213,1.22,9,1.98,8.7%,30.1%,24.4%,21.2%,14.3%,9.22,59.3%,8.7%,13.2%,47.4%,29.8%,23.5%,22.8%
vsRHB,35.1,145,0.269,0.309,0.396,0.127,1.27,4,1.02,6.2%,22.0%,14.5%,13.6%,10.0%,5.35,63.7%,7.1%,6.1%,43.5%,25.2%,13.8%,20.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dillon Dingler RHB,,+490,27,29,4.60,3,5,0.464,0.483,0.893,0.429,0.588,-,12.2%,10.3%,6.5%,95.7,293.5,11,8,20.0%,8.0%,32.0%,68.0%,56.0%,73.8,41.3%,43.5%,32.6%,95.8%,40.0%,30.0%,40.0%,16.0%,40.0%,40.0%,20.0%,37.0%
Riley Greene LHB,,+400,23,28,4.40,3,5,0.292,0.321,0.708,0.417,0.412,7.1%,38.9%,28.6%,21.0%,95.7,326.7,8,8,33.3%,-,5.6%,55.6%,44.4%,75.4,58.5%,20.8%,15.1%,98.1%,38.9%,42.9%,33.3%,27.8%,33.3%,33.3%,33.3%,37.9%
Kerry Carpenter LHB,,+391,29,24,3.40,2,2,0.381,0.417,0.714,0.333,0.467,8.3%,23.1%,20.8%,14.4%,88.0,254.3,3,3,11.8%,11.8%,17.6%,35.3%,35.3%,71.3,6.9%,17.2%,6.9%,89.2%,35.3%,33.3%,23.5%,29.4%,29.4%,47.1%,23.5%,48.0%
Gleyber Torres RHB,,+880,22,28,4.40,1,1,0.423,0.464,0.654,0.231,0.482,3.6%,27.1%,25.0%,11.3%,93.8,277.6,5,1,5.3%,-,21.1%,42.1%,47.4%,68.1,4.3%,39.1%,6.5%,95.8%,21.1%,25.0%,36.8%,42.1%,21.1%,52.6%,26.3%,25.8%
Jake Rogers RHB,—,N/A,17,23,3.40,1,1,0.150,0.261,0.400,0.250,0.285,13.0%,22.5%,34.8%,11.1%,79.9,233.2,1,1,8.3%,8.3%,25.0%,33.3%,25.0%,70.0,-,16.2%,2.7%,94.9%,33.3%,25.0%,16.7%,16.7%,33.3%,41.7%,25.0%,38.5%
Colt Keith LHB,,+880,26,23,3.20,1,3,0.136,0.174,0.273,0.136,0.197,4.3%,21.1%,13.0%,10.4%,88.4,271.1,6,3,15.8%,5.3%,26.3%,36.8%,36.8%,73.3,42.9%,34.3%,8.6%,92.1%,42.1%,12.5%,15.8%,31.6%,42.1%,36.8%,21.1%,37.5%
Spencer Torkelson RHB,,+514,23,21,3.80,1,1,0.176,0.286,0.353,0.176,0.281,9.5%,40.5%,28.6%,20.7%,87.0,250.3,5,2,-,-,33.3%,16.7%,58.3%,73.5,36.1%,11.1%,-,85.7%,41.7%,20.0%,33.3%,16.7%,50.0%,25.0%,25.0%,36.4%
Wenceel Perez SHB,,+900,14,20,2.20,1,1,0.235,0.350,0.588,0.353,0.391,15.0%,16.7%,20.0%,7.3%,85.5,210.3,1,1,-,-,30.8%,23.1%,15.4%,70.8,20.0%,26.7%,6.7%,85.7%,30.8%,25.0%,15.4%,30.8%,46.2%,23.1%,30.8%,17.6%
Kevin McGonigle LHB,,+675,18,30,4.60,0,1,0.286,0.500,0.381,0.095,0.398,30.0%,18.0%,6.7%,8.0%,90.2,238.5,5,2,5.3%,-,26.3%,47.4%,42.1%,71.8,21.7%,26.1%,8.7%,92.0%,31.6%,0.0%,31.6%,21.1%,36.8%,47.4%,15.8%,37.9%
Zach McKinstry LHB,,+1000,12,22,4.00,0,2,0.316,0.409,0.421,0.105,0.364,13.6%,11.9%,18.2%,5.9%,86.4,288.8,2,2,14.3%,7.1%,14.3%,35.7%,28.6%,68.4,-,20.6%,11.8%,81.0%,42.9%,0.0%,7.1%,42.9%,21.4%,50.0%,28.6%,41.7%
