Matchup,SF @ CHC
Pitcher,Edward Cabrera
Pitcher Team,CHC
Opposing Team,SF

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.0,0.75,="5-28",.179,.179,0.000,0,0,0,0,23.3,1,.207,.386
Batting Second,6.2,1.05,="4-24",.167,.292,0.125,1,0,0,1,33.3,3,.259,.551
Batting Third,6.0,1.67,="8-25",.320,.360,0.040,0,1,0,1,18.5,2,.370,.730
Batting Fourth,7.0,1.00,="5-23",.217,.609,0.392,3,0,0,4,15.4,2,.269,.878
Batting Fifth,4.1,2.77,="6-19",.316,.632,0.316,2,0,0,4,12.0,6,.480,1.112
Batting Sixth,4.0,3.00,="10-22",.455,.545,0.090,0,2,0,2,12.0,2,.520,1.065
Batting Seventh,6.1,1.11,="6-23",.261,.348,0.087,0,2,0,4,28.0,1,.292,.640
Batting Eighth,5.1,0.94,="3-19",.158,.158,0.000,0,0,0,1,19.0,2,.238,.396
Batting Ninth,5.1,1.31,="6-19",.316,.737,0.421,2,2,0,8,23.8,1,.333,1.070

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Willy Adames RHB,Batting First ​,="29-131",.221,.450,0.229,5,13,1,10,28.1,7,.259,.709
Luis Arraez LHB,Batting Second ​,="52-142",.366,.472,0.106,2,5,2,12,1.9,12,.421,.893
Casey Schmitt RHB,Batting Third ​,="22-86",.256,.477,0.221,5,4,0,12,20.0,2,.278,.755
Rafael Devers LHB,Batting Fourth ​,="40-152",.263,.461,0.198,5,13,1,23,29.4,7,.300,.761
Matt Chapman RHB,Batting Fifth ​,="13-64",.203,.297,0.094,1,3,0,3,16.4,3,.239,.536
Buddy Kennedy RHB,Batting Sixth ​,="0-3",.000,.000,0.000,0,0,0,0,66.7,0,.000,.000
Jung Hoo Lee LHB,Batting Sixth ​,="27-72",.375,.569,0.194,2,8,0,8,12.5,7,.425,.994
Bryce Eldridge LHB,Batting Seventh ​,="13-45",.289,.489,0.200,1,6,0,2,26.0,5,.360,.849
Drew Gilbert LHB,Batting Eighth ​,="12-65",.185,.246,0.061,1,1,0,6,20.8,5,.254,.500
Daniel Susac RHB,Batting Eighth ​,="14-32",.438,.594,0.156,0,3,1,4,19.4,3,.500,1.094
Eric Haase RHB,Batting Ninth ​,="5-23",.217,.565,0.348,2,2,0,4,25.0,1,.250,.815
Victor Bericoto RHB,Batting Ninth ​,="2-7",.286,.714,0.428,1,0,0,1,28.6,0,.286,1.000
Jonah Cox RHB,Batting Ninth ​,="0-4",.000,.000,0.000,0,0,0,0,75.0,0,.000,.000
