Matchup,PHI @ BAL
Pitcher,Brandon Young
Pitcher Team,BAL
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,97.2,414,0.245,0.299,0.373,0.128,1.29,9,0.83,8.2%,23.3%,19.1%,18.4%,11.5%,7.28,65.9%,8.0%,5.7%,41.5%,25.8%,11.7%,18.1%
vsLHB,59.0,248,0.233,0.307,0.388,0.155,1.29,7,1.07,10.1%,21.1%,15.3%,15.3%,10.4%,5.80,63.5%,7.6%,6.6%,41.5%,27.9%,13.7%,20.2%
vsRHB,38.2,166,0.263,0.287,0.353,0.090,1.29,2,0.47,5.4%,26.9%,24.7%,22.8%,13.3%,9.54,69.5%,8.6%,4.3%,41.4%,22.4%,7.7%,14.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Derek Hill RHB,—,N/A,41,2.80,10,2,2,96.0,286.8,3,2,20.0%,20.0%,40.0%,50.0%,60.0%,72.3,18.8%,50.0%,31.2%,100.0%,70.0%,40.0%,50.0%,30.0%,30.0%,60.0%,30.0%,10.0%,40.0%
Trea Turner RHB,—,N/A,21,4.60,10,2,2,93.6,361.1,4,4,20.0%,10.0%,20.0%,50.0%,30.0%,72.9,25.0%,66.7%,33.3%,100.0%,50.0%,30.0%,66.7%,20.0%,50.0%,20.0%,70.0%,10.0%,14.3%
Bryce Harper LHB,—,N/A,31,4.40,10,1,1,95.2,299.2,2,2,20.0%,10.0%,20.0%,60.0%,30.0%,75.4,57.1%,42.9%,35.7%,100.0%,60.0%,50.0%,20.0%,10.0%,40.0%,50.0%,30.0%,20.0%,80.0%
Brandon Marsh LHB,—,N/A,19,4.00,10,1,1,94.5,312.7,5,2,10.0%,-,20.0%,50.0%,50.0%,71.7,23.5%,47.1%,17.6%,100.0%,80.0%,60.0%,16.7%,20.0%,20.0%,30.0%,40.0%,30.0%,57.1%
Bryson Stott LHB,—,N/A,15,4.00,10,1,2,91.7,313.5,3,2,20.0%,10.0%,20.0%,50.0%,30.0%,70.2,7.7%,61.5%,38.5%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,50.0%,30.0%,20.0%,33.3%
Justin Crawford LHB,—,N/A,7,3.20,10,0,0,87.1,271.4,2,0,-,-,20.0%,20.0%,30.0%,69.9,-,50.0%,14.3%,87.5%,50.0%,30.0%,0.0%,20.0%,50.0%,40.0%,30.0%,30.0%,44.4%
Edmundo Sosa RHB,—,N/A,18,3.40,10,0,0,84.5,273.7,2,0,-,-,-,40.0%,10.0%,73.0,23.5%,35.3%,11.8%,89.5%,40.0%,30.0%,0.0%,10.0%,50.0%,40.0%,60.0%,-,71.4%
Gabriel Rincones Jr. LHB,—,N/A,13,2.20,10,0,0,93.9,320.1,6,3,20.0%,-,10.0%,20.0%,30.0%,74.6,50.0%,58.3%,16.7%,100.0%,70.0%,50.0%,0.0%,20.0%,20.0%,30.0%,50.0%,20.0%,25.0%
J.T. Realmuto RHB,—,N/A,13,3.80,10,0,0,90.2,248.5,1,1,-,-,10.0%,70.0%,40.0%,73.8,30.8%,38.5%,38.5%,92.9%,30.0%,10.0%,0.0%,20.0%,70.0%,30.0%,40.0%,30.0%,40.0%
Kyle Schwarber LHB,—,N/A,22,4.40,10,0,1,92.4,233.6,3,0,-,-,40.0%,60.0%,10.0%,77.8,66.7%,41.7%,16.7%,100.0%,60.0%,60.0%,0.0%,-,20.0%,60.0%,20.0%,20.0%,75.0%
Alec Bohm RHB,—,N/A,20,4.20,10,0,0,96.5,294.2,2,0,-,-,-,60.0%,20.0%,70.5,-,71.4%,21.4%,100.0%,30.0%,20.0%,0.0%,10.0%,70.0%,10.0%,30.0%,60.0%,57.1%
Garrett Stubbs LHB,—,N/A,4,2.80,8,0,0,80.0,270.3,4,0,-,-,12.5%,37.5%,37.5%,67.7,-,50.0%,-,100.0%,62.5%,37.5%,0.0%,25.0%,12.5%,12.5%,50.0%,37.5%,0.0%
Bryan De La Cruz RHB,—,N/A,-,2.60,3,0,0,91.7,250.7,0,0,-,-,-,33.3%,-,69.5,20.0%,60.0%,20.0%,100.0%,33.3%,33.3%,0.0%,-,66.7%,33.3%,-,66.7%,50.0%
