Matchup,PHI @ WSH
Pitcher,Foster Griffin
Pitcher Team,WSH
Opposing Team,PHI

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.0,1.78,="12-39",.308,.590,0.282,3,2,0,3,25.0,4,.386,.976
Batting Second,10.0,1.50,="11-39",.282,.564,0.282,3,2,0,6,18.2,4,.364,.928
Batting Third,10.2,0.84,="8-40",.200,.325,0.125,1,2,0,2,37.2,1,.256,.581
Batting Fourth,10.0,1.30,="8-36",.222,.417,0.195,2,1,0,4,19.5,5,.317,.734
Batting Fifth,9.1,1.07,="6-33",.182,.273,0.091,1,0,0,4,23.1,4,.282,.555
Batting Sixth,9.1,0.86,="6-35",.171,.286,0.115,1,1,0,1,13.2,2,.237,.523
Batting Seventh,8.0,1.25,="8-30",.267,.400,0.133,1,1,0,5,17.6,2,.333,.733
Batting Eighth,9.1,0.64,="5-33",.152,.242,0.090,1,0,0,3,23.5,1,.176,.418
Batting Ninth,8.1,0.72,="6-30",.200,.433,0.233,2,1,0,5,30.0,0,.200,.633

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Trea Turner RHB,Batting First ​,="53-226",.235,.341,0.106,5,9,0,17,21.2,17,.290,.631
Kyle Schwarber LHB,Batting Second ​,="52-201",.259,.701,0.442,26,9,1,47,32.4,33,.374,1.075
Bryce Harper LHB,Batting Third ​,="70-252",.278,.548,0.270,17,13,2,44,17.8,46,.383,.931
Alec Bohm RHB,Batting Fourth ​,="26-115",.226,.374,0.148,4,5,0,18,13.0,7,.276,.650
Edmundo Sosa RHB,Batting Fifth ​,="9-30",.300,.333,0.033,0,1,0,8,17.6,2,.353,.686
Brandon Marsh LHB,Batting Fifth ​,="36-105",.343,.514,0.171,4,6,0,15,19.6,6,.375,.889
J.T. Realmuto RHB,Batting Sixth ​,="12-60",.200,.283,0.083,1,2,0,7,13.8,4,.246,.529
Bryson Stott LHB,Batting Sixth ​,="25-99",.253,.414,0.161,3,3,2,17,16.7,8,.306,.720
Gabriel Rincones Jr. LHB,Batting Seventh ​,="1-14",.071,.286,0.215,1,0,0,2,21.4,0,.071,.357
Garrett Stubbs LHB,Batting Ninth ​,="2-17",.118,.118,0.000,0,0,0,1,14.3,1,.238,.356
Derek Hill RHB,Batting Ninth ​,="7-36",.194,.194,0.000,0,0,0,2,52.6,1,.237,.431
Rafael Marchan SHB,Batting Ninth ​,="5-40",.125,.275,0.150,2,0,0,4,16.3,1,.186,.461
Justin Crawford LHB,Batting Ninth ​,="29-120",.242,.350,0.108,1,8,1,7,24.8,12,.316,.666
