Matchup,KC @ LAD
Pitcher,Eric Lauer
Pitcher Team,LAD
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,92.0,388,0.246,0.334,0.473,0.227,1.26,22,2.15,7.5%,18.1%,14.7%,12.4%,9.3%,5.58,62.5%,6.4%,11.4%,35.1%,37.8%,18.6%,21.7%
vsLHB,19.0,86,0.280,0.395,0.560,0.280,1.53,6,2.84,9.3%,23.1%,20.9%,20.2%,11.7%,8.53,68.6%,8.3%,10.5%,38.6%,42.1%,25.0%,21.1%
vsRHB,72.2,302,0.237,0.316,0.450,0.212,1.20,16,1.98,7.0%,16.7%,12.9%,10.5%,8.7%,4.83,60.8%,5.9%,11.6%,34.3%,36.8%,16.9%,21.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Michael Massey LHB,,+520,28,4.00,10,2,2,93.7,304.6,2,2,10.0%,10.0%,20.0%,60.0%,30.0%,71.1,-,72.7%,36.4%,91.7%,60.0%,40.0%,50.0%,20.0%,40.0%,40.0%,50.0%,10.0%,55.6%
Starling Marte RHB,,+650,16,3.20,10,1,1,80.4,303.3,3,1,10.0%,10.0%,30.0%,30.0%,20.0%,75.0,53.8%,38.5%,15.4%,86.7%,40.0%,30.0%,33.3%,10.0%,50.0%,30.0%,50.0%,20.0%,62.5%
Carter Jensen LHB,,+531,21,4.00,10,1,1,95.9,258.0,3,2,20.0%,-,10.0%,50.0%,40.0%,73.9,25.0%,75.0%,33.3%,100.0%,70.0%,40.0%,25.0%,30.0%,20.0%,30.0%,40.0%,30.0%,42.9%
Bobby Witt Jr. RHB,,+340,25,4.20,10,1,2,92.4,288.1,4,3,20.0%,10.0%,10.0%,60.0%,40.0%,75.4,50.0%,50.0%,28.6%,100.0%,60.0%,40.0%,25.0%,20.0%,30.0%,30.0%,50.0%,20.0%,33.3%
Kyle Isbel LHB,,+1100,21,3.20,10,1,1,84.5,255.1,2,1,-,-,10.0%,50.0%,30.0%,72.4,37.5%,50.0%,25.0%,80.0%,30.0%,20.0%,50.0%,10.0%,50.0%,30.0%,20.0%,50.0%,28.6%
Isaac Collins SHB,—,N/A,11,3.40,10,1,1,87.3,239.1,5,3,20.0%,-,10.0%,30.0%,30.0%,74.4,41.2%,35.3%,17.6%,94.4%,50.0%,50.0%,20.0%,-,20.0%,20.0%,50.0%,30.0%,25.0%
Jac Caglianone LHB,,+356,22,4.20,10,1,1,91.9,332.6,3,1,10.0%,10.0%,20.0%,50.0%,30.0%,77.8,91.7%,50.0%,41.7%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,70.0%,20.0%,10.0%,62.5%
Luke Maile RHB,—,N/A,1,2.80,6,1,1,90.6,296.0,3,1,16.7%,-,-,33.3%,50.0%,71.8,12.5%,50.0%,25.0%,100.0%,83.3%,33.3%,50.0%,50.0%,16.7%,-,83.3%,16.7%,33.3%
Salvador Perez RHB,,+353,12,4.20,10,0,2,93.3,328.6,5,3,-,-,20.0%,60.0%,20.0%,71.0,8.3%,58.3%,8.3%,85.7%,60.0%,50.0%,0.0%,10.0%,40.0%,40.0%,50.0%,10.0%,40.0%
Nick Loftin RHB,,+574,12,4.20,10,0,0,81.3,267.9,2,0,-,-,30.0%,20.0%,50.0%,68.8,-,40.0%,13.3%,93.8%,60.0%,10.0%,0.0%,50.0%,40.0%,50.0%,30.0%,20.0%,22.2%
Tyler Tolbert RHB,,+890,8,3.60,10,0,1,82.7,203.5,1,0,-,-,20.0%,20.0%,30.0%,68.9,-,60.0%,20.0%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,20.0%,50.0%,30.0%,28.6%
John Rave LHB,,+468,2,2.80,4,0,2,93.9,310.2,3,2,25.0%,25.0%,75.0%,50.0%,50.0%,73.9,25.0%,75.0%,50.0%,100.0%,100.0%,100.0%,0.0%,-,-,75.0%,25.0%,-,0.0%
Josh Rojas LHB,—,N/A,2,3.40,4,0,0,74.7,209.6,0,0,-,-,-,-,-,66.0,-,75.0%,-,66.7%,50.0%,50.0%,0.0%,-,25.0%,25.0%,50.0%,25.0%,0.0%
