Matchup,ATH @ CHC
Pitcher,Gage Jump
Pitcher Team,ATH
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,5.0,25,0.429,0.437,0.524,0.095,2.00,0,-,4.0%,28.9%,20.0%,26.3%,14.8%,9.00,68.0%,3.4%,-,38.9%,22.2%,-,27.8%
vsLHB,3.0,11,0.250,0.272,0.250,-,1.00,0,-,9.1%,35.0%,27.3%,37.5%,20.0%,9.00,54.5%,2.9%,-,14.3%,42.9%,-,14.3%
vsRHB,2.0,14,0.538,0.543,0.692,0.154,3.50,0,-,-,24.0%,14.3%,18.2%,11.3%,9.00,78.6%,3.8%,-,54.5%,9.1%,-,36.4%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Crow-Armstrong LHB,+675,13,5.20,1,1,0.167,0.231,0.417,0.250,0.285,-,37.0%,46.2%,17.9%,98.2,16.7%,16.7%,33.3%,83.3%,16.7%,75.2,50.0%,16.7%,12.5%,88.9%,50.0%,33.3%,-,50.0%,66.7%,16.7%,16.7%,25.0%
Carson Kelly RHB,+820,14,3.60,0,0,0.231,0.286,0.308,0.077,0.264,7.1%,16.1%,21.4%,10.2%,87.9,10.0%,-,-,40.0%,30.0%,70.5,3.6%,25.0%,14.3%,93.3%,50.0%,0.0%,10.0%,30.0%,20.0%,30.0%,50.0%,27.3%
Dansby Swanson RHB,+800,13,4.20,0,0,-,-,-,-,-,-,60.9%,53.8%,32.6%,78.3,-,-,-,33.3%,16.7%,71.2,5.0%,15.0%,5.0%,95.2%,33.3%,0.0%,-,50.0%,50.0%,50.0%,-,50.0%
Nico Hoerner RHB,+1200,13,5.20,0,0,-,0.077,-,-,0.050,7.7%,21.7%,7.7%,10.9%,80.0,-,-,27.3%,18.2%,18.2%,68.1,-,30.0%,5.0%,90.9%,36.4%,0.0%,18.2%,45.5%,45.5%,27.3%,27.3%,23.1%
Ian Happ SHB,+750,13,4.80,0,0,0.083,0.154,0.083,-,0.118,7.7%,25.0%,30.8%,12.1%,82.1,-,-,12.5%,50.0%,-,71.2,15.4%,19.2%,3.8%,92.9%,50.0%,0.0%,-,37.5%,25.0%,12.5%,62.5%,23.5%
Miguel Amaya RHB,N/A,12,2.80,0,0,0.273,0.333,0.273,-,0.277,8.3%,43.5%,25.0%,23.8%,75.4,-,-,-,12.5%,25.0%,70.7,5.6%,22.2%,-,90.0%,37.5%,0.0%,12.5%,37.5%,25.0%,37.5%,37.5%,41.7%
Alex Bregman RHB,+820,12,5.00,0,0,0.417,0.417,0.417,-,0.371,-,20.0%,16.7%,8.3%,93.1,-,-,20.0%,50.0%,40.0%,68.8,6.7%,60.0%,13.3%,100.0%,30.0%,0.0%,40.0%,30.0%,30.0%,70.0%,-,20.0%
Seiya Suzuki RHB,+550,12,4.60,0,0,0.091,0.167,0.091,-,0.128,8.3%,26.3%,33.3%,10.6%,87.0,14.3%,14.3%,28.6%,42.9%,42.9%,73.5,27.8%,11.1%,11.1%,94.7%,-,-,42.9%,28.6%,57.1%,28.6%,14.3%,33.3%
Michael Busch LHB,+800,8,5.00,0,0,-,-,-,-,-,-,23.1%,25.0%,8.3%,88.9,16.7%,-,16.7%,66.7%,50.0%,67.0,-,36.4%,9.1%,100.0%,33.3%,0.0%,33.3%,16.7%,33.3%,33.3%,33.3%,33.3%
Kevin Alcantara RHB,+1000,3,1.20,0,0,0.333,0.333,0.333,-,0.297,-,28.6%,33.3%,13.3%,90.8,-,-,-,-,100.0%,75.1,66.7%,33.3%,-,85.7%,50.0%,0.0%,50.0%,-,-,100.0%,-,25.0%
Moisés Ballesteros LHB,N/A,2,3.20,0,0,-,0.500,-,-,0.324,50.0%,22.2%,-,9.5%,88.9,-,-,100.0%,-,-,71.0,37.5%,-,-,88.9%,-,-,-,-,100.0%,-,-,60.0%
Michael Conforto LHB,N/A,1,2.60,0,0,-,-,-,-,-,-,33.3%,-,16.7%,94.7,-,-,-,-,-,74.4,50.0%,50.0%,-,66.7%,-,-,-,100.0%,100.0%,-,-,100.0%
