Matchup,SF @ STL
Pitcher,Landen Roupp
Pitcher Team,SF
Opposing Team,STL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,19.2,1.17,="16-75",.213,.320,0.107,2,2,0,5,20.5,7,.289,.609
Batting Second,18.2,1.29,="16-73",.219,.329,0.110,1,3,1,11,21.0,8,.296,.625
Batting Third,19.1,1.19,="13-69",.188,.333,0.145,1,5,1,5,27.8,10,.291,.624
Batting Fourth,19.0,1.16,="13-63",.206,.333,0.127,2,2,0,7,18.7,9,.307,.640
Batting Fifth,15.2,1.72,="16-61",.262,.443,0.181,2,3,1,10,18.1,11,.375,.818
Batting Sixth,14.1,1.60,="13-55",.236,.309,0.073,0,4,0,3,22.4,10,.358,.667
Batting Seventh,15.0,1.33,="14-55",.255,.400,0.145,2,2,0,7,24.2,6,.339,.739
Batting Eighth,15.0,1.00,="10-53",.189,.264,0.075,1,1,0,7,28.3,5,.271,.535
Batting Ninth,13.2,1.17,="10-51",.196,.255,0.059,0,3,0,3,15.5,6,.281,.536

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Thomas Saggese RHB,Batting Eighth ​,="16-55",.291,.564,0.273,3,4,1,7,24.2,5,.339,.903
Ivan Herrera RHB,Batting Second ​,="124-512",.242,.365,0.123,14,19,1,57,18.2,70,.362,.727
Alec Burleson LHB,Batting Third ​,="124-435",.285,.492,0.207,20,28,1,78,16.2,46,.360,.852
Jordan Walker RHB,Batting Fourth ​,="93-348",.267,.486,0.219,19,19,0,71,27.7,27,.322,.808
Leonardo Bernal SHB,Batting Fifth ​,="9-35",.257,.457,0.200,2,1,0,6,20.5,4,.333,.790
Joshua Baez RHB,Batting Sixth ​,="5-13",.385,.615,0.230,1,0,0,2,21.4,1,.429,1.044
Nolan Gorman LHB,Batting Seventh ​,="5-32",.156,.469,0.313,3,1,0,6,33.3,1,.182,.651
Masyn Winn RHB,Batting Eighth ​,="2-12",.167,.250,0.083,0,1,0,3,25.0,0,.167,.417
Nathan Church LHB,Batting Ninth ​,="28-96",.292,.458,0.166,3,5,1,16,24.1,10,.355,.813
