Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-09-09 00:00:00,Citizens Bank Park,HOU @ PHI,6:40,+37%,-3%,-3%,+13%,+0.83,-0.11,-0.31,+1.17,+14%,-4%,-2%,+4%,+0.32,-0.12,-0.20,+0.39,+23%,+0%,-1%,+9%,+0.51,+0.02,-0.11,+0.78
2026-09-09 00:00:00,Kauffman Stadium,ARI @ KC,7:40,+27%,-1%,-1%,+8%,+0.60,-0.05,-0.14,+0.68,+12%,+3%,-1%,+4%,+0.26,+0.09,-0.07,+0.34,+15%,-4%,-1%,+4%,+0.34,-0.14,-0.07,+0.34
2026-09-09 00:00:00,Yankee Stadium,COL @ NYY,7:05,+27%,-4%,-6%,+8%,+0.60,-0.13,-0.63,+0.67,+6%,-11%,-6%,-4%,+0.14,-0.40,-0.66,-0.36,+21%,+8%,+0%,+12%,+0.46,+0.27,+0.03,+1.03
2026-09-09 00:00:00,Dodger Stadium,CIN @ LAD,10:10,+26%,+0%,-8%,+3%,+0.59,+0.01,-0.90,+0.28,+19%,-4%,-5%,+1%,+0.43,-0.13,-0.58,+0.06,+7%,+4%,-3%,+3%,+0.16,+0.14,-0.32,+0.22
2026-09-09 00:00:00,Sutter Health Park,TOR @ ATH,3:05,+20%,+17%,+5%,+19%,+0.45,+0.61,+0.52,+1.71,+30%,+14%,+2%,+19%,+0.68,+0.47,+0.18,+1.71,-10%,+4%,+3%,0%,-0.23,+0.14,+0.34,0.00
2026-09-09 00:00:00,American Family Fld,CHC @ MIL,7:40,+15%,-5%,-11%,-1%,+0.33,-0.18,-1.19,-0.07,-2%,-11%,-9%,-8%,-0.04,-0.39,-0.93,-0.69,+17%,+6%,-2%,+7%,+0.37,+0.21,-0.26,+0.62
2026-09-09 00:00:00,Comerica Park,MIN @ DET,1:10,+12%,+12%,+7%,+14%,+0.27,+0.40,+0.74,+1.22,-10%,+1%,+6%,-1%,-0.22,+0.03,+0.64,-0.11,+22%,+11%,+1%,+15%,+0.50,+0.37,+0.10,+1.34
2026-09-09 00:00:00,Oriole Park,CLE @ BAL,6:35,+11%,+15%,+8%,+16%,+0.24,+0.53,+0.86,+1.38,-4%,+7%,+6%,+5%,-0.10,+0.26,+0.67,+0.40,+15%,+8%,+2%,+11%,+0.34,+0.27,+0.19,+0.98
2026-09-09 00:00:00,Fenway Park,LAA @ BOS,6:45,+7%,+30%,+2%,+16%,+0.16,+1.06,+0.24,+1.38,-7%,+23%,+7%,+10%,-0.16,+0.79,+0.72,+0.85,+14%,+8%,-4%,+6%,+0.32,+0.27,-0.48,+0.53
2026-09-09 00:00:00,Rate Field,PIT @ CHW,7:40,+4%,-13%,+6%,+1%,+0.10,-0.46,+0.61,+0.12,-5%,-9%,+3%,-3%,-0.12,-0.31,+0.35,-0.24,+10%,-4%,+2%,+4%,+0.22,-0.15,+0.26,+0.35
2026-09-09 00:00:00,Petco Park,WAS @ SD,4:10,+1%,-10%,-2%,-3%,+0.03,-0.33,-0.25,-0.25,-6%,-11%,-4%,-7%,-0.13,-0.38,-0.47,-0.66,+7%,+1%,+2%,+5%,+0.15,+0.05,+0.23,+0.41
2026-09-09 00:00:00,T-Mobile Park,TEX @ SEA,4:10,-3%,-8%,-4%,-6%,-0.07,-0.28,-0.48,-0.49,+1%,-14%,-6%,-8%,+0.02,-0.50,-0.62,-0.66,-4%,+6%,+1%,+2%,-0.10,+0.23,+0.14,+0.18
2026-09-09 00:00:00,Truist Park,TB  @ ATL,7:15,-7%,-3%,0%,-5%,-0.16,-0.10,-0.01,-0.41,-2%,-6%,+1%,-3%,-0.04,-0.21,+0.09,-0.28,-5%,+3%,-1%,-1%,-0.12,+0.10,-0.09,-0.13
2026-09-09 00:00:00,LoanDepot Park,NYM @ MIA,6:40,-12%,+3%,-1%,-4%,-0.27,+0.09,-0.16,-0.36,-12%,+2%,-1%,-4%,-0.27,+0.06,-0.06,-0.33,0%,+1%,-1%,0%,-0.01,+0.02,-0.10,-0.04
2026-09-09 00:00:00,Oracle Park,STL @ SF,3:45,-14%,+13%,+4%,+0%,-0.31,+0.45,+0.45,+0.01,-17%,+13%,+6%,0%,-0.39,+0.45,+0.59,-0.02,+4%,0%,-1%,+0%,+0.08,0.00,-0.14,+0.03
