Matchup,STL @ CIN
Pitcher,Kyle Leahy
Pitcher Team,STL
Opposing Team,CIN

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,13.0,2.23,="20-57",.351,.632,0.281,3,5,1,6,22.4,9,.448,1.080
Batting Second,16.1,1.04,="13-61",.213,.443,0.230,3,5,0,5,18.5,4,.262,.705
Batting Third,15.1,1.04,="13-58",.224,.276,0.052,0,3,0,5,27.9,3,.262,.538
Batting Fourth,14.0,1.21,="12-52",.231,.462,0.231,2,6,0,11,20.3,5,.305,.767
Batting Fifth,12.1,1.70,="17-52",.327,.423,0.096,1,2,0,3,10.7,4,.375,.798
Batting Sixth,14.0,0.79,="11-51",.216,.275,0.059,0,3,0,3,26.4,0,.231,.506
Batting Seventh,10.0,1.90,="14-43",.326,.442,0.116,1,2,0,2,20.8,5,.396,.838
Batting Eighth,9.1,2.04,="16-40",.400,.550,0.150,1,3,0,5,13.3,3,.467,1.017
Batting Ninth,12.0,0.67,="6-40",.150,.225,0.075,1,0,0,1,29.5,2,.190,.415

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Elly De La Cruz SHB,Batting First ​,="43-175",.246,.451,0.205,8,6,3,19,24.5,28,.348,.799
Sal Stewart RHB,Batting Second ​,="47-174",.270,.517,0.247,12,7,0,35,22.9,11,.318,.835
JJ Bleday LHB,Batting Third ​,="34-165",.206,.376,0.170,8,4,0,13,23.3,27,.321,.697
Eugenio Suarez RHB,Batting Fourth ​,="16-88",.182,.375,0.193,5,2,0,12,39.8,13,.291,.666
Tyler Stephenson RHB,Batting Fifth ​,="4-12",.333,.500,0.167,0,2,0,0,30.8,1,.385,.885
Dane Myers RHB,Batting Sixth ​,="7-29",.241,.276,0.035,0,1,0,2,33.3,7,.389,.665
Matt McLain RHB,Batting Seventh ​,="10-28",.357,.857,0.500,4,2,0,7,18.4,9,.526,1.383
Héctor Rodríguez LHB,Batting Seventh ​,="1-15",.067,.067,0.000,0,0,0,2,23.5,2,.176,.243
Ke'Bryan Hayes RHB,Batting Ninth ​,="23-161",.143,.242,0.099,4,2,1,7,18.5,10,.202,.444
