Matchup,CWS @ BOS
Pitcher,Sean Burke
Pitcher Team,CWS
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,124.1,504,0.219,0.286,0.363,0.144,1.10,13,0.94,7.3%,25.9%,27.8%,20.9%,12.6%,10.13,64.2%,7.4%,7.8%,36.1%,30.4%,10.3%,20.4%
vsLHB,76.0,309,0.215,0.289,0.376,0.161,1.13,9,1.07,8.4%,25.0%,27.2%,21.2%,12.1%,9.95,64.2%,6.9%,8.6%,38.6%,32.5%,12.5%,19.8%
vsRHB,47.1,195,0.225,0.281,0.343,0.118,1.08,4,0.76,5.6%,27.2%,28.7%,20.5%,13.4%,10.65,64.3%,8.3%,6.6%,32.0%,27.0%,6.1%,21.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Anthony Seigler SHB,—,N/A,14,2.80,10,1,1,85.2,252.1,1,1,10.0%,10.0%,10.0%,30.0%,20.0%,66.7,-,33.3%,6.7%,93.8%,50.0%,40.0%,25.0%,10.0%,40.0%,20.0%,20.0%,60.0%,33.3%
Wilyer Abreu LHB,,+422,21,4.60,10,1,1,90.3,299.4,5,2,10.0%,-,-,40.0%,40.0%,74.0,42.9%,42.9%,14.3%,93.3%,80.0%,60.0%,16.7%,20.0%,10.0%,10.0%,60.0%,30.0%,50.0%
Ceddanne Rafaela RHB,,+594,17,4.40,10,1,1,88.6,267.0,3,1,10.0%,10.0%,10.0%,10.0%,60.0%,67.6,5.6%,44.4%,5.6%,94.7%,90.0%,40.0%,25.0%,50.0%,10.0%,20.0%,20.0%,60.0%,42.9%
Jake Rogers RHB,—,N/A,18,2.60,10,1,1,88.8,313.8,2,1,-,-,20.0%,50.0%,30.0%,71.2,13.3%,40.0%,13.3%,100.0%,40.0%,30.0%,33.3%,10.0%,60.0%,50.0%,40.0%,10.0%,37.5%
Jarren Duran LHB,,+575,23,4.20,10,1,1,80.7,252.6,2,1,10.0%,10.0%,40.0%,30.0%,40.0%,75.3,66.7%,33.3%,20.0%,88.2%,30.0%,20.0%,50.0%,10.0%,40.0%,40.0%,40.0%,20.0%,50.0%
Caleb Durbin RHB,,+830,13,4.40,10,1,1,75.2,278.2,1,1,10.0%,10.0%,20.0%,30.0%,30.0%,68.6,-,44.4%,11.1%,90.0%,50.0%,40.0%,25.0%,10.0%,30.0%,40.0%,30.0%,30.0%,50.0%
Masataka Yoshida LHB,,+800,20,4.20,10,1,1,89.5,277.0,1,1,10.0%,10.0%,20.0%,40.0%,40.0%,71.3,30.8%,53.8%,15.4%,100.0%,50.0%,20.0%,50.0%,30.0%,50.0%,50.0%,30.0%,20.0%,50.0%
Willson Contreras RHB,,+342,21,4.00,10,0,0,89.0,290.5,5,1,10.0%,10.0%,30.0%,40.0%,40.0%,76.7,64.3%,42.9%,21.4%,100.0%,80.0%,50.0%,0.0%,30.0%,20.0%,30.0%,50.0%,20.0%,50.0%
Connor Wong RHB,,+830,19,2.80,10,0,0,82.0,257.6,0,0,-,-,10.0%,40.0%,30.0%,73.7,36.4%,45.5%,36.4%,84.6%,30.0%,10.0%,0.0%,20.0%,60.0%,40.0%,40.0%,20.0%,16.7%
Andruw Monasterio RHB,,+620,16,4.20,10,0,0,90.8,297.4,4,1,10.0%,-,30.0%,50.0%,40.0%,68.6,-,46.7%,26.7%,93.8%,40.0%,20.0%,0.0%,20.0%,50.0%,60.0%,30.0%,10.0%,0.0%
Eli White RHB,—,N/A,8,1.40,10,0,1,84.0,285.0,2,1,-,-,10.0%,50.0%,40.0%,72.0,35.3%,29.4%,23.5%,94.4%,40.0%,30.0%,0.0%,10.0%,60.0%,40.0%,40.0%,20.0%,55.6%
Adley Rutschman SHB,—,N/A,24,4.20,10,0,1,96.0,277.7,3,2,-,-,30.0%,70.0%,60.0%,71.2,10.0%,50.0%,10.0%,90.9%,80.0%,50.0%,0.0%,30.0%,20.0%,40.0%,40.0%,20.0%,14.3%
Nick Sogard SHB,,+1100,8,4.80,10,0,0,69.6,221.4,1,0,-,-,-,-,10.0%,68.3,-,50.0%,-,83.3%,30.0%,30.0%,0.0%,-,40.0%,10.0%,50.0%,40.0%,0.0%
Jahmai Jones RHB,—,N/A,4,1.80,5,0,0,84.9,285.4,2,1,-,-,-,40.0%,-,72.9,16.7%,50.0%,16.7%,100.0%,40.0%,40.0%,0.0%,-,40.0%,20.0%,60.0%,20.0%,60.0%
