Matchup,STL @ LAA
Pitcher,Walbert Urena
Pitcher Team,LAA
Opposing Team,STL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.0,1.18,="9-42",.214,.333,0.119,1,2,0,3,23.9,4,.283,.616
Batting Second,8.2,2.19,="12-36",.333,.500,0.167,1,3,0,4,18.2,7,.455,.955
Batting Third,10.1,0.97,="4-36",.111,.167,0.056,0,2,0,1,20.9,6,.256,.423
Batting Fourth,7.2,2.09,="11-34",.324,.471,0.147,1,2,0,5,17.1,5,.439,.910
Batting Fifth,9.1,1.29,="6-34",.176,.206,0.030,0,1,0,4,25.0,6,.300,.506
Batting Sixth,8.2,1.38,="4-28",.143,.143,0.000,0,0,0,2,23.7,8,.342,.485
Batting Seventh,7.2,1.30,="5-28",.179,.321,0.142,1,1,0,2,28.6,5,.314,.635
Batting Eighth,9.0,0.78,="5-32",.156,.250,0.094,1,0,0,6,31.4,2,.229,.479
Batting Ninth,8.1,0.96,="5-29",.172,.241,0.069,0,2,0,1,9.4,3,.250,.491

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
JJ Wetherholt LHB,Batting First ​,="96-367",.262,.403,0.141,14,10,0,38,15.8,42,.358,.761
Ivan Herrera RHB,Batting Second ​,="89-365",.244,.378,0.134,11,14,1,41,16.7,51,.370,.748
Alec Burleson LHB,Batting Third ​,="83-300",.277,.487,0.210,14,19,1,48,15.3,28,.345,.832
Nelson Velazquez RHB,Batting Fourth ​,="11-43",.256,.535,0.279,3,3,0,10,22.0,5,.340,.875
Jordan Walker RHB,Batting Fourth ​,="73-260",.281,.515,0.234,16,13,0,57,26.3,20,.333,.848
Lars Nootbaar LHB,Batting Fifth ​,="21-85",.247,.365,0.118,2,4,0,9,25.3,13,.343,.708
Masyn Winn RHB,Batting Sixth ​,="66-261",.253,.345,0.092,4,8,2,37,19.1,27,.332,.677
Bryan Torres LHB,Batting Seventh ​,="9-35",.257,.457,0.200,1,0,2,3,13.2,2,.297,.754
Jose Fermin RHB,Batting Seventh ​,="14-54",.259,.333,0.074,0,4,0,5,13.6,4,.305,.638
Jimmy Crooks LHB,Batting Seventh ​,="4-31",.129,.258,0.129,1,1,0,4,20.0,3,.229,.487
Nathan Church LHB,Batting Seventh ​,="35-150",.233,.373,0.140,5,6,0,18,14.6,5,.261,.634
Pedro Pages RHB,Batting Eighth ​,="28-118",.237,.364,0.127,3,6,0,9,25.6,5,.278,.642
Blaze Jordan RHB,Batting Eighth ​,="12-60",.200,.250,0.050,0,3,0,12,17.9,3,.224,.474
