Matchup,CWS @ CHC
Pitcher,Clay Holmes
Pitcher Team,CHC
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,63.1,254,0.203,0.254,0.294,0.091,1.07,4,0.57,8.3%,20.4%,19.3%,18.1%,9.5%,6.96,59.2%,7.6%,4.9%,43.7%,20.8%,10.5%,13.1%
vsLHB,37.2,152,0.221,0.275,0.350,0.129,1.12,3,0.72,7.2%,18.8%,17.1%,17.0%,8.3%,6.21,55.3%,7.8%,5.2%,49.6%,19.1%,13.6%,14.8%
vsRHB,25.2,102,0.176,0.224,0.209,0.033,1.01,1,0.35,9.8%,22.4%,22.5%,19.5%,11.4%,8.06,65.0%,7.3%,4.4%,33.8%,23.5%,6.2%,10.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Randal Grichuk RHB,—,N/A,25,2.40,10,1,1,92.1,322.0,2,1,10.0%,10.0%,20.0%,50.0%,30.0%,73.8,46.7%,40.0%,33.3%,83.3%,40.0%,20.0%,50.0%,20.0%,60.0%,50.0%,50.0%,-,33.3%
Munetaka Murakami LHB,,N/A,29,5.00,10,1,1,89.7,282.6,3,0,10.0%,-,20.0%,40.0%,40.0%,74.0,33.3%,50.0%,33.3%,100.0%,60.0%,40.0%,25.0%,20.0%,40.0%,40.0%,40.0%,20.0%,0.0%
Andrew Benintendi LHB,,N/A,12,3.40,10,1,1,84.9,277.9,4,1,-,-,50.0%,30.0%,20.0%,69.8,-,46.2%,7.7%,100.0%,60.0%,50.0%,20.0%,10.0%,30.0%,80.0%,-,20.0%,28.6%
Miguel Vargas RHB,,N/A,28,4.80,10,1,1,90.8,271.2,2,1,20.0%,10.0%,20.0%,50.0%,30.0%,74.3,46.2%,38.5%,23.1%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,50.0%,30.0%,20.0%,57.1%
Colson Montgomery LHB,,N/A,31,4.40,10,1,2,96.8,258.5,2,1,20.0%,20.0%,40.0%,60.0%,30.0%,78.9,85.7%,42.9%,35.7%,93.3%,60.0%,30.0%,33.3%,30.0%,30.0%,60.0%,30.0%,10.0%,80.0%
Chase Meidroth RHB,,N/A,21,4.40,10,1,1,90.1,241.6,2,1,-,-,10.0%,30.0%,30.0%,66.6,-,58.3%,16.7%,100.0%,50.0%,20.0%,50.0%,30.0%,50.0%,30.0%,60.0%,10.0%,0.0%
Sam Antonacci LHB,,N/A,9,4.00,10,0,0,84.1,248.5,2,1,-,-,-,30.0%,30.0%,70.1,-,35.7%,7.1%,93.3%,30.0%,10.0%,0.0%,20.0%,60.0%,20.0%,60.0%,20.0%,42.9%
Braden Montgomery SHB,,N/A,17,4.60,10,0,0,88.0,273.9,1,0,-,-,-,40.0%,20.0%,70.1,6.7%,40.0%,26.7%,93.8%,40.0%,30.0%,0.0%,10.0%,60.0%,50.0%,10.0%,40.0%,50.0%
Tristan Peters LHB,,N/A,16,3.40,10,0,0,84.1,283.4,2,1,-,-,30.0%,30.0%,50.0%,68.0,9.1%,63.6%,27.3%,100.0%,50.0%,-,-,50.0%,40.0%,70.0%,20.0%,10.0%,60.0%
Brenton Doyle RHB,—,N/A,16,3.00,10,0,1,88.6,273.5,2,1,10.0%,10.0%,30.0%,40.0%,20.0%,72.2,6.7%,40.0%,6.7%,88.2%,60.0%,40.0%,0.0%,20.0%,40.0%,50.0%,40.0%,10.0%,57.1%
Jake Rogers RHB,—,N/A,16,3.40,10,0,0,87.6,242.2,0,0,-,-,20.0%,20.0%,10.0%,70.7,-,50.0%,8.3%,92.3%,30.0%,20.0%,0.0%,10.0%,60.0%,60.0%,30.0%,10.0%,55.6%
Luisangel Acuna RHB,—,N/A,11,3.60,10,0,0,71.2,258.4,1,1,10.0%,-,-,20.0%,20.0%,73.8,44.4%,33.3%,11.1%,100.0%,30.0%,10.0%,0.0%,20.0%,50.0%,40.0%,30.0%,30.0%,50.0%
Drew Romo SHB,,N/A,18,4.00,10,0,0,79.2,234.2,1,0,-,-,-,-,30.0%,68.9,-,28.6%,-,93.3%,40.0%,40.0%,0.0%,-,50.0%,30.0%,60.0%,10.0%,33.3%
