Matchup,MIN @ CLE
Pitcher,Slade Cecconi
Pitcher Team,CLE
Opposing Team,MIN

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.2,1.63,="17-50",.340,.560,0.220,2,5,0,10,21.8,2,.382,.942
Batting Second,11.1,2.03,="13-44",.295,.523,0.228,3,1,0,4,16.7,10,.426,.949
Batting Third,12.0,1.75,="19-51",.373,.569,0.196,2,4,0,6,18.9,2,.396,.965
Batting Fourth,9.2,2.17,="17-46",.370,.543,0.173,2,2,0,7,9.8,4,.412,.955
Batting Fifth,13.2,0.66,="6-44",.136,.227,0.091,1,1,0,4,24.5,3,.204,.431
Batting Sixth,10.2,1.31,="11-43",.256,.395,0.139,1,3,0,5,15.2,3,.304,.699
Batting Seventh,9.1,1.71,="13-37",.351,.541,0.190,2,1,0,7,9.3,3,.372,.913
Batting Eighth,9.0,1.33,="10-38",.263,.316,0.053,0,2,0,3,10.0,2,.300,.616
Batting Ninth,11.0,0.45,="3-35",.086,.143,0.057,0,2,0,3,36.8,2,.135,.278

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Byron Buxton RHB,Batting First ​,="55-201",.274,.602,0.328,19,9,0,28,26.4,17,.336,.938
Trevor Larnach LHB,Batting First ​,="35-99",.354,.566,0.212,4,9,0,17,11.9,9,.407,.973
Austin Martin RHB,Batting First ​,="16-79",.203,.253,0.050,0,4,0,8,20.4,15,.347,.600
Brooks Lee SHB,Batting Second ​,="22-130",.169,.308,0.139,5,3,0,16,17.6,10,.232,.540
Kody Clemens LHB,Batting Third ​,="31-135",.230,.519,0.289,11,6,0,28,22.8,8,.269,.788
Luke Keaschall RHB,Batting Third ​,="15-70",.214,.286,0.072,1,2,0,9,11.7,6,.273,.559
Josh Bell SHB,Batting Fourth ​,="42-191",.220,.393,0.173,6,13,1,23,25.2,13,.272,.665
Ryan Jeffers RHB,Batting Fourth ​,="17-60",.283,.517,0.234,3,3,1,14,14.5,9,.377,.894
Royce Lewis RHB,Batting Fifth ​,="17-68",.250,.529,0.279,5,4,0,10,19.5,8,.325,.854
Victor Caratini SHB,Batting Sixth ​,="20-113",.177,.363,0.186,5,6,0,16,20.7,12,.289,.652
Alan Roden LHB,Batting Seventh ​,="1-9",.111,.111,0.000,0,0,0,1,20.0,1,.200,.311
Alex Jackson RHB,Batting Ninth ​,="15-51",.294,.412,0.118,1,3,0,4,28.3,0,.321,.733
Ryan Kreidler RHB,Batting Ninth ​,="10-56",.179,.321,0.142,2,0,1,12,21.0,6,.258,.579
