Split,Season
Range,L10
Dates,="9/24/2026"
Games,12

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Mason Barnett,vs,28.1,146,9.03,0.336,0.458,2.19,0.320,0.656,11,3.49,80,21.1%,15.1%,15.4%,8.7%,6.99,21,14.4%,54.4%,3.7%,100,40.0%,10,10.0%,32.0%,31.2%,12.0%
3:10 PM,Tanner Gordon,vs,44.0,200,3.83,0.333,0.378,1.61,0.196,0.529,6,1.23,100,22.3%,17.5%,16.5%,12.6%,7.16,8,4.0%,70.6%,7.7%,157,40.8%,15,9.6%,35.7%,8.9%,19.7%
7:15 PM,Brady Singer,@,50.2,253,6.28,0.324,0.403,1.93,0.190,0.514,10,1.78,111,21.4%,14.6%,13.6%,9.5%,6.57,28,11.1%,60.6%,6.1%,181,46.4%,19,10.5%,22.7%,22.0%,17.7%
6:05 PM,Bryse Wilson,@,20.1,87,2.12,0.302,0.300,1.33,0.081,0.384,1,0.44,33,18.3%,20.7%,17.1%,9.8%,7.97,1,1.1%,70.1%,7.1%,68,44.1%,2,2.9%,25.0%,5.9%,16.2%
2:35 PM,Kumar Rocker,vs,46.1,216,4.83,0.283,0.368,1.66,0.215,0.497,8,1.55,95,26.8%,22.2%,22.5%,12.7%,9.32,23,10.6%,59.4%,6.4%,144,36.1%,12,8.3%,27.8%,15.0%,20.8%
12:35 PM,Kyle Leahy,@,42.1,179,2.89,0.281,0.320,1.32,0.152,0.433,5,1.06,74,23.7%,27.4%,20.5%,11.2%,10.42,8,4.5%,68.7%,8.7%,121,38.8%,9,7.4%,27.3%,15.2%,19.0%
2:35 PM,Zach Thornton,@,55.1,231,5.16,0.278,0.341,1.28,0.199,0.477,12,1.95,103,17.5%,18.2%,16.7%,9.2%,6.83,11,4.8%,64.8%,8.9%,175,42.9%,15,8.6%,27.4%,20.8%,20.0%
9:40 PM,Peter Lambert,@,53.0,236,3.44,0.267,0.315,1.42,0.100,0.367,4,0.68,77,25.3%,22.5%,19.6%,12.6%,9.00,19,8.1%,65.5%,6.4%,159,32.7%,11,6.9%,30.8%,8.2%,18.2%
2:10 PM,Randy Dobnak,vs,53.0,228,3.97,0.266,0.315,1.34,0.126,0.391,5,0.85,81,19.0%,16.7%,15.3%,8.6%,6.45,16,7.0%,60.0%,5.2%,171,39.2%,8,4.7%,25.1%,11.6%,18.1%
9:40 PM,Grayson Rodriguez,@,54.2,235,4.27,0.261,0.324,1.35,0.152,0.412,8,1.32,87,25.6%,22.6%,17.0%,12.8%,8.73,19,8.1%,66.8%,8.1%,160,37.5%,12,7.5%,25.6%,17.1%,18.8%
