Matchup,PIT @ STL
Pitcher,Quinn Mathews
Pitcher Team,STL
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,14.0,66,0.316,0.357,0.421,0.105,1.79,1,0.64,10.6%,25.7%,19.7%,11.9%,12.4%,8.36,63.6%,4.5%,2.2%,28.3%,30.4%,7.1%,8.7%
vsLHB,2.2,12,0.273,0.277,0.273,-,1.50,0,-,8.3%,40.0%,33.3%,17.4%,21.1%,13.50,50.0%,8.8%,-,14.3%,28.6%,-,-
vsRHB,11.1,54,0.326,0.376,0.457,0.130,1.85,1,0.79,11.1%,21.8%,16.7%,10.5%,10.3%,7.15,66.7%,3.4%,2.6%,30.8%,30.8%,8.3%,10.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Esmerlyn Valdez RHB,,+294,28,4.00,8,1,3,98.1,326.9,4,3,25.0%,12.5%,25.0%,62.5%,37.5%,73.8,41.7%,66.7%,33.3%,100.0%,75.0%,62.5%,20.0%,12.5%,25.0%,37.5%,50.0%,12.5%,16.7%
Jake Mangum SHB,—,N/A,16,3.60,8,1,1,85.5,280.9,3,2,25.0%,-,-,37.5%,37.5%,69.4,-,33.3%,20.0%,100.0%,50.0%,37.5%,33.3%,12.5%,25.0%,25.0%,50.0%,25.0%,50.0%
Jacob Gonzalez LHB,—,N/A,11,2.60,8,0,0,88.3,332.5,4,4,12.5%,-,-,37.5%,62.5%,71.9,13.3%,26.7%,13.3%,93.8%,62.5%,25.0%,0.0%,37.5%,37.5%,25.0%,62.5%,12.5%,57.1%
Oneil Cruz LHB,,+315,21,3.80,8,0,0,96.5,285.1,1,1,12.5%,12.5%,37.5%,50.0%,50.0%,77.9,90.0%,60.0%,40.0%,71.4%,50.0%,12.5%,0.0%,37.5%,50.0%,50.0%,37.5%,12.5%,62.5%
Rafael Flores RHB,,+423,22,3.60,8,0,0,84.4,220.4,1,0,-,-,-,12.5%,25.0%,74.2,54.5%,27.3%,9.1%,100.0%,37.5%,25.0%,0.0%,12.5%,62.5%,37.5%,37.5%,25.0%,42.9%
Bryan Reynolds SHB,,+383,20,4.40,8,0,1,83.6,294.3,2,0,-,-,12.5%,12.5%,37.5%,74.2,46.2%,38.5%,7.7%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,37.5%,25.0%,75.0%
Jared Triolo RHB,,+903,9,3.00,8,0,0,86.4,230.3,1,0,-,-,-,37.5%,37.5%,71.1,7.1%,35.7%,7.1%,93.3%,37.5%,12.5%,0.0%,25.0%,50.0%,25.0%,37.5%,37.5%,42.9%
Brandon Lowe LHB,,+340,28,4.40,8,0,0,85.1,204.3,0,0,-,-,-,25.0%,12.5%,73.1,35.7%,35.7%,7.1%,93.3%,25.0%,12.5%,0.0%,12.5%,75.0%,25.0%,50.0%,25.0%,71.4%
Henry Davis RHB,—,N/A,33,2.40,8,0,0,83.4,260.9,2,1,-,-,25.0%,25.0%,25.0%,74.8,45.5%,36.4%,18.2%,78.6%,50.0%,25.0%,0.0%,25.0%,12.5%,37.5%,50.0%,12.5%,37.5%
Spencer Horwitz LHB,,+715,15,4.60,8,0,0,87.6,255.9,1,0,-,-,12.5%,25.0%,37.5%,67.1,-,54.5%,18.2%,84.6%,50.0%,25.0%,0.0%,25.0%,50.0%,25.0%,50.0%,25.0%,14.3%
Nick Gonzales RHB,,+583,14,4.40,8,0,1,80.9,278.8,3,1,-,-,-,25.0%,75.0%,71.0,12.5%,37.5%,25.0%,88.9%,62.5%,37.5%,0.0%,25.0%,37.5%,-,62.5%,37.5%,50.0%
Nick Yorke RHB,,+801,12,3.20,8,0,0,71.4,207.7,0,0,-,-,12.5%,-,25.0%,73.6,38.1%,4.8%,-,87.5%,37.5%,25.0%,0.0%,12.5%,50.0%,37.5%,50.0%,12.5%,71.4%
Billy Cook RHB,—,N/A,11,2.00,8,0,1,92.0,253.8,2,0,-,-,-,37.5%,12.5%,73.0,23.1%,53.8%,7.7%,86.7%,50.0%,37.5%,0.0%,12.5%,25.0%,12.5%,12.5%,75.0%,16.7%
