Matchup,PHI @ WSH
Pitcher,Jesus Luzardo
Pitcher Team,PHI
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,85.2,365,0.258,0.317,0.398,0.140,1.32,9,0.95,7.7%,30.9%,26.6%,22.0%,14.2%,10.19,59.8%,6.1%,6.4%,28.9%,20.9%,18.4%,13.6%
vsLHB,21.0,81,0.195,0.210,0.247,0.052,0.81,1,0.43,2.5%,30.4%,25.9%,26.9%,14.2%,9.00,67.9%,7.3%,3.5%,28.1%,8.8%,20.0%,5.3%
vsRHB,63.1,284,0.278,0.347,0.444,0.167,1.52,8,1.14,9.2%,31.1%,26.8%,21.0%,14.2%,10.80,57.5%,5.8%,7.3%,29.2%,24.7%,18.2%,16.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dylan Crews RHB,,N/A,10,15,3.60,1,1,0.214,0.267,0.429,0.214,0.302,6.7%,21.4%,6.7%,11.3%,91.7,245.2,3,1,7.7%,7.7%,7.7%,38.5%,30.8%,73.0,28.0%,28.0%,8.0%,100.0%,38.5%,20.0%,15.4%,38.5%,30.8%,46.2%,23.1%,38.5%
Curtis Mead RHB,,N/A,22,14,3.40,1,1,0.231,0.286,0.538,0.308,0.351,7.1%,4.5%,7.1%,1.9%,88.0,293.3,5,2,16.7%,8.3%,16.7%,50.0%,50.0%,72.5,31.6%,36.8%,10.5%,95.0%,41.7%,20.0%,33.3%,25.0%,33.3%,41.7%,25.0%,16.7%
James Wood LHB,,N/A,15,12,4.40,1,1,0.333,0.333,0.667,0.333,0.429,-,21.7%,16.7%,10.4%,97.0,301.1,4,2,30.0%,-,10.0%,70.0%,50.0%,76.4,71.4%,28.6%,33.3%,91.3%,20.0%,50.0%,40.0%,30.0%,20.0%,50.0%,30.0%,26.7%
Luis Garcia Jr. LHB,,N/A,21,6,3.00,1,1,0.667,0.667,1.167,0.500,0.795,-,6.7%,16.7%,4.5%,98.6,265.0,1,1,20.0%,20.0%,20.0%,80.0%,40.0%,73.9,38.5%,30.8%,30.8%,86.7%,20.0%,100.0%,20.0%,60.0%,40.0%,40.0%,20.0%,71.4%
Keibert Ruiz SHB,,N/A,19,16,3.80,0,0,0.438,0.438,0.500,0.062,0.413,-,12.5%,12.5%,6.4%,80.1,239.1,0,0,-,-,7.1%,35.7%,35.7%,67.7,-,42.1%,15.8%,82.6%,14.3%,0.0%,35.7%,42.9%,42.9%,50.0%,7.1%,50.0%
Jacob Young RHB,,N/A,4,15,3.60,0,0,0.286,0.333,0.429,0.143,0.329,6.7%,8.3%,6.7%,3.3%,94.5,272.6,2,1,-,-,23.1%,53.8%,46.2%,70.3,4.8%,42.9%,19.0%,91.3%,23.1%,0.0%,46.2%,30.8%,30.8%,53.8%,15.4%,7.7%
Andres Chaparro RHB,—,N/A,12,14,2.20,0,0,0.273,0.429,0.455,0.182,0.384,21.4%,9.1%,14.3%,3.6%,88.6,282.9,1,0,11.1%,11.1%,22.2%,44.4%,33.3%,74.7,61.9%,14.3%,9.5%,100.0%,22.2%,0.0%,11.1%,66.7%,66.7%,33.3%,-,45.5%
Nasim Nuñez SHB,,N/A,16,11,3.40,0,0,0.300,0.364,0.500,0.200,0.371,9.1%,11.8%,9.1%,4.4%,79.5,259.0,0,0,-,-,22.2%,-,33.3%,70.0,12.5%,18.8%,-,94.1%,22.2%,0.0%,22.2%,55.6%,55.6%,11.1%,33.3%,28.6%
Drew Millas SHB,—,N/A,1,10,3.80,0,0,0.143,0.400,0.143,-,0.284,30.0%,27.8%,30.0%,10.4%,77.0,227.9,0,0,-,-,-,25.0%,25.0%,67.0,-,33.3%,-,75.0%,-,-,25.0%,50.0%,25.0%,50.0%,25.0%,25.0%
Daylen Lile LHB,,N/A,16,10,3.80,0,0,0.250,0.400,0.250,-,0.315,10.0%,22.7%,-,11.9%,78.2,189.7,1,0,-,-,12.5%,-,25.0%,68.7,-,19.0%,-,100.0%,25.0%,0.0%,12.5%,50.0%,50.0%,12.5%,37.5%,33.3%
Jorbit Vivas LHB,—,N/A,7,9,3.00,0,0,0.250,0.333,0.250,-,0.270,11.1%,31.2%,11.1%,14.7%,77.8,186.4,0,0,-,-,-,14.3%,42.9%,68.7,7.1%,14.3%,7.1%,87.5%,14.3%,0.0%,28.6%,42.9%,14.3%,28.6%,57.1%,33.3%
Jose Tena LHB,—,N/A,1,7,2.80,0,0,0.200,0.429,0.200,-,0.323,14.3%,50.0%,42.9%,18.5%,73.3,154.6,0,0,-,-,-,-,50.0%,73.0,28.6%,-,-,87.5%,-,-,50.0%,50.0%,-,50.0%,50.0%,25.0%
CJ Abrams LHB,,N/A,16,5,4.00,0,0,0.400,0.400,0.600,0.200,0.432,-,16.7%,20.0%,8.3%,93.2,282.0,1,1,25.0%,-,25.0%,75.0%,25.0%,72.8,25.0%,25.0%,12.5%,72.7%,-,-,25.0%,50.0%,50.0%,25.0%,25.0%,50.0%
