Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Blaze Jordan,RHB,STL,Ryan Gusto,R,25.3,22.2,12.2,38.9,23.7
Michael Busch,LHB,CHC,Kyle Harrison,L,60.1,17.4,18.2,24.7,23.7
Kyle Tucker,LHB,LAD,Randy Vasquez,R,38.2,8.3,12.8,52,23.6
Nolan Arenado,RHB,ARI,Cole Sulser,R,5.4,18.7,25.3,34.4,23.3
Michael Harris II,LHB,ATL,Logan Webb,R,34.7,8.9,11.2,52.7,23.1
Tyler Soderstrom,LHB,ATH,Reid Detmers,L,49.8,14,26,21.4,23
Tristan Gray,LHB,MIN,Michael Lorenzen,R,21.9,27.9,8.1,33.3,22.7
Tommy Troy,RHB,ARI,Cole Sulser,R,34.1,28,7.7,28.4,22.6
Royce Lewis,RHB,MIN,Michael Lorenzen,R,37.6,14,15.4,37.2,22.6
Nolan Schanuel,LHB,LAA,Jack Perkins,R,35.2,,25.9,44.8,22.5
Alex Freeland,SHB,LAD,Randy Vasquez,R,33,32,10.1,19.6,22.4
Cole Carrigg,SHB,COL,Mike Paredes,R,53.6,8.9,8.9,43.5,22
Austin Riley,RHB,ATL,Logan Webb,R,47.5,8.1,20.5,32.9,22
Gabriel Moreno,RHB,ARI,Cole Sulser,R,16.5,26,14.4,27.8,22
Junior Caminero,RHB,TB,Jose Cabrera,R,10.7,27.7,25.7,14.3,22
Gavin Sheets,LHB,SD,Yoshinobu Yamamoto,R,26.1,19.9,19.9,25.4,21.9
Matt Olson,LHB,ATL,Logan Webb,R,22.4,17.4,17.1,33.9,21.9
Xander Bogaerts,RHB,SD,Yoshinobu Yamamoto,R,36.8,18.9,6.4,38.2,21.8
Jake Bauers,LHB,MIL,David Peterson,L,31.2,21.3,11.8,30.2,21.7
Ezequiel Tovar,RHB,COL,Mike Paredes,R,27.9,22.9,16,24.3,21.7
Daylen Lile,LHB,WSH,Brandon Young,R,16.5,19.8,16.3,32.5,21.6
Eli White,RHB,ATL,Logan Webb,R,17.6,23.9,15.5,26.8,21.5
Carson Kelly,RHB,CHC,Kyle Harrison,L,39,9.8,9.8,44.4,21.4
Cedric Mullins,LHB,TB,Jose Cabrera,R,39.9,8.5,21.6,31.4,21.3
Jose Tena,LHB,WSH,Brandon Young,R,32.9,19.9,15.8,25.3,21.3
Travis Bazzana,LHB,CLE,Logan Gilbert,R,36,10,10,44.5,21.2
Kyle Karros,RHB,COL,Mike Paredes,R,48.2,7,7,44.9,20.6
Tyler Freeman,RHB,COL,Mike Paredes,R,18.3,3.8,,69.7,20.6
Dansby Swanson,RHB,CHC,Kyle Harrison,L,19.6,19.6,9.8,32.6,19.9
Fernando Tatis Jr.,RHB,SD,Yoshinobu Yamamoto,R,35.6,25,4,25,19.8
Troy Johnston,LHB,COL,Mike Paredes,R,40.3,9,13.7,33.9,19.8
Christian Yelich,LHB,MIL,David Peterson,L,42.6,11.8,11.8,30.9,19.7
CJ Abrams,LHB,WSH,Brandon Young,R,20.8,20.5,10.4,29,19.6
Matt Chapman,RHB,SF,Bryce Elder,R,29.7,22.9,10.3,21.8,19.5
Gabriel Arias,RHB,CLE,Logan Gilbert,R,25.1,22.1,12.2,22.2,19.5
Dominic Smith,LHB,ATL,Logan Webb,R,39.3,15.9,7.8,30.7,19.5
Nathan Church,LHB,STL,Ryan Gusto,R,9.3,18.9,21,22.1,19.4
Jorge Mateo,RHB,ATL,Logan Webb,R,48.5,9.8,10.4,32.1,19.4
Ildemaro Vargas,SHB,ARI,Cole Sulser,R,40.4,5.2,15.7,35.1,19.3
Rodolfo Durán,RHB,SD,Yoshinobu Yamamoto,R,33.3,13.8,16.6,23.3,19
Oswald Peraza,RHB,LAA,Jack Perkins,R,45,9.3,7.5,35.8,19
Hunter Goodman,RHB,COL,Mike Paredes,R,31.7,11.2,19,24.3,18.9
Alec Burleson,LHB,STL,Ryan Gusto,R,16.4,25,11.8,19.6,18.8
Jorge Barrosa,SHB,ARI,Cole Sulser,R,23.2,16.5,8.7,31.9,18.7
Ryan Vilade,RHB,TB,Jose Cabrera,R,59.6,4.6,5.7,37.4,18.6
Pete Alonso,RHB,BAL,Foster Griffin,L,24.8,20,8.9,25.7,18.6
Geraldo Perdomo,SHB,ARI,Cole Sulser,R,25.4,8.7,15,34.2,18.6
Alex Bregman,RHB,CHC,Kyle Harrison,L,45.7,17.5,9.8,19.6,18.5
Julio Rodriguez,RHB,SEA,Slade Cecconi,R,31.2,8.2,8.6,39.8,18.5
Brice Turang,LHB,MIL,David Peterson,L,34.4,11.8,,43.9,18.5
Jackson Merrill,LHB,SD,Yoshinobu Yamamoto,R,28.3,21.4,9.3,21.6,18.5
Jonah Heim,SHB,ATH,Reid Detmers,L,29.4,9.9,9.9,35.9,18.4
Alex Call,RHB,LAD,Randy Vasquez,R,21.3,7,,54.8,18.3
Jorbit Vivas,LHB,WSH,Brandon Young,R,32.5,10.7,9.7,33.6,18.3
Ryan Kreidler,RHB,MIN,Michael Lorenzen,R,37.6,16.2,10,23.1,18.2
Petey Halpin,LHB,CLE,Logan Gilbert,R,42.8,33.2,,8.2,18
Bryan Torres,LHB,STL,Ryan Gusto,R,44.5,,10.3,41.4,17.9
Daniel Schneemann,LHB,CLE,Logan Gilbert,R,37,13,10,26.7,17.9
Logan O'Hoppe,RHB,LAA,Jack Perkins,R,52,17.3,13.6,9.3,17.7
Ty France,RHB,SD,Yoshinobu Yamamoto,R,27.6,6,24.1,22.1,17.6
Max Muncy,RHB,ATH,Reid Detmers,L,29.8,20.8,,29.2,17.6
Drew Millas,SHB,WSH,Brandon Young,R,42.1,7.6,10.4,30.2,17.5
Corbin Carroll,LHB,ARI,Cole Sulser,R,20.6,4.9,14.8,36.9,17.4
Luke Keaschall,RHB,MIN,Michael Lorenzen,R,36.6,11.3,7.7,29.5,17.3
Taylor Walls,SHB,TB,Jose Cabrera,R,38.6,7,,42.9,17
Miguel Rojas,RHB,LAD,Randy Vasquez,R,37.6,8.6,,40.8,17
Jeremiah Jackson,RHB,BAL,Foster Griffin,L,34.5,8.9,8.9,30.8,16.9
Griffin Conine,LHB,MIA,Andre Pallante,R,19.2,13.6,13.6,24.3,16.8
Byron Buxton,RHB,MIN,Michael Lorenzen,R,37.6,6.6,20.5,17,16.5
Mike Yastrzemski,LHB,ATL,Logan Webb,R,24.1,3.4,23.8,22.3,16.3
Jakob Marsee,LHB,MIA,Andre Pallante,R,30.5,10.4,6.6,30,16.2
Adrian Del Castillo,LHB,ARI,Cole Sulser,R,30.5,13.5,14.1,16.5,16.1
Xavier Edwards,SHB,MIA,Andre Pallante,R,32.5,11.1,11.9,21.7,16.1
Miguel Andujar,RHB,SD,Yoshinobu Yamamoto,R,37.8,8,8,27.3,15.8
Colby Thomas,RHB,ATH,Reid Detmers,L,29.8,15.3,9,18.9,15.8
Jackson Chourio,RHB,MIL,David Peterson,L,34.1,12.7,16.6,11.4,15.7
Joey Ortiz,RHB,MIL,David Peterson,L,15.3,9.1,,43.7,15.6
Edouard Julien,LHB,COL,Mike Paredes,R,31.7,11.9,11.6,18.1,15.3
Ian Happ,SHB,CHC,Kyle Harrison,L,38.8,9.8,9.8,19.6,15.2
Patrick Bailey,SHB,CLE,Logan Gilbert,R,31.4,10,6,26.7,15.1
Mauricio Dubon,RHB,ATL,Logan Webb,R,29.2,13.9,16.8,8.5,15
Sal Frelick,LHB,MIL,David Peterson,L,53.8,,,37.8,14.8
Ketel Marte,SHB,ARI,Cole Sulser,R,32.4,6.3,13.8,20.3,14.7
Jose Fermin,RHB,STL,Ryan Gusto,R,26.1,7.8,7.8,27.8,14.6
Joey Bart,RHB,ATL,Logan Webb,R,27.8,10.7,10.7,18.9,14.5
Randy Arozarena,RHB,SEA,Slade Cecconi,R,32.4,,8.1,35.5,14.5
Jung Hoo Lee,LHB,SF,Bryce Elder,R,30.2,6.5,14.6,19.3,14.5
Donovan Walton,LHB,LAA,Jack Perkins,R,28,8.6,,34.5,14.4
Wade Meckler,LHB,LAA,Jack Perkins,R,36.5,9.2,9.2,16.8,13.8
Pete Crow-Armstrong,LHB,CHC,Kyle Harrison,L,30,7.3,7.1,24.6,13.8
Taylor Ward,RHB,BAL,Foster Griffin,L,25.6,6.2,8.5,25.6,13.7
Austin Martin,RHB,MIN,Michael Lorenzen,R,38.6,3.5,6.7,26.5,13.7
Brooks Lee,SHB,MIN,Michael Lorenzen,R,29.3,4.4,8.1,26.3,13.5
Ha-Seong Kim,RHB,ATL,Logan Webb,R,53.2,8.2,,18.9,12.9
Nico Hoerner,RHB,CHC,Kyle Harrison,L,44.7,,,33.9,12.9
Kahlil Watson,LHB,CLE,Logan Gilbert,R,33.7,10.3,,23.4,12.8
Alex Jackson,RHB,MIN,Michael Lorenzen,R,51.8,,,29.9,12.7
Heriberto Hernandez,RHB,MIA,Andre Pallante,R,25.2,5.6,7.8,22.5,12.4
Jimmy Crooks,LHB,STL,Ryan Gusto,R,39,,,33.1,12.2
Graham Pauley,LHB,MIA,Andre Pallante,R,33.6,,10.7,22.4,12.2
Austin Hedges,RHB,CLE,Logan Gilbert,R,37.3,,,33.3,12.1
Ozzie Albies,SHB,ATL,Logan Webb,R,57.2,7.8,,14.1,12
Lourdes Gurriel Jr.,RHB,ARI,Cole Sulser,R,27,16.8,,13.4,11.9
Samad Taylor,RHB,SD,Yoshinobu Yamamoto,R,39.8,8.6,8.6,8.6,11.7
Brett Sullivan,LHB,COL,Mike Paredes,R,33.6,,8.9,22.6,11.7
Brayan Rocchio,SHB,CLE,Logan Gilbert,R,23.1,3.1,5.8,26,11.6
Henry Bolte,RHB,ATH,Reid Detmers,L,19.9,10.9,,22.5,11.4
Cole Young,LHB,SEA,Slade Cecconi,R,7.4,4.1,5.3,29.2,11.1
Pavin Smith,LHB,ARI,Cole Sulser,R,34.7,7.8,,19.3,11
Jacob Wilson,RHB,ATH,Reid Detmers,L,18.3,,,36.4,10.9
William Contreras,RHB,MIL,David Peterson,L,26.2,,,32,10.6
Sung-Mun Song,LHB,SD,Yoshinobu Yamamoto,R,29.5,,,30.1,10.5
Chadwick Tromp,RHB,BAL,Foster Griffin,L,25.2,,,31,10.3
Gunnar Henderson,LHB,BAL,Foster Griffin,L,31.2,,8.8,17.2,10.1
Chandler Simpson,LHB,TB,Jose Cabrera,R,23.3,,,30.6,10
Matt Shaw,RHB,CHC,Kyle Harrison,L,22,,9.6,19.6,10
Tyler O'Neill,RHB,BAL,Foster Griffin,L,26,8.9,,16.8,9.9
Yandy Diaz,RHB,TB,Jose Cabrera,R,15.8,,8.6,22.9,9.9
Victor Robles,RHB,SEA,Slade Cecconi,R,57.2,7.9,,4,9.5
Denzer Guzman,RHB,LAA,Jack Perkins,R,43.3,,,19.8,9.3
Andrew Vaughn,RHB,MIL,David Peterson,L,46.3,,,18.1,9.2
Samuel Basallo,LHB,BAL,Foster Griffin,L,30,,8.4,14,9
Steven Kwan,LHB,CLE,Logan Gilbert,R,22.7,,,26.8,9
Otto Lopez,RHB,MIA,Andre Pallante,R,16.3,7.6,,18.4,8.9
Victor Caratini,SHB,MIN,Michael Lorenzen,R,30.8,3.6,,17.6,8.7
Javier Sanoja,RHB,MIA,Andre Pallante,R,15.2,,,28.5,8.6
Garrett Mitchell,LHB,MIL,David Peterson,L,49.8,,,14.2,8.5
Freddy Fermin,RHB,SD,Yoshinobu Yamamoto,R,28.9,,,22.6,8.5
Keibert Ruiz,SHB,WSH,Brandon Young,R,23.6,,,24.4,8.5
Mookie Betts,RHB,LAD,Randy Vasquez,R,42.5,,5.2,10.2,8.4
Joey Meneses,RHB,ATH,Reid Detmers,L,22.5,,,22.5,7.9
Weston Wilson,RHB,SEA,Slade Cecconi,R,44.7,,,13.2,7.8
Blaze Alexander,RHB,BAL,Foster Griffin,L,17.7,,,23.4,7.6
Tommy Edman,SHB,LAD,Randy Vasquez,R,24.8,,,20.6,7.6
Leody Taveras,SHB,BAL,Foster Griffin,L,16.8,,,22.8,7.4
Christian Moore,RHB,LAA,Jack Perkins,R,10.5,10.5,,10.5,7.4
Tyler Heineman,SHB,LAA,Jack Perkins,R,38.7,,,13.8,7.3
Jonny DeLuca,RHB,TB,Jose Cabrera,R,28.6,,,17.1,7.1
Lawrence Butler,LHB,ATH,Reid Detmers,L,47,,,8.4,6.8
Jeff McNeil,LHB,ATH,Reid Detmers,L,27.5,,,15.5,6.6
Luis Arraez,LHB,SF,Bryce Elder,R,3.2,,,24.8,6.5
Nick Fortes,RHB,TB,Jose Cabrera,R,51.1,,,5.6,6.5
LuJames Groover,RHB,ARI,Cole Sulser,R,44.3,,,7.7,6.4
Nasim Nuñez,SHB,WSH,Brandon Young,R,17.9,,,17.7,6.2
Miguel Amaya,RHB,CHC,Kyle Harrison,L,34.7,,,9.8,5.9
Esteury Ruiz,RHB,MIA,Andre Pallante,R,46.1,,,4.7,5.8
Blake Perkins,SHB,MIL,David Peterson,L,17.2,,,15.6,5.6
Will Wagner,LHB,SD,Yoshinobu Yamamoto,R,22.2,,,12,5.2
David Hamilton,LHB,MIL,David Peterson,L,51.3,,,,5.1
Drew Gilbert,LHB,SF,Bryce Elder,R,32.1,,,7.3,5
Alika Williams,RHB,ATH,Reid Detmers,L,18.9,,,11,4.6
Colton Cowser,LHB,BAL,Foster Griffin,L,8.8,,,14,4.4
Pedro Ramirez,SHB,CHC,Kyle Harrison,L,12.6,,,9.8,3.7
Rob Refsnyder,RHB,SEA,Slade Cecconi,R,8.6,,,8.6,3
Rowdy Tellez,LHB,ATL,Logan Webb,R,23.7,,,,2.4
Chuckie Robinson,RHB,LAD,Randy Vasquez,R,21.5,,,,2.2
Kyler Fedko,RHB,MIN,Michael Lorenzen,R,22.4,,,,2.2
Ben Williamson,RHB,TB,Jose Cabrera,R,17.1,,,,1.7
Victor Bericoto,RHB,SF,Bryce Elder,R,12,,,,1.2
Jackson Holliday,LHB,BAL,Foster Griffin,L,8.3,,,,0.8
Justin Dean,RHB,CHC,Kyle Harrison,L,,,,,
Cooper Pratt,RHB,MIL,David Peterson,L,,,,,
Cooper Ingle,LHB,CLE,Logan Gilbert,R,,,,,
Andres Chaparro,RHB,WSH,Brandon Young,R,,,,,
Drew Cavanaugh,LHB,SF,Bryce Elder,R,,,,,
Max Kepler,LHB,ARI,Cole Sulser,R,,,,,
Jase Bowen,RHB,SD,Yoshinobu Yamamoto,R,,,,,
Jonah Cox,RHB,SF,Bryce Elder,R,,,,,
Carlos Cortes,LHB,ATH,Reid Detmers,L,,,,,
Brian Navarreto,RHB,MIA,Andre Pallante,R,,,,,
Michael Conforto,LHB,CHC,Kyle Harrison,L,,,,,
Buddy Kennedy,RHB,SF,Bryce Elder,R,,,,,
Sam Huff,RHB,BAL,Foster Griffin,L,,,,,
Nelson Velazquez,RHB,STL,Ryan Gusto,R,,,,,
Braxton Fulford,RHB,COL,Mike Paredes,R,,,,,
