HR Split,Overall
Dates,="8/1/2026"
Games,15

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,7:10 PM,Ronel Blanco,vs,2.60,1.81,1.25,3.30,19.4%,30.0%,44.8%,48.6%,7.3%,281
2,7:15 PM,Kohl Drake,@,1.46,-,0.11,2.00,17.2%,14.3%,51.7%,48.3%,6.7%,80
3,8:10 PM,Ryan Feltner,vs,1.27,0.95,1.12,2.36,12.4%,24.9%,40.3%,30.5%,8.2%,553
4,7:15 PM,Miles Mikolas,@,1.00,0.41,1.35,2.23,8.8%,24.9%,43.9%,27.1%,7.9%,1212
5,8:40 PM,Walker Buehler,vs,0.86,0.37,1.17,2.01,10.2%,22.7%,39.3%,30.4%,7.8%,1103
6,6:40 PM,Braxton Ashcraft,@,0.59,0.76,-0.71,1.77,7.7%,24.0%,43.7%,26.3%,6.8%,914
7,9:38 PM,Robert Gasser,@,0.56,-0.28,0.82,1.88,8.1%,21.6%,32.8%,29.6%,8.8%,400
8,9:10 PM,Payton Tolle,@,0.41,-0.11,0.68,1.68,8.1%,23.3%,33.9%,25.3%,8.0%,568
9,9:40 PM,Jack Perkins,vs,0.38,0.20,0.50,1.61,7.9%,16.8%,37.2%,38.0%,6.9%,566
10,7:15 PM,Reynaldo Lopez,vs,0.23,0.20,0.12,1.41,9.2%,16.0%,37.4%,29.7%,7.3%,435
11,4:10 PM,Connor Prielipp,@,0.17,-0.30,0.48,1.13,8.6%,16.6%,43.8%,26.5%,8.2%,432
12,7:10 PM,Jacob deGrom,@,-0.04,0.14,-0.26,0.88,8.6%,12.9%,47.6%,26.8%,7.1%,1229
13,4:10 PM,Tyler Phillips,@,-0.07,0.02,-0.19,1.22,6.1%,9.0%,44.6%,26.9%,8.0%,757
14,3:07 PM,Matthew Liberatore,@,-0.10,-0.10,0.04,1.18,5.9%,14.4%,41.9%,28.0%,6.7%,1214
15,4:10 PM,Zach Thornton,vs,-0.14,0.38,-0.39,0.61,11.1%,3.8%,44.4%,32.1%,9.2%,220
16,7:15 PM,David Peterson,vs,-0.16,0.04,-0.12,1.08,6.9%,12.2%,45.5%,25.5%,5.9%,1259
17,7:05 PM,Cristopher Sanchez,@,-0.20,-0.90,0.26,0.96,6.5%,20.9%,41.6%,16.9%,6.8%,1563
18,4:10 PM,Drew Rasmussen,vs,-0.23,-0.26,-0.06,1.03,6.5%,14.9%,33.2%,27.1%,8.2%,1131
19,6:40 PM,Andrew Abbott,vs,-0.34,-0.07,-0.37,0.98,7.0%,10.0%,37.5%,26.4%,6.9%,1302
20,9:40 PM,Framber Valdez,@,-0.34,-0.53,-0.16,0.99,4.5%,16.8%,42.6%,16.3%,7.2%,1417
21,4:10 PM,Logan Gilbert,vs,-0.36,-0.23,-0.31,0.76,7.7%,10.1%,38.6%,27.8%,7.4%,1228
22,9:10 PM,Yoshinobu Yamamoto,vs,-0.53,-0.32,-0.54,0.84,5.9%,12.7%,31.9%,25.5%,7.0%,1441
23,3:07 PM,Kevin Gausman,vs,-0.55,-0.76,0.17,0.75,6.7%,10.2%,40.2%,25.3%,5.1%,1526
24,8:40 PM,Tyler Mahle,@,-0.64,-0.36,-0.73,0.92,5.0%,10.8%,34.0%,26.8%,4.8%,836
25,7:05 PM,Shane Baz,vs,-0.66,-0.45,-0.51,0.48,5.8%,6.7%,42.1%,24.9%,7.9%,1356
26,8:10 PM,Luinder Avila,@,-0.72,-0.73,0.33,0.67,5.3%,10.3%,34.8%,22.3%,6.8%,458
27,9:38 PM,Jose Soriano,vs,-0.84,-0.44,-0.99,0.45,6.1%,9.6%,36.9%,17.8%,6.8%,1344
28,7:15 PM,Parker Messick,vs,-0.90,-0.97,-0.64,0.72,3.8%,13.8%,27.7%,19.6%,6.2%,785
29,4:10 PM,Jordan Hicks,@,-1.24,-0.87,-1.06,0.33,1.7%,6.3%,34.5%,19.7%,6.9%,469
30,7:15 PM,Max Fried,@,-1.44,-0.76,-1.37,0.15,1.6%,2.7%,32.9%,19.7%,7.4%,1208
