Matchup,DET @ TB
Pitcher,Nick Martinez
Pitcher Team,TB
Opposing Team,DET

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.0,1.86,="10-31",.323,.484,0.161,0,5,0,1,11.8,3,.382,.866
Batting Second,7.1,1.64,="10-31",.323,.484,0.161,1,2,0,2,8.8,2,.382,.866
Batting Third,8.2,0.92,="7-32",.219,.250,0.031,0,1,0,2,15.2,1,.242,.492
Batting Fourth,7.1,1.09,="7-30",.233,.367,0.134,1,1,0,1,22.6,1,.258,.625
Batting Fifth,8.1,0.60,="5-30",.167,.200,0.033,0,1,0,0,16.7,0,.167,.367
Batting Sixth,7.0,1.29,="8-27",.296,.407,0.111,0,1,1,1,10.3,1,.321,.728
Batting Seventh,6.1,1.58,="9-27",.333,.519,0.186,1,2,0,2,17.9,1,.357,.876
Batting Eighth,7.2,0.52,="2-24",.083,.083,0.000,0,0,0,0,15.4,2,.154,.237
Batting Ninth,6.0,0.83,="4-21",.190,.381,0.191,1,1,0,2,20.8,1,.250,.631

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Kevin McGonigle LHB,Batting First ​,="36-113",.319,.487,0.168,3,8,1,11,14.0,15,.403,.890
Gleyber Torres RHB,Batting Second ​,="22-75",.293,.333,0.040,1,0,0,7,15.3,20,.439,.772
Jahmai Jones RHB,Batting Third ​,="7-28",.250,.429,0.179,1,2,0,3,32.3,3,.323,.752
Colt Keith LHB,Batting Third ​,="25-98",.255,.316,0.061,0,6,0,5,23.3,5,.291,.607
Riley Greene LHB,Batting Fourth ​,="44-154",.286,.435,0.149,4,11,0,20,31.2,18,.364,.799
Dillon Dingler RHB,Batting Fifth ​,="10-62",.161,.371,0.210,4,1,0,10,17.6,4,.224,.595
Wenceel Perez SHB,Batting Sixth ​,="6-50",.120,.160,0.040,0,2,0,3,25.0,2,.154,.314
Kerry Carpenter LHB,Batting Sixth ​,="11-48",.229,.479,0.250,2,2,2,6,32.1,3,.302,.781
Matt Vierling RHB,Batting Seventh ​,="8-33",.242,.424,0.182,1,3,0,4,21.6,3,.297,.721
Spencer Torkelson RHB,Batting Seventh ​,="16-76",.211,.382,0.171,3,4,0,7,33.0,14,.341,.723
Zach McKinstry LHB,Batting Eighth ​,="3-39",.077,.103,0.026,0,1,0,0,20.5,4,.163,.266
Jake Rogers RHB,Batting Ninth ​,="7-48",.146,.229,0.083,0,2,1,4,32.7,4,.218,.447
Zack Short RHB,Batting Ninth ​,="5-27",.185,.259,0.074,0,2,0,2,18.9,7,.351,.610
