Split,Season
Range,L10
Dates,="8/21/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:15 PM,Freddy Peralta,@,45.0,216,5.59,0.314,0.403,1.80,0.253,0.567,10,2.00,110,25.3%,19.4%,14.7%,12.2%,8.40,20,9.3%,55.6%,5.7%,152,39.5%,11,7.2%,32.2%,16.3%,23.0%
8:40 PM,Tanner Gordon,vs,43.2,192,4.93,0.304,0.369,1.42,0.243,0.547,9,1.85,99,20.5%,16.7%,15.8%,10.6%,6.60,7,3.6%,63.4%,8.6%,151,44.4%,13,8.6%,36.4%,16.4%,18.5%
7:10 PM,Brad Lord,@,19.0,90,5.21,0.270,0.365,1.74,0.162,0.432,3,1.42,32,17.3%,24.4%,14.3%,8.4%,10.42,13,14.4%,71.1%,8.9%,53,39.6%,5,9.4%,22.6%,25.0%,11.3%
9:40 PM,Nick Lodolo,@,51.0,224,4.83,0.270,0.338,1.43,0.148,0.418,7,1.24,82,20.6%,17.4%,16.2%,9.4%,6.88,20,8.9%,60.6%,7.6%,160,38.1%,10,6.2%,25.0%,15.0%,10.6%
8:10 PM,Hayden Wesneski,vs,22.2,95,3.72,0.267,0.328,1.32,0.163,0.430,2,0.79,37,27.4%,18.9%,22.8%,13.4%,7.15,7,7.4%,64.2%,6.5%,69,42.0%,5,7.2%,27.5%,10.5%,13.0%
10:10 PM,Emerson Hancock,vs,52.1,224,3.75,0.266,0.308,1.34,0.130,0.396,6,1.03,82,24.0%,20.5%,19.0%,12.2%,7.91,15,6.7%,64.4%,8.2%,162,35.8%,9,5.6%,29.0%,10.6%,17.9%
8:40 PM,Joey Cantillo,@,45.2,202,2.99,0.264,0.330,1.51,0.140,0.404,4,0.79,72,36.5%,31.2%,28.4%,16.0%,12.42,22,10.9%,59.6%,7.7%,116,43.1%,8,6.9%,19.0%,18.2%,12.9%
9:40 PM,Connor Prielipp,@,53.1,235,4.19,0.263,0.338,1.42,0.177,0.440,8,1.35,92,24.3%,25.1%,21.3%,11.7%,9.96,21,8.9%,64.0%,7.9%,152,43.4%,10,6.6%,25.7%,20.5%,18.4%
9:40 PM,Eduardo Rodriguez,vs,61.1,250,3.41,0.252,0.288,1.17,0.126,0.378,5,0.73,90,22.7%,16.4%,13.9%,11.7%,6.02,12,4.8%,64.9%,5.7%,197,34.0%,17,8.6%,32.0%,7.9%,14.7%
7:40 PM,Sean Manaea,@,55.2,244,4.84,0.251,0.346,1.31,0.219,0.470,10,1.62,101,22.3%,23.4%,19.5%,11.6%,9.22,19,7.8%,62.6%,9.1%,160,43.8%,17,10.6%,35.6%,17.5%,25.0%
