Matchup,LAA @ ATH
Pitcher,Jose Soriano
Pitcher Team,LAA
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,87.0,360,0.207,0.276,0.306,0.099,1.23,9,0.93,11.7%,33.0%,25.3%,22.4%,15.3%,9.41,57.8%,5.9%,8.5%,37.2%,24.2%,16.7%,13.0%
vsLHB,45.0,197,0.246,0.317,0.374,0.129,1.49,7,1.40,12.7%,31.8%,22.8%,21.0%,15.1%,9.00,56.9%,5.4%,8.8%,40.8%,24.0%,23.3%,12.8%
vsRHB,41.2,163,0.161,0.227,0.224,0.063,0.96,2,0.43,10.4%,34.6%,28.2%,24.0%,15.6%,9.94,58.9%,6.4%,8.2%,32.7%,24.5%,8.3%,13.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nick Kurtz LHB,,N/A,29,16,4.80,4,4,0.500,0.625,1.583,1.083,0.822,25.0%,25.0%,6.2%,11.4%,93.5,359.2,6,5,27.3%,9.1%,9.1%,72.7%,36.4%,79.9,94.4%,27.8%,16.7%,90.0%,45.5%,60.0%,18.2%,36.4%,27.3%,54.5%,18.2%,47.4%
Shea Langeliers RHB,,N/A,16,27,4.80,1,1,0.200,0.259,0.360,0.160,0.272,7.4%,31.6%,22.2%,13.6%,89.5,262.1,5,1,10.5%,5.3%,21.1%,26.3%,42.1%,75.1,47.8%,30.4%,8.7%,92.0%,36.8%,14.3%,31.6%,26.3%,42.1%,31.6%,26.3%,20.0%
Jacob Wilson RHB,,N/A,17,26,4.00,1,1,0.261,0.346,0.391,0.130,0.327,11.5%,14.3%,15.4%,6.8%,81.0,242.7,4,1,5.3%,5.3%,21.1%,21.1%,31.6%,65.8,-,21.2%,3.0%,89.2%,31.6%,16.7%,15.8%,47.4%,26.3%,31.6%,42.1%,40.0%
Zack Gelof RHB,,N/A,16,24,4.20,1,2,0.364,0.417,0.545,0.182,0.420,4.2%,21.7%,20.8%,10.4%,83.5,241.0,2,2,-,-,12.5%,37.5%,31.2%,73.3,13.3%,26.7%,13.3%,78.9%,18.8%,33.3%,25.0%,31.2%,25.0%,43.8%,31.2%,20.0%
Tyler Soderstrom LHB,,N/A,15,20,4.20,1,1,0.375,0.500,0.688,0.312,0.495,20.0%,12.1%,15.0%,5.4%,90.1,256.0,3,1,7.7%,-,7.7%,46.2%,30.8%,73.8,35.7%,21.4%,7.1%,100.0%,15.4%,50.0%,15.4%,53.8%,23.1%,53.8%,23.1%,16.7%
Jonah Heim SHB,,N/A,12,19,3.20,0,0,0.176,0.263,0.235,0.059,0.229,10.5%,16.1%,15.8%,8.3%,91.2,244.1,2,0,-,-,14.3%,35.7%,42.9%,69.5,11.1%,50.0%,16.7%,90.0%,35.7%,0.0%,35.7%,28.6%,21.4%,57.1%,21.4%,40.0%
Carlos Cortes LHB,—,N/A,13,18,3.20,0,0,0.176,0.222,0.176,-,0.184,5.6%,11.8%,16.7%,5.9%,90.3,196.6,2,0,-,-,7.7%,30.8%,38.5%,69.5,6.7%,26.7%,13.3%,93.8%,15.4%,0.0%,30.8%,38.5%,15.4%,38.5%,46.2%,20.0%
Henry Bolte RHB,,N/A,12,17,3.40,0,0,0.571,0.647,0.714,0.143,0.586,5.9%,32.3%,23.5%,18.9%,92.3,228.1,1,0,-,-,-,44.4%,11.1%,79.5,92.9%,21.4%,21.4%,82.4%,-,-,22.2%,77.8%,33.3%,33.3%,33.3%,55.6%
Alika Williams RHB,—,N/A,7,16,3.40,0,0,0.267,0.312,0.267,-,0.263,6.2%,15.2%,18.8%,7.5%,95.0,287.1,2,0,-,-,9.1%,63.6%,36.4%,69.1,5.9%,17.6%,11.8%,94.4%,18.2%,0.0%,27.3%,54.5%,27.3%,72.7%,-,38.9%
Jeff McNeil LHB,,N/A,31,14,2.80,0,0,0.167,0.286,0.167,-,0.220,14.3%,9.5%,-,3.9%,87.4,223.0,2,0,-,-,16.7%,16.7%,41.7%,69.0,11.1%,27.8%,5.6%,100.0%,25.0%,0.0%,33.3%,25.0%,33.3%,41.7%,25.0%,38.9%
Lawrence Butler LHB,,N/A,17,14,3.20,0,2,0.286,0.286,0.500,0.214,0.336,-,38.7%,35.7%,22.6%,84.2,321.4,2,2,11.1%,-,11.1%,44.4%,22.2%,73.2,35.7%,21.4%,7.1%,100.0%,22.2%,0.0%,-,66.7%,55.6%,-,44.4%,60.0%
Max Muncy RHB,—,N/A,14,14,3.20,0,1,0.308,0.286,0.385,0.077,0.281,-,23.5%,14.3%,12.3%,89.0,256.2,2,2,16.7%,-,8.3%,33.3%,41.7%,76.4,72.7%,36.4%,9.1%,91.7%,16.7%,0.0%,25.0%,50.0%,41.7%,41.7%,16.7%,50.0%
Colby Thomas RHB,—,N/A,1,3,2.00,0,1,0.333,0.333,0.333,-,0.297,-,11.1%,-,8.3%,83.7,328.5,1,1,-,-,-,33.3%,33.3%,75.2,40.0%,-,-,83.3%,33.3%,0.0%,33.3%,33.3%,-,100.0%,-,60.0%
