Matchup,PHI @ MIN
Pitcher,Connor Prielipp
Pitcher Team,MIN
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,82.2,355,0.245,0.320,0.408,0.162,1.32,11,1.20,9.0%,23.5%,24.8%,18.7%,11.2%,9.58,64.7%,7.5%,8.7%,40.9%,26.5%,18.0%,14.8%
vsLHB,20.2,100,0.314,0.375,0.465,0.151,1.89,2,0.87,12.0%,24.5%,21.0%,14.9%,10.9%,9.15,68.0%,5.8%,11.9%,43.3%,32.8%,9.1%,14.9%
vsRHB,61.1,255,0.219,0.298,0.386,0.167,1.14,9,1.32,7.8%,23.2%,26.3%,20.3%,11.3%,9.83,63.4%,8.2%,7.4%,39.9%,23.9%,23.1%,14.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Bryce Harper LHB,,+420,12,4.80,10,1,1,87.8,338.6,3,2,10.0%,10.0%,20.0%,20.0%,50.0%,73.7,57.9%,26.3%,10.5%,90.5%,40.0%,20.0%,50.0%,20.0%,60.0%,40.0%,40.0%,20.0%,87.5%
J.T. Realmuto RHB,,+650,18,4.20,10,1,1,96.0,277.5,3,2,-,-,30.0%,70.0%,50.0%,74.0,50.0%,50.0%,31.2%,94.1%,80.0%,40.0%,25.0%,40.0%,20.0%,50.0%,50.0%,-,22.2%
Alec Bohm RHB,,+800,19,3.80,10,1,1,90.7,301.5,2,1,10.0%,10.0%,20.0%,20.0%,40.0%,72.4,28.6%,50.0%,7.1%,100.0%,50.0%,30.0%,33.3%,20.0%,50.0%,50.0%,10.0%,40.0%,40.0%
Bryan De La Cruz RHB,,+870,-,3.60,8,1,1,83.7,334.5,2,1,12.5%,-,-,37.5%,37.5%,73.7,30.8%,30.8%,23.1%,100.0%,37.5%,12.5%,100.0%,25.0%,62.5%,37.5%,37.5%,25.0%,20.0%
Justin Crawford LHB,,+1400,8,3.20,10,0,0,70.2,268.0,1,0,-,-,-,10.0%,30.0%,68.7,-,55.6%,-,56.2%,30.0%,10.0%,0.0%,20.0%,50.0%,20.0%,30.0%,50.0%,44.4%
Derek Hill RHB,,+790,28,3.00,10,0,0,84.7,288.9,2,0,-,-,10.0%,20.0%,30.0%,71.0,18.2%,36.4%,9.1%,91.7%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,40.0%,20.0%,22.2%
Luis Arraez LHB,,+1400,3,4.80,10,0,0,88.8,236.1,1,0,-,-,-,20.0%,20.0%,62.5,-,50.0%,5.6%,90.0%,30.0%,20.0%,0.0%,10.0%,60.0%,40.0%,30.0%,30.0%,37.5%
Edmundo Sosa RHB,,+710,30,3.20,10,0,0,88.3,268.2,1,0,-,-,20.0%,50.0%,20.0%,73.7,38.5%,23.1%,11.5%,92.9%,40.0%,20.0%,0.0%,20.0%,60.0%,80.0%,10.0%,10.0%,75.0%
Trea Turner RHB,,+570,21,4.80,10,0,0,93.8,269.8,2,0,-,-,10.0%,60.0%,40.0%,74.2,45.5%,63.6%,45.5%,91.7%,50.0%,10.0%,0.0%,40.0%,50.0%,30.0%,30.0%,40.0%,25.0%
Kyle Schwarber LHB,,+250,25,4.80,10,0,1,89.3,240.4,2,1,10.0%,10.0%,50.0%,30.0%,50.0%,76.4,66.7%,26.7%,20.0%,88.2%,60.0%,20.0%,0.0%,40.0%,20.0%,70.0%,10.0%,20.0%,25.0%
Brandon Marsh LHB,,+750,17,4.20,10,0,1,81.6,297.2,2,2,20.0%,-,10.0%,30.0%,40.0%,70.9,9.1%,36.4%,27.3%,78.6%,40.0%,-,-,40.0%,60.0%,40.0%,30.0%,30.0%,33.3%
Bryson Stott LHB,,+800,17,4.80,10,0,2,93.7,275.2,3,2,10.0%,-,10.0%,70.0%,40.0%,68.6,9.1%,40.9%,13.6%,91.7%,50.0%,10.0%,0.0%,40.0%,40.0%,30.0%,50.0%,20.0%,22.2%
Garrett Stubbs LHB,—,N/A,-,3.00,3,0,0,90.4,-,0,0,-,-,-,33.3%,-,68.7,-,50.0%,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,50.0%
