Matchup,PHI @ ARI
Pitcher,Andrew Painter
Pitcher Team,PHI
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,98.1,432,0.271,0.342,0.447,0.176,1.44,17,1.56,8.6%,24.4%,19.7%,17.3%,11.9%,7.78,61.9%,7.3%,8.2%,36.1%,26.9%,19.5%,17.4%
vsLHB,57.0,258,0.294,0.356,0.477,0.183,1.53,11,1.74,7.0%,22.1%,18.2%,16.2%,10.9%,7.42,65.3%,7.8%,7.4%,37.4%,27.9%,18.9%,20.5%
vsRHB,41.0,174,0.237,0.320,0.401,0.164,1.34,6,1.32,10.9%,27.7%,21.8%,19.0%,13.3%,8.34,56.9%,6.6%,9.6%,33.9%,25.2%,20.7%,12.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Lars Nootbaar LHB,,+725,17,3.20,8,2,2,94.5,353.8,5,3,37.5%,12.5%,12.5%,50.0%,50.0%,74.1,46.2%,38.5%,30.8%,100.0%,87.5%,87.5%,28.6%,-,12.5%,25.0%,50.0%,25.0%,28.6%
Ryan Waldschmidt RHB,,+1250,10,3.40,8,1,1,85.6,299.2,2,1,12.5%,12.5%,12.5%,25.0%,50.0%,72.4,28.6%,42.9%,28.6%,100.0%,62.5%,25.0%,50.0%,37.5%,37.5%,50.0%,37.5%,12.5%,50.0%
Tim Tawa RHB,,+900,21,4.20,8,1,2,89.6,302.5,3,2,25.0%,12.5%,12.5%,37.5%,37.5%,73.6,35.3%,23.5%,17.6%,94.4%,75.0%,50.0%,25.0%,25.0%,25.0%,25.0%,37.5%,37.5%,50.0%
Nolan Arenado RHB,,+880,17,4.20,8,0,0,77.1,199.1,1,0,-,-,25.0%,-,25.0%,69.8,13.3%,26.7%,-,88.2%,37.5%,12.5%,0.0%,25.0%,37.5%,37.5%,25.0%,37.5%,0.0%
Max Kepler LHB,—,N/A,27,3.80,8,0,0,91.3,207.7,0,0,-,-,37.5%,37.5%,25.0%,72.0,16.7%,50.0%,25.0%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,62.5%,37.5%,-,66.7%
James McCann RHB,,+591,8,3.20,8,0,0,95.6,273.1,3,1,-,-,12.5%,75.0%,62.5%,70.5,-,63.6%,45.5%,91.7%,87.5%,37.5%,0.0%,50.0%,12.5%,25.0%,50.0%,25.0%,71.4%
Ildemaro Vargas SHB,,+1340,16,4.20,8,0,0,82.5,251.0,1,1,-,-,25.0%,25.0%,37.5%,72.3,16.7%,66.7%,16.7%,75.0%,62.5%,37.5%,0.0%,25.0%,25.0%,62.5%,25.0%,12.5%,28.6%
Ketel Marte SHB,,+581,22,3.60,8,0,1,85.4,266.3,3,1,12.5%,12.5%,37.5%,37.5%,37.5%,75.9,75.0%,25.0%,25.0%,100.0%,62.5%,37.5%,0.0%,25.0%,25.0%,50.0%,37.5%,12.5%,40.0%
Geraldo Perdomo SHB,,+1140,9,4.40,8,0,0,85.2,231.1,0,0,-,-,37.5%,25.0%,75.0%,69.2,-,30.8%,-,92.9%,87.5%,12.5%,0.0%,75.0%,12.5%,50.0%,25.0%,25.0%,16.7%
Lourdes Gurriel Jr. RHB,—,N/A,10,4.20,8,0,0,88.1,210.6,1,1,12.5%,-,-,37.5%,12.5%,71.3,27.3%,36.4%,27.3%,91.7%,25.0%,25.0%,0.0%,-,50.0%,25.0%,25.0%,50.0%,28.6%
Gabriel Moreno RHB,,+1000,16,4.40,8,0,0,84.3,227.7,1,0,-,-,-,25.0%,12.5%,70.6,27.3%,45.5%,9.1%,91.7%,37.5%,25.0%,0.0%,12.5%,62.5%,25.0%,37.5%,37.5%,25.0%
Jordan Lawlar RHB,—,N/A,15,3.00,8,0,0,87.4,244.3,0,0,-,-,-,-,25.0%,68.8,9.1%,63.6%,-,100.0%,37.5%,25.0%,0.0%,12.5%,62.5%,12.5%,37.5%,50.0%,0.0%
Jorge Barrosa SHB,—,N/A,14,1.80,8,0,0,76.9,274.2,2,1,-,-,12.5%,37.5%,37.5%,70.4,-,71.4%,-,77.8%,75.0%,37.5%,0.0%,37.5%,-,12.5%,37.5%,50.0%,0.0%
Corbin Carroll LHB,,+520,26,4.60,8,0,0,86.1,211.6,0,0,-,-,25.0%,25.0%,37.5%,75.4,66.7%,16.7%,11.1%,100.0%,50.0%,12.5%,0.0%,37.5%,25.0%,37.5%,25.0%,37.5%,28.6%
