Matchup,STL @ NYM
Pitcher,Austin Warren
Pitcher Team,NYM
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,22.1,91,0.200,0.278,0.338,0.138,1.12,2,0.81,9.9%,27.7%,25.3%,23.0%,11.9%,9.27,60.4%,6.5%,13.8%,41.4%,29.3%,11.8%,19.0%
vsLHB,11.0,44,0.225,0.284,0.375,0.150,1.09,1,0.82,6.8%,25.7%,20.5%,20.0%,11.4%,7.36,68.2%,7.8%,12.5%,50.0%,31.2%,10.0%,21.9%
vsRHB,11.1,47,0.175,0.274,0.300,0.125,1.15,1,0.79,12.8%,29.4%,29.8%,25.5%,12.3%,11.12,53.2%,5.4%,15.4%,30.8%,26.9%,14.3%,15.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Bryan Torres LHB,—,N/A,20,19,4.00,2,2,0.333,0.474,0.733,0.400,0.498,21.1%,20.7%,5.3%,7.7%,88.3,283.8,5,4,14.3%,7.1%,28.6%,42.9%,50.0%,67.1,-,34.5%,6.9%,100.0%,42.9%,33.3%,21.4%,28.6%,50.0%,21.4%,28.6%,20.0%
Alec Burleson LHB,,+575,24,18,4.60,2,2,0.471,0.500,0.882,0.412,0.587,5.6%,25.8%,22.2%,12.9%,95.5,269.3,4,2,15.4%,7.7%,30.8%,61.5%,46.2%,73.5,34.5%,34.5%,27.6%,93.5%,30.8%,50.0%,30.8%,30.8%,61.5%,15.4%,23.1%,25.0%
Nolan Gorman LHB,—,N/A,30,13,3.20,1,1,0.100,0.308,0.400,0.300,0.311,23.1%,45.0%,46.2%,19.1%,86.9,274.9,1,1,25.0%,-,-,25.0%,25.0%,74.5,47.4%,5.3%,5.3%,95.0%,100.0%,25.0%,-,-,-,-,100.0%,30.0%
Jose Fermin RHB,,+1180,6,13,3.20,1,2,0.385,0.385,0.615,0.231,0.435,-,11.1%,7.7%,4.7%,86.3,252.6,2,1,8.3%,8.3%,33.3%,33.3%,16.7%,67.9,5.9%,52.9%,17.6%,94.4%,33.3%,25.0%,8.3%,41.7%,58.3%,25.0%,16.7%,11.1%
Pedro Pages RHB,—,N/A,20,13,2.80,1,1,0.167,0.231,0.417,0.250,0.280,7.7%,13.0%,23.1%,5.6%,74.4,253.6,1,1,11.1%,-,22.2%,11.1%,33.3%,72.7,26.3%,21.1%,5.3%,82.6%,44.4%,25.0%,11.1%,11.1%,33.3%,22.2%,44.4%,25.0%
JJ Wetherholt LHB,,+490,29,17,4.60,0,2,0.333,0.412,0.333,-,0.338,11.8%,24.0%,23.5%,8.8%,94.5,262.7,3,2,-,-,9.1%,54.5%,27.3%,72.0,16.0%,36.0%,16.0%,100.0%,45.5%,0.0%,27.3%,18.2%,27.3%,27.3%,45.5%,26.7%
Nathan Church LHB,,+1060,21,16,3.80,0,0,0.500,0.562,0.643,0.143,0.518,12.5%,15.7%,6.2%,8.9%,91.8,282.0,2,1,-,-,7.7%,38.5%,46.2%,68.7,6.8%,20.5%,11.4%,86.3%,7.7%,0.0%,30.8%,61.5%,30.8%,46.2%,23.1%,32.0%
Ivan Herrera RHB,,+780,16,16,4.80,0,1,0.167,0.375,0.167,-,0.291,-,14.3%,12.5%,7.3%,92.4,283.2,2,1,11.1%,-,-,33.3%,44.4%,73.9,52.2%,39.1%,8.7%,85.2%,11.1%,0.0%,33.3%,55.6%,44.4%,33.3%,22.2%,50.0%
Jordan Walker RHB,,+478,9,15,4.60,0,0,0.133,0.133,0.200,0.067,0.144,-,17.4%,33.3%,7.1%,98.0,285.5,4,2,-,-,-,50.0%,40.0%,80.2,90.5%,28.6%,19.0%,91.3%,10.0%,0.0%,30.0%,40.0%,20.0%,70.0%,10.0%,35.3%
Lars Nootbaar LHB,,+725,8,13,4.25,0,2,0.167,0.231,0.250,0.083,0.216,7.7%,11.8%,23.1%,5.1%,93.9,301.0,3,1,11.1%,-,11.1%,55.6%,33.3%,74.3,37.5%,43.8%,12.5%,94.1%,44.4%,0.0%,22.2%,33.3%,22.2%,44.4%,33.3%,10.0%
