Matchup,BAL @ COL
Pitcher,Tanner Gordon
Pitcher Team,COL
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,83.2,365,0.304,0.366,0.539,0.235,1.43,17,1.83,4.1%,22.0%,18.9%,17.8%,11.6%,7.42,65.4%,7.3%,9.7%,41.9%,35.8%,16.0%,21.5%
vsLHB,49.0,210,0.298,0.372,0.571,0.273,1.39,12,2.20,4.3%,23.5%,19.0%,18.8%,12.4%,7.35,67.9%,8.0%,8.8%,38.8%,41.9%,17.9%,21.2%
vsRHB,34.2,155,0.313,0.359,0.497,0.184,1.50,5,1.30,3.9%,20.0%,18.7%,16.7%,10.6%,7.53,61.9%,6.4%,10.9%,46.2%,27.7%,12.1%,21.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Alonso RHB,,+224,31,4.60,5,1,1,100.2,393.4,2,1,20.0%,20.0%,20.0%,80.0%,20.0%,75.1,66.7%,55.6%,33.3%,100.0%,40.0%,40.0%,50.0%,-,60.0%,40.0%,40.0%,20.0%,100.0%
Blaze Alexander RHB,—,N/A,15,4.20,5,1,1,99.4,298.2,2,1,20.0%,20.0%,20.0%,80.0%,80.0%,71.1,8.3%,41.7%,25.0%,100.0%,80.0%,20.0%,100.0%,60.0%,20.0%,20.0%,20.0%,60.0%,60.0%
Christian Franklin RHB,—,N/A,4,3.40,5,0,0,88.1,367.7,1,1,20.0%,-,-,60.0%,-,75.9,80.0%,60.0%,60.0%,83.3%,20.0%,20.0%,0.0%,-,80.0%,20.0%,60.0%,20.0%,0.0%
Leody Taveras SHB,,+650,18,4.40,5,0,0,79.0,321.7,2,2,-,-,-,60.0%,40.0%,73.7,60.0%,60.0%,20.0%,83.3%,40.0%,20.0%,0.0%,20.0%,20.0%,20.0%,60.0%,20.0%,50.0%
Dylan Beavers LHB,,+500,25,3.60,5,0,1,89.3,325.9,2,1,20.0%,-,20.0%,20.0%,60.0%,72.4,14.3%,42.9%,14.3%,100.0%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,40.0%,20.0%,66.7%
Samuel Basallo LHB,,+340,34,4.20,5,0,0,76.9,300.9,1,0,-,-,-,-,20.0%,72.8,25.0%,37.5%,-,100.0%,20.0%,-,-,20.0%,80.0%,40.0%,40.0%,20.0%,25.0%
Yohel Pozo RHB,—,N/A,7,2.00,5,0,0,76.5,164.7,0,0,-,-,20.0%,-,40.0%,70.7,16.7%,16.7%,-,85.7%,40.0%,-,-,40.0%,40.0%,20.0%,80.0%,-,75.0%
Colton Cowser LHB,,+451,29,3.80,5,0,0,101.1,346.0,2,1,-,-,-,80.0%,40.0%,76.4,71.4%,57.1%,42.9%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,60.0%,40.0%,-,33.3%
Carlos Narvaez RHB,,+563,7,3.20,5,0,0,82.2,276.4,0,0,-,-,20.0%,80.0%,20.0%,72.3,-,57.1%,28.6%,87.5%,20.0%,-,-,20.0%,60.0%,20.0%,60.0%,20.0%,0.0%
Christian Encarnacion-Strand RHB,,+310,21,4.40,5,0,0,90.1,195.4,0,0,-,-,60.0%,20.0%,20.0%,74.3,45.5%,18.2%,9.1%,100.0%,80.0%,40.0%,0.0%,40.0%,20.0%,60.0%,20.0%,20.0%,50.0%
Gunnar Henderson LHB,,+357,24,4.60,5,0,0,87.8,338.3,2,1,-,-,-,20.0%,20.0%,74.4,25.0%,50.0%,25.0%,80.0%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,40.0%,20.0%,0.0%
Coby Mayo RHB,,+325,16,4.40,5,0,0,84.9,214.1,1,0,-,-,40.0%,60.0%,20.0%,78.1,83.3%,33.3%,-,100.0%,20.0%,20.0%,0.0%,-,20.0%,40.0%,20.0%,40.0%,50.0%
Jackson Holliday LHB,,+450,20,5.00,5,0,0,85.1,166.5,0,0,-,-,-,20.0%,20.0%,71.9,16.7%,50.0%,16.7%,85.7%,20.0%,-,-,20.0%,80.0%,40.0%,40.0%,20.0%,25.0%
