Matchup,BAL @ STL
Pitcher,Trevor Rogers
Pitcher Team,BAL
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,132.2,556,0.250,0.305,0.401,0.151,1.24,14,0.95,6.5%,23.7%,20.5%,16.2%,12.4%,7.73,68.6%,8.5%,6.9%,38.5%,24.1%,12.4%,17.4%
vsLHB,35.2,141,0.178,0.226,0.271,0.093,0.93,1,0.25,7.1%,26.3%,26.2%,20.2%,12.9%,9.34,70.7%,9.5%,3.2%,29.8%,17.0%,-,16.0%
vsRHB,96.1,415,0.275,0.332,0.445,0.170,1.36,13,1.21,6.3%,22.8%,18.6%,14.8%,12.2%,7.19,67.9%,8.2%,8.1%,41.1%,26.2%,14.8%,17.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Joshua Baez RHB,,+560,15,3.20,7,3,3,94.1,335.5,4,3,28.6%,14.3%,14.3%,57.1%,28.6%,79.1,75.0%,50.0%,37.5%,100.0%,57.2%,42.9%,100.0%,14.3%,28.6%,42.9%,28.6%,28.6%,66.7%
Jordan Walker RHB,,+480,30,4.20,10,2,2,86.9,304.2,3,3,30.0%,10.0%,20.0%,30.0%,60.0%,80.3,87.5%,18.8%,18.8%,88.9%,80.0%,60.0%,33.3%,20.0%,10.0%,30.0%,40.0%,30.0%,16.7%
JJ Wetherholt LHB,,+830,22,4.20,10,1,1,90.6,331.1,6,3,20.0%,-,-,50.0%,40.0%,71.4,20.0%,46.7%,20.0%,100.0%,70.0%,60.0%,16.7%,10.0%,30.0%,20.0%,60.0%,20.0%,44.4%
Blaze Jordan RHB,,+1060,27,3.00,10,1,1,89.4,312.8,4,3,30.0%,10.0%,10.0%,50.0%,40.0%,72.1,14.3%,35.7%,35.7%,82.4%,60.0%,20.0%,50.0%,40.0%,40.0%,20.0%,70.0%,10.0%,25.0%
Nolan Gorman LHB,—,N/A,25,3.40,10,1,2,90.9,261.2,3,3,20.0%,-,30.0%,50.0%,20.0%,73.3,37.5%,37.5%,31.2%,88.9%,50.0%,50.0%,20.0%,-,40.0%,60.0%,30.0%,10.0%,25.0%
Jimmy Crooks LHB,—,N/A,14,2.20,8,1,2,87.8,308.8,2,2,25.0%,-,-,25.0%,25.0%,72.9,21.4%,35.7%,14.3%,100.0%,62.5%,50.0%,25.0%,12.5%,25.0%,12.5%,50.0%,37.5%,28.6%
Ramon Urias RHB,,+875,11,2.80,7,1,1,92.7,321.0,2,1,14.3%,-,14.3%,42.9%,42.9%,72.6,-,83.3%,50.0%,85.7%,57.2%,42.9%,33.3%,14.3%,42.9%,28.6%,71.4%,-,0.0%
Bryan Torres LHB,—,N/A,8,2.60,10,0,0,78.4,278.3,2,0,-,-,10.0%,10.0%,40.0%,66.2,10.0%,50.0%,-,83.3%,50.0%,20.0%,0.0%,30.0%,40.0%,30.0%,50.0%,20.0%,11.1%
Nathan Church LHB,—,N/A,13,3.60,10,0,0,59.1,232.8,0,0,-,-,10.0%,-,20.0%,69.5,8.3%,-,-,80.0%,30.0%,20.0%,0.0%,10.0%,20.0%,20.0%,60.0%,20.0%,44.4%
Ivan Herrera RHB,,+600,19,4.40,10,0,0,92.0,232.9,3,0,-,-,40.0%,50.0%,50.0%,72.6,33.3%,38.9%,22.2%,90.0%,60.0%,10.0%,0.0%,50.0%,30.0%,50.0%,40.0%,10.0%,66.7%
Jose Fermin RHB,,+1060,26,4.20,10,0,0,85.6,244.4,2,1,-,-,50.0%,20.0%,30.0%,68.9,6.7%,46.7%,-,93.8%,40.0%,30.0%,0.0%,10.0%,40.0%,70.0%,20.0%,10.0%,33.3%
Alec Burleson LHB,,+750,19,3.40,10,0,0,93.8,255.7,0,0,-,-,10.0%,40.0%,40.0%,74.1,60.0%,80.0%,30.0%,90.9%,40.0%,-,-,40.0%,60.0%,50.0%,30.0%,20.0%,33.3%
Pedro Pages RHB,,+1000,15,2.80,10,0,0,80.6,231.3,1,1,-,-,-,30.0%,30.0%,73.8,42.9%,21.4%,14.3%,93.3%,40.0%,20.0%,0.0%,20.0%,50.0%,20.0%,60.0%,20.0%,33.3%
