Matchup,SF @ MIL
Pitcher,Logan Webb
Pitcher Team,SF
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,52.1,227,0.268,0.322,0.395,0.127,1.39,4,0.69,7.9%,20.7%,20.7%,19.7%,9.9%,8.08,62.3%,5.5%,6.3%,47.5%,13.9%,18.2%,8.9%
vsLHB,29.1,133,0.306,0.354,0.446,0.140,1.60,3,0.92,7.5%,20.4%,20.3%,18.6%,9.8%,8.28,63.2%,4.6%,7.4%,42.6%,17.0%,18.8%,12.8%
vsRHB,22.1,94,0.214,0.277,0.321,0.107,1.16,1,0.40,8.5%,21.1%,21.3%,21.3%,10.1%,8.06,61.1%,6.8%,4.7%,54.7%,9.4%,16.7%,3.1%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake Bauers LHB,+600,18,4.60,2,2,0.312,0.389,0.688,0.375,0.458,5.6%,28.9%,22.2%,12.5%,95.4,25.0%,8.3%,16.7%,58.3%,33.3%,77.4,84.4%,25.0%,21.9%,86.5%,25.0%,66.7%,25.0%,50.0%,50.0%,25.0%,25.0%,25.0%
David Hamilton LHB,+1260,25,3.60,1,3,0.250,0.280,0.458,0.208,0.317,4.0%,16.3%,16.0%,7.9%,82.6,-,-,10.0%,40.0%,25.0%,70.1,5.3%,31.6%,13.2%,90.5%,45.0%,11.1%,15.0%,25.0%,25.0%,25.0%,50.0%,24.0%
Garrett Mitchell LHB,+840,21,3.60,1,1,0.353,0.476,0.647,0.294,0.472,19.0%,32.4%,38.1%,14.5%,98.5,11.1%,11.1%,11.1%,55.6%,22.2%,76.3,65.6%,21.9%,12.5%,86.5%,22.2%,0.0%,33.3%,44.4%,11.1%,55.6%,33.3%,33.3%
Jackson Chourio RHB,+570,19,4.80,1,1,0.294,0.368,0.529,0.235,0.386,10.5%,29.0%,31.6%,13.8%,96.1,18.2%,-,9.1%,54.5%,45.5%,75.6,64.5%,22.6%,19.4%,100.0%,45.5%,20.0%,27.3%,27.3%,18.2%,45.5%,36.4%,46.2%
Brice Turang LHB,+775,23,4.40,0,1,0.188,0.391,0.375,0.188,0.334,26.1%,32.7%,39.1%,13.7%,92.1,12.5%,-,25.0%,62.5%,62.5%,68.6,6.5%,15.2%,6.5%,88.5%,12.5%,0.0%,50.0%,37.5%,37.5%,25.0%,37.5%,44.8%
Luis Rengifo SHB,+1140,21,4.00,0,0,0.211,0.286,0.211,-,0.231,9.5%,19.4%,-,10.1%,83.5,-,-,10.5%,47.4%,15.8%,71.2,15.2%,36.4%,3.0%,94.3%,10.5%,0.0%,15.8%,63.2%,31.6%,42.1%,26.3%,42.1%
Christian Yelich LHB,+760,21,4.80,0,0,0.333,0.429,0.389,0.056,0.365,14.3%,35.0%,33.3%,14.0%,90.7,-,-,-,45.5%,63.6%,72.4,24.3%,21.6%,8.1%,92.5%,18.2%,0.0%,54.5%,27.3%,27.3%,45.5%,27.3%,4.0%
William Contreras RHB,+720,20,4.60,0,0,0.333,0.400,0.444,0.111,0.370,10.0%,26.7%,30.0%,13.1%,89.0,16.7%,8.3%,8.3%,41.7%,33.3%,73.7,34.6%,30.8%,11.5%,86.7%,16.7%,0.0%,16.7%,58.3%,41.7%,58.3%,-,30.0%
Blake Perkins SHB,N/A,20,2.00,0,1,-,0.100,-,-,0.065,10.0%,30.6%,25.0%,13.3%,81.3,-,-,7.7%,30.8%,-,69.8,3.2%,22.6%,3.2%,91.2%,38.5%,0.0%,-,46.2%,30.8%,38.5%,30.8%,8.7%
Sal Frelick LHB,+1400,15,3.60,0,0,0.214,0.267,0.286,0.071,0.247,6.7%,6.7%,-,3.0%,89.9,-,-,6.7%,26.7%,26.7%,66.5,-,46.4%,14.3%,93.3%,13.3%,0.0%,26.7%,53.3%,40.0%,46.7%,13.3%,16.7%
Andrew Vaughn RHB,N/A,13,2.80,0,0,0.333,0.385,0.333,-,0.324,7.7%,0.0%,-,-,86.2,-,-,25.0%,25.0%,33.3%,68.3,-,40.0%,15.0%,95.2%,16.7%,0.0%,41.7%,33.3%,33.3%,33.3%,33.3%,7.1%
Joey Ortiz RHB,+1050,11,3.00,0,0,0.286,0.545,0.286,-,0.398,36.4%,30.0%,9.1%,6.7%,80.4,-,-,-,33.3%,-,73.5,50.0%,25.0%,25.0%,80.0%,16.7%,0.0%,-,66.7%,66.7%,-,33.3%,11.1%
Gary Sanchez RHB,N/A,7,2.60,0,0,-,0.286,-,-,0.196,14.3%,0.0%,14.3%,-,82.3,-,-,-,25.0%,25.0%,72.7,28.6%,14.3%,14.3%,87.5%,-,-,-,100.0%,25.0%,75.0%,-,11.1%
