Matchup,ARI @ STL
Pitcher,Andre Pallante
Pitcher Team,STL
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,76.2,322,0.230,0.292,0.361,0.131,1.20,9,1.06,7.8%,22.3%,19.3%,16.6%,9.9%,7.28,67.7%,8.1%,6.5%,34.8%,20.9%,18.8%,10.4%
vsLHB,39.0,167,0.237,0.302,0.388,0.151,1.31,5,1.15,9.0%,20.2%,18.0%,15.8%,8.8%,6.92,66.5%,9.7%,8.2%,40.2%,20.5%,20.0%,8.2%
vsRHB,37.1,155,0.223,0.281,0.331,0.108,1.10,4,0.96,6.5%,24.4%,20.6%,17.5%,11.0%,7.71,69.0%,6.5%,4.6%,28.7%,21.3%,17.4%,13.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Corbin Carroll LHB,,+594,32,21,4.00,3,3,0.188,0.381,0.750,0.562,0.458,19.0%,23.5%,19.0%,11.4%,94.5,275.5,4,3,25.0%,16.7%,33.3%,41.7%,33.3%,77.0,71.0%,25.8%,16.1%,91.2%,50.0%,50.0%,16.7%,16.7%,50.0%,25.0%,25.0%,50.0%
Geraldo Perdomo SHB,,+1380,11,13,4.60,1,2,0.300,0.462,0.700,0.400,0.483,15.4%,15.8%,15.4%,5.1%,91.3,311.0,3,3,-,-,37.5%,50.0%,25.0%,68.0,-,41.2%,17.6%,89.5%,50.0%,25.0%,25.0%,25.0%,62.5%,12.5%,25.0%,21.1%
Tim Tawa RHB,—,N/A,15,6,2.80,1,1,0.500,0.500,1.000,0.500,0.647,-,25.0%,33.3%,11.1%,93.8,311.1,2,1,-,-,25.0%,75.0%,50.0%,73.6,44.4%,22.2%,-,81.8%,25.0%,0.0%,50.0%,25.0%,25.0%,75.0%,-,25.0%
Pavin Smith LHB,,+990,14,17,3.00,0,0,0.250,0.412,0.250,-,0.310,23.5%,4.8%,5.9%,1.8%,82.8,226.4,1,1,8.3%,-,16.7%,25.0%,16.7%,71.3,11.1%,27.8%,5.6%,85.7%,33.3%,0.0%,-,58.3%,41.7%,50.0%,8.3%,27.3%
Lourdes Gurriel Jr. RHB,,+930,13,17,3.80,0,0,0.312,0.294,0.375,0.062,0.284,-,18.8%,17.6%,12.2%,86.0,259.2,4,3,7.1%,-,7.1%,42.9%,50.0%,71.1,17.9%,35.7%,10.7%,87.5%,35.7%,0.0%,21.4%,35.7%,35.7%,35.7%,28.6%,50.0%
Nolan Arenado RHB,,+940,25,13,3.60,0,0,0.250,0.308,0.250,-,0.255,7.7%,17.9%,7.7%,8.5%,82.7,206.5,1,1,-,-,9.1%,18.2%,18.2%,70.1,-,26.9%,3.8%,92.9%,9.1%,0.0%,9.1%,63.6%,18.2%,72.7%,9.1%,37.5%
Adrian Del Castillo LHB,—,N/A,23,13,2.60,0,0,0.083,0.154,0.083,-,0.118,7.7%,32.3%,38.5%,18.9%,92.3,267.9,4,1,-,-,-,42.9%,57.1%,73.0,35.7%,17.9%,3.6%,96.6%,28.6%,0.0%,42.9%,14.3%,14.3%,71.4%,14.3%,50.0%
Ildemaro Vargas SHB,—,N/A,16,13,3.60,0,0,-,0.154,-,-,0.100,15.4%,17.6%,23.1%,6.2%,87.4,280.2,1,0,-,-,-,12.5%,37.5%,71.5,20.0%,26.7%,-,93.8%,25.0%,0.0%,25.0%,50.0%,37.5%,25.0%,37.5%,9.1%
Ketel Marte SHB,,+620,25,13,4.20,0,0,0.231,0.231,0.308,0.077,0.235,-,4.5%,7.7%,2.6%,96.4,262.1,1,1,10.0%,-,20.0%,70.0%,40.0%,74.2,47.4%,42.1%,26.3%,90.5%,10.0%,0.0%,40.0%,40.0%,40.0%,60.0%,-,37.5%
Gabriel Moreno RHB,,+1050,13,13,4.40,0,0,0.364,0.462,0.455,0.091,0.403,15.4%,12.9%,7.7%,5.7%,93.7,278.0,0,0,-,-,-,40.0%,30.0%,70.9,7.4%,29.6%,11.1%,87.1%,-,-,30.0%,70.0%,50.0%,40.0%,10.0%,11.8%
LuJames Groover RHB,—,N/A,8,11,3.20,0,0,0.182,0.182,0.182,-,0.162,-,21.4%,9.1%,11.1%,95.3,175.6,0,0,-,-,-,77.8%,33.3%,71.9,15.4%,61.5%,23.1%,92.9%,-,-,33.3%,55.6%,22.2%,55.6%,22.2%,58.3%
Tommy Troy RHB,,+1300,13,11,3.60,0,0,0.111,0.273,0.111,-,0.199,18.2%,50.0%,18.2%,21.2%,65.7,211.5,1,0,-,-,-,-,14.3%,71.9,17.6%,5.9%,-,77.3%,-,-,14.3%,71.4%,14.3%,57.1%,28.6%,25.0%
Jorge Barrosa SHB,,+1500,15,11,2.40,0,0,0.091,0.091,0.182,0.091,0.115,-,20.8%,18.2%,10.2%,79.8,209.5,2,0,-,-,44.4%,11.1%,11.1%,69.2,4.8%,19.0%,-,91.3%,44.4%,0.0%,-,-,44.4%,44.4%,11.1%,14.3%
