Matchup,CWS @ BOS
Pitcher,Sean Burke
Pitcher Team,CWS
Opposing Team,BOS

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,14.0,1.43,="13-53",.245,.377,0.132,1,4,0,1,15.9,7,.344,.721
Batting Second,15.2,1.09,="10-56",.179,.268,0.089,1,2,0,4,27.0,7,.270,.538
Batting Third,16.0,0.94,="14-58",.241,.448,0.207,2,4,1,10,29.5,1,.246,.694
Batting Fourth,15.1,1.04,="11-56",.196,.304,0.108,1,1,1,3,30.6,5,.274,.578
Batting Fifth,12.2,1.58,="18-54",.333,.556,0.223,3,3,0,10,20.7,2,.379,.935
Batting Sixth,14.1,0.84,="7-48",.146,.250,0.104,1,2,0,3,34.0,5,.226,.476
Batting Seventh,11.2,1.46,="11-45",.244,.378,0.134,1,3,0,6,39.2,6,.333,.711
Batting Eighth,11.2,0.94,="8-43",.186,.349,0.163,2,1,0,3,27.1,3,.271,.620
Batting Ninth,12.0,0.75,="8-42",.190,.333,0.143,1,1,1,2,28.3,1,.244,.577

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Anthony Seigler SHB,Batting First ​,="16-84",.190,.321,0.131,2,5,0,6,20.2,7,.258,.579
Jarren Duran LHB,Batting First ​,="39-184",.212,.402,0.190,9,4,2,25,29.5,12,.265,.667
Ceddanne Rafaela RHB,Batting Second ​,="76-266",.286,.481,0.195,10,20,1,36,18.3,8,.312,.793
Jahmai Jones RHB,Batting Third ​,="7-32",.219,.375,0.156,1,2,0,3,34.3,3,.286,.661
Adley Rutschman SHB,Batting Third ​,="43-172",.250,.465,0.215,8,11,1,39,15.2,19,.320,.785
Wilyer Abreu LHB,Batting Third ​,="72-309",.233,.443,0.210,15,16,2,41,21.8,30,.301,.744
Willson Contreras RHB,Batting Fourth ​,="80-277",.289,.542,0.253,17,15,2,54,25.6,30,.384,.926
Masataka Yoshida LHB,Batting Fifth ​,="29-109",.266,.450,0.184,4,6,1,13,11.8,8,.319,.769
Eli White RHB,Batting Sixth ​,="10-40",.250,.500,0.250,2,2,1,5,20.5,4,.318,.818
Nick Sogard SHB,Batting Sixth ​,="5-21",.238,.333,0.095,0,0,1,1,15.4,5,.385,.718
Caleb Durbin RHB,Batting Sixth ​,="33-141",.234,.404,0.170,5,7,1,21,16.0,14,.319,.723
Andruw Monasterio RHB,Batting Eighth ​,="17-59",.288,.407,0.119,1,4,0,5,23.4,4,.328,.735
Connor Wong RHB,Batting Eighth ​,="18-81",.222,.321,0.099,1,5,0,14,25.8,10,.326,.647
Jake Rogers RHB,Batting Ninth ​,="12-81",.148,.235,0.087,1,2,1,5,27.4,10,.245,.480
