Matchup,TB @ SEA
Pitcher,Logan Gilbert
Pitcher Team,SEA
Opposing Team,TB

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,15.1,1.43,="19-65",.292,.662,0.370,6,6,0,8,19.1,3,.324,.986
Batting Second,17.0,0.88,="14-63",.222,.444,0.222,3,5,0,4,28.8,1,.258,.702
Batting Third,13.1,1.95,="18-57",.316,.421,0.105,1,3,0,5,13.6,8,.394,.815
Batting Fourth,16.1,0.98,="9-53",.170,.302,0.132,1,4,0,4,32.3,7,.274,.576
Batting Fifth,15.2,0.77,="11-57",.193,.333,0.140,1,5,0,8,25.0,1,.217,.550
Batting Sixth,14.1,0.91,="11-52",.212,.288,0.076,1,1,0,6,34.5,2,.241,.529
Batting Seventh,13.1,0.83,="9-47",.191,.383,0.192,2,3,0,7,32.0,2,.240,.623
Batting Eighth,14.1,0.42,="4-45",.089,.156,0.067,0,3,0,0,29.2,2,.128,.284
Batting Ninth,12.1,0.81,="8-45",.178,.356,0.178,2,2,0,5,29.8,2,.213,.569

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Yandy Diaz RHB,Batting First ​,="96-311",.309,.453,0.144,9,16,1,48,16.4,31,.380,.833
Liam Hicks LHB,Batting First ​,="31-102",.304,.422,0.118,2,4,1,10,9.4,13,.388,.810
Chandler Simpson LHB,Batting First ​,="36-143",.252,.301,0.049,0,3,2,6,13.8,7,.285,.586
Jonathan Aranda LHB,Batting Second ​,="73-252",.290,.433,0.143,8,12,0,39,21.6,26,.366,.799
Junior Caminero RHB,Batting Third ​,="61-214",.285,.612,0.327,19,11,1,42,19.4,31,.381,.993
Ryan Vilade RHB,Batting Fourth ​,="27-82",.329,.585,0.256,5,4,1,20,16.7,10,.400,.985
Jonny DeLuca RHB,Batting Fifth ​,="25-93",.269,.419,0.150,2,8,0,17,19.0,6,.313,.732
Richie Palacios LHB,Batting Fifth ​,="13-55",.236,.309,0.073,0,2,1,8,16.7,5,.300,.609
Cedric Mullins LHB,Batting Sixth ​,="19-86",.221,.419,0.198,5,0,1,14,19.4,6,.277,.696
Victor Mesa Jr. LHB,Batting Sixth ​,="13-48",.271,.521,0.250,4,0,0,7,32.1,5,.340,.861
Ben Williamson RHB,Batting Seventh ​,="29-90",.322,.467,0.145,3,4,0,9,13.4,6,.371,.838
Nick Fortes RHB,Batting Eighth ​,="30-127",.236,.299,0.063,1,5,0,12,14.0,2,.269,.568
Taylor Walls SHB,Batting Ninth ​,="35-168",.208,.268,0.060,0,6,2,18,26.1,22,.301,.569
