Matchup,CHC @ COL
Pitcher,Shota Imanaga
Pitcher Team,CHC
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,76.0,308,0.221,0.311,0.456,0.235,1.08,17,2.01,6.2%,30.3%,24.0%,22.1%,15.4%,8.76,57.1%,6.1%,11.3%,41.5%,33.5%,23.9%,19.8%
vsLHB,22.0,90,0.217,0.312,0.458,0.241,1.14,5,2.05,7.8%,33.5%,30.0%,30.0%,16.2%,11.05,58.9%,7.0%,14.3%,44.6%,33.9%,26.3%,21.4%
vsRHB,53.2,218,0.223,0.311,0.455,0.233,1.06,12,2.01,5.5%,29.2%,21.6%,19.2%,15.1%,7.88,56.4%,5.7%,10.3%,40.4%,33.3%,23.1%,19.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Hunter Goodman RHB,,+235,24,7,4.40,1,1,0.143,0.143,0.571,0.429,0.300,-,20.8%,42.9%,13.2%,87.3,405.6,1,1,25.0%,-,-,75.0%,50.0%,74.4,42.9%,14.3%,7.1%,60.9%,25.0%,100.0%,-,75.0%,50.0%,25.0%,25.0%,60.0%
Ezequiel Tovar RHB,,+470,10,11,4.40,0,0,0.091,0.091,0.182,0.091,0.115,-,16.7%,27.3%,11.1%,82.0,290.2,3,0,-,-,25.0%,12.5%,25.0%,72.4,25.0%,17.9%,-,96.6%,75.0%,0.0%,12.5%,12.5%,25.0%,62.5%,12.5%,54.5%
Kyle Karros RHB,,+790,19,10,3.60,0,2,0.300,0.300,0.600,0.300,0.381,-,5.6%,20.0%,2.6%,95.5,361.9,4,2,25.0%,12.5%,12.5%,75.0%,37.5%,69.8,-,38.9%,22.2%,100.0%,37.5%,0.0%,12.5%,50.0%,50.0%,37.5%,12.5%,12.5%
Jake McCarthy LHB,,+650,9,10,4.80,0,0,0.200,0.200,0.300,0.100,0.216,-,14.3%,10.0%,10.3%,82.3,217.6,1,1,11.1%,-,11.1%,22.2%,22.2%,73.3,40.0%,25.0%,10.0%,95.2%,11.1%,0.0%,11.1%,66.7%,33.3%,55.6%,11.1%,50.0%
Brett Sullivan LHB,—,N/A,2,10,2.20,0,1,0.300,0.300,0.400,0.100,0.305,-,31.2%,30.0%,14.7%,80.8,207.9,1,1,-,-,42.9%,28.6%,28.6%,65.7,-,33.3%,13.3%,100.0%,14.3%,0.0%,28.6%,28.6%,42.9%,42.9%,14.3%,33.3%
Edouard Julien LHB,—,N/A,4,10,2.80,0,1,-,0.200,-,-,0.130,20.0%,20.0%,30.0%,8.7%,85.6,348.7,2,1,-,-,-,40.0%,20.0%,69.6,-,57.1%,-,70.0%,40.0%,0.0%,-,60.0%,60.0%,-,40.0%,33.3%
TJ Rumfield LHB,,+630,12,6,4.20,0,0,0.250,0.500,0.250,-,0.365,33.3%,14.3%,-,3.8%,89.4,227.8,1,0,-,-,-,25.0%,50.0%,74.1,50.0%,33.3%,16.7%,85.7%,50.0%,0.0%,25.0%,25.0%,25.0%,50.0%,25.0%,12.5%
Willi Castro SHB,,+526,20,6,4.60,0,0,0.400,0.500,0.600,0.200,0.468,16.7%,40.9%,16.7%,23.1%,86.1,204.2,1,0,-,-,25.0%,50.0%,25.0%,74.6,54.5%,9.1%,4.5%,100.0%,25.0%,0.0%,25.0%,25.0%,50.0%,25.0%,25.0%,40.0%
Troy Johnston LHB,,+730,11,6,4.20,0,0,-,0.167,-,-,0.108,16.7%,19.0%,33.3%,9.8%,84.6,226.2,0,0,-,-,-,33.3%,-,68.0,-,11.8%,-,81.0%,66.7%,0.0%,-,-,-,66.7%,33.3%,38.5%
Chad Stevens RHB,,+870,4,5,1.40,0,1,-,0.200,-,-,0.130,20.0%,26.3%,60.0%,15.2%,100.0,343.5,1,0,100.0%,-,-,100.0%,100.0%,70.5,20.0%,6.7%,6.7%,78.9%,100.0%,0.0%,-,-,-,-,100.0%,33.3%
Braxton Fulford RHB,,+509,1,4,2.40,0,0,-,-,-,-,-,-,40.0%,100.0%,16.0%,-,-,0,0,-,-,-,-,-,70.8,11.1%,-,-,90.0%,-,-,-,-,-,-,-,33.3%
Sterlin Thompson LHB,—,N/A,4,3,3.20,0,0,0.333,0.333,0.333,-,0.297,-,22.2%,66.7%,13.3%,74.8,248.9,0,0,-,-,-,-,100.0%,75.7,57.1%,-,-,77.8%,100.0%,0.0%,-,-,-,-,100.0%,20.0%
