Matchup,NYY @ BOS
Pitcher,Sonny Gray
Pitcher Team,BOS
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,53.2,225,0.238,0.301,0.393,0.155,1.21,6,1.01,7.1%,23.6%,24.4%,25.6%,11.7%,9.22,63.9%,7.4%,5.3%,36.8%,19.7%,13.3%,20.4%
vsLHB,32.0,144,0.271,0.348,0.465,0.194,1.50,5,1.41,9.0%,21.3%,23.6%,25.8%,10.3%,9.56,56.2%,7.3%,7.3%,40.6%,24.0%,17.4%,20.8%
vsRHB,21.2,81,0.182,0.218,0.273,0.091,0.78,1,0.42,3.7%,27.7%,25.9%,25.3%,14.4%,8.72,77.8%,7.6%,1.8%,30.4%,12.5%,-,19.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ben Rice LHB,,+350,30,15,3.80,3,6,0.308,0.400,1.000,0.692,0.566,13.3%,27.8%,20.0%,12.5%,98.0,361.1,8,6,30.0%,-,20.0%,60.0%,40.0%,73.6,31.2%,62.5%,37.5%,88.9%,90.0%,33.3%,-,10.0%,20.0%,50.0%,30.0%,33.3%
Spencer Jones LHB,,+690,23,17,3.00,1,0,0.083,0.353,0.333,0.250,0.314,29.4%,45.2%,35.3%,18.9%,97.4,312.1,2,0,-,-,-,80.0%,20.0%,76.9,65.4%,15.4%,7.7%,83.9%,60.0%,0.0%,-,40.0%,20.0%,40.0%,40.0%,42.9%
Jazz Chisholm Jr. LHB,,+564,43,14,3.20,1,2,0.182,0.357,0.455,0.273,0.353,21.4%,23.8%,14.3%,8.8%,89.2,217.0,2,2,11.1%,11.1%,22.2%,22.2%,22.2%,74.9,55.0%,15.0%,10.0%,95.2%,22.2%,50.0%,-,55.6%,77.8%,-,22.2%,7.1%
Jose Caballero RHB,,+1040,13,11,3.60,1,1,0.100,0.182,0.400,0.300,0.250,9.1%,20.0%,18.2%,9.1%,87.8,302.0,3,1,14.3%,-,14.3%,28.6%,42.9%,68.6,5.3%,26.3%,5.3%,95.0%,42.9%,33.3%,14.3%,28.6%,28.6%,28.6%,42.9%,23.1%
Cody Bellinger LHB,,+581,23,17,4.00,0,0,0.071,0.235,0.071,-,0.167,17.6%,21.2%,5.9%,12.3%,88.3,245.0,2,0,-,-,7.7%,23.1%,30.8%,68.8,4.2%,29.2%,8.3%,75.0%,23.1%,0.0%,23.1%,38.5%,23.1%,46.2%,30.8%,53.3%
Austin Wells LHB,,+597,26,13,2.80,0,1,0.083,0.154,0.083,-,0.118,7.7%,22.7%,23.1%,11.4%,84.6,240.4,1,0,-,-,33.3%,33.3%,44.4%,72.6,10.5%,21.1%,5.3%,86.4%,33.3%,0.0%,22.2%,33.3%,44.4%,22.2%,33.3%,18.2%
Jasson Dominguez SHB,,+760,10,11,4.00,0,0,0.273,0.273,0.545,0.273,0.346,-,26.1%,36.4%,12.5%,91.1,275.5,2,0,-,-,42.9%,28.6%,42.9%,73.2,27.3%,13.6%,9.1%,95.7%,28.6%,0.0%,42.9%,28.6%,71.4%,14.3%,14.3%,36.4%
Paul Goldschmidt RHB,,+570,17,10,4.20,0,0,0.200,0.200,0.200,-,0.178,-,24.0%,30.0%,15.0%,84.0,276.8,2,0,-,-,14.3%,28.6%,42.9%,70.7,8.0%,16.0%,-,100.0%,71.4%,0.0%,14.3%,14.3%,14.3%,57.1%,28.6%,53.8%
Anthony Volpe RHB,,+980,18,9,3.60,0,0,0.125,0.222,0.125,-,0.171,11.1%,9.1%,22.2%,3.1%,85.3,209.7,1,0,-,-,16.7%,-,16.7%,70.4,-,36.4%,-,100.0%,50.0%,0.0%,16.7%,-,16.7%,50.0%,33.3%,25.0%
Amed Rosario RHB,—,N/A,19,5,3.60,0,0,0.400,0.400,0.400,-,0.356,-,16.7%,20.0%,8.7%,91.7,214.4,0,0,-,-,-,50.0%,25.0%,72.0,9.1%,18.2%,9.1%,100.0%,-,-,25.0%,75.0%,25.0%,50.0%,25.0%,37.5%
Max Schuemann RHB,—,N/A,6,4,1.80,0,0,0.250,0.250,0.500,0.250,0.318,-,44.4%,50.0%,16.0%,95.4,223.5,0,0,-,-,50.0%,50.0%,50.0%,71.8,33.3%,16.7%,16.7%,85.7%,50.0%,0.0%,50.0%,-,50.0%,-,50.0%,28.6%
Ali Sanchez RHB,—,N/A,-,2,2.40,0,0,-,-,-,-,-,-,50.0%,50.0%,16.7%,85.8,-,0,0,-,-,-,-,-,68.8,-,50.0%,-,100.0%,-,-,-,100.0%,100.0%,-,-,33.3%
