Matchup,DET @ HOU
Pitcher,Hunter Brown
Pitcher Team,HOU
Opposing Team,DET

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,2.0,0.00,="0-6",.000,.000,0.000,0,0,0,0,66.7,0,.000,.000
Batting Second,1.0,3.00,="0-3",.000,.000,0.000,0,0,0,0,16.7,3,.500,.500
Batting Third,1.2,0.60,="0-5",.000,.000,0.000,0,0,0,0,50.0,1,.167,.167
Batting Fourth,1.1,0.75,="1-5",.200,.200,0.000,0,0,0,0,40.0,0,.200,.400
Batting Fifth,0.2,3.00,="1-3",.333,.333,0.000,0,0,0,0,0.0,1,.500,.833
Batting Sixth,1.0,1.00,="1-4",.250,.250,0.000,0,0,0,0,25.0,0,.250,.500
Batting Seventh,1.0,1.00,="0-3",.000,.000,0.000,0,0,0,0,25.0,1,.250,.250
Batting Eighth,0.2,3.00,="2-4",.500,.750,0.250,0,1,0,1,50.0,0,.500,1.250
Batting Ninth,1.1,0.00,="0-4",.000,.000,0.000,0,0,0,0,75.0,0,.000,.000

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Kevin McGonigle LHB,Batting First ​,="39-126",.310,.492,0.182,4,9,1,12,13.6,20,.408,.900
Gleyber Torres RHB,Batting Second ​,="26-87",.299,.379,0.080,2,1,0,9,15.2,22,.438,.817
Jahmai Jones RHB,Batting Third ​,="7-31",.226,.387,0.161,1,2,0,3,35.3,3,.294,.681
Colt Keith LHB,Batting Third ​,="25-98",.255,.316,0.061,0,6,0,5,23.3,5,.291,.607
Riley Greene LHB,Batting Fourth ​,="45-161",.280,.422,0.142,4,11,0,20,31.3,20,.363,.785
Dillon Dingler RHB,Batting Fifth ​,="12-69",.174,.391,0.217,4,1,1,10,18.2,5,.250,.641
Wenceel Perez SHB,Batting Sixth ​,="6-50",.120,.160,0.040,0,2,0,3,25.0,2,.154,.314
Kerry Carpenter LHB,Batting Sixth ​,="12-49",.245,.490,0.245,2,2,2,6,30.9,3,.327,.817
Matt Vierling RHB,Batting Seventh ​,="8-33",.242,.424,0.182,1,3,0,4,21.6,3,.297,.721
Spencer Torkelson RHB,Batting Seventh ​,="20-95",.211,.442,0.231,6,4,0,11,36.9,15,.324,.766
Zach McKinstry LHB,Batting Eighth ​,="7-61",.115,.180,0.065,1,1,0,1,22.1,6,.194,.374
Hao-Yu Lee RHB,Batting Eighth ​,="11-49",.224,.367,0.143,1,2,1,4,26.9,3,.269,.636
Jake Rogers RHB,Batting Ninth ​,="9-54",.167,.296,0.129,1,2,1,5,30.2,5,.242,.538
James Outman LHB,Batting Ninth ​,="11-55",.200,.364,0.164,1,4,1,4,41.1,1,.214,.578
