Matchup,LAA @ HOU
Pitcher,Grayson Rodriguez
Pitcher Team,LAA
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,59.0,271,0.283,0.372,0.511,0.227,1.59,10,1.53,10.3%,24.1%,20.3%,15.2%,11.6%,8.39,59.0%,7.8%,10.9%,48.6%,27.3%,18.0%,18.0%
vsLHB,30.2,151,0.318,0.395,0.543,0.225,1.92,5,1.47,11.9%,23.4%,17.2%,12.4%,11.2%,7.63,60.3%,7.4%,8.5%,52.8%,27.4%,17.2%,14.2%
vsRHB,28.1,120,0.240,0.344,0.471,0.231,1.24,5,1.59,8.3%,25.1%,24.2%,18.8%,12.1%,9.21,57.5%,8.4%,14.3%,42.9%,27.3%,19.0%,23.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Taylor Trammell LHB,,+584,20,3.20,10,2,4,100.7,345.0,7,6,50.0%,30.0%,30.0%,80.0%,30.0%,80.0,87.5%,56.2%,43.8%,100.0%,70.0%,50.0%,20.0%,20.0%,20.0%,50.0%,50.0%,-,50.0%
Cam Smith RHB,,+574,19,3.40,10,2,2,92.1,353.2,3,2,20.0%,20.0%,30.0%,70.0%,30.0%,79.5,76.9%,53.8%,38.5%,92.9%,40.0%,20.0%,50.0%,20.0%,60.0%,50.0%,30.0%,20.0%,14.3%
Yainer Diaz RHB,,+750,29,3.00,10,1,1,91.4,284.8,1,1,10.0%,10.0%,20.0%,50.0%,30.0%,73.8,33.3%,40.0%,26.7%,93.8%,40.0%,10.0%,100.0%,30.0%,60.0%,60.0%,30.0%,10.0%,75.0%
Christian Walker RHB,,+424,28,4.00,10,1,1,89.4,245.7,2,1,10.0%,10.0%,30.0%,40.0%,30.0%,75.7,58.3%,50.0%,33.3%,92.3%,70.0%,50.0%,20.0%,20.0%,20.0%,40.0%,30.0%,30.0%,14.3%
Christian Vazquez RHB,—,N/A,18,2.80,10,1,1,78.3,271.7,2,1,10.0%,10.0%,10.0%,30.0%,20.0%,66.4,-,63.6%,18.2%,78.6%,40.0%,10.0%,0.0%,30.0%,40.0%,10.0%,50.0%,40.0%,42.9%
Jeremy Pena RHB,,+522,21,3.60,10,1,2,92.2,298.8,2,1,10.0%,10.0%,30.0%,40.0%,30.0%,72.8,11.8%,35.3%,11.8%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,60.0%,30.0%,10.0%,62.5%
Yordan Alvarez LHB,,+240,32,4.20,10,1,1,94.7,317.1,4,1,-,-,20.0%,60.0%,50.0%,77.0,84.6%,53.8%,38.5%,100.0%,70.0%,30.0%,33.3%,40.0%,30.0%,20.0%,60.0%,20.0%,57.1%
Jose Altuve RHB,,+640,20,4.20,10,0,0,84.1,207.0,1,0,-,-,20.0%,40.0%,40.0%,68.5,14.3%,35.7%,7.1%,100.0%,50.0%,10.0%,0.0%,40.0%,30.0%,40.0%,30.0%,30.0%,16.7%
Nick Allen RHB,,+1239,17,2.40,10,0,0,76.5,199.7,1,0,-,-,10.0%,-,20.0%,68.5,-,30.0%,-,83.3%,50.0%,40.0%,0.0%,10.0%,20.0%,30.0%,30.0%,40.0%,33.3%
Isaac Paredes RHB,,+520,22,4.20,10,0,0,88.5,236.5,2,0,-,-,40.0%,10.0%,50.0%,64.5,-,60.0%,-,83.3%,60.0%,30.0%,0.0%,30.0%,10.0%,50.0%,30.0%,20.0%,25.0%
LaMonte Wade Jr. LHB,—,N/A,25,2.20,10,0,1,82.9,227.2,2,0,-,-,30.0%,10.0%,20.0%,70.6,-,50.0%,8.3%,92.3%,40.0%,20.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,0.0%
Daulton Varsho LHB,,+500,16,4.20,10,0,0,92.8,289.8,6,1,-,-,20.0%,60.0%,30.0%,74.2,33.3%,58.3%,25.0%,100.0%,70.0%,50.0%,0.0%,20.0%,10.0%,20.0%,70.0%,10.0%,62.5%
Nelson Velazquez RHB,—,N/A,8,2.00,5,0,1,91.6,271.2,1,1,20.0%,20.0%,40.0%,60.0%,60.0%,75.9,80.0%,60.0%,60.0%,83.3%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,40.0%,20.0%,0.0%
