Matchup,BAL @ BOS
Pitcher,Trevor Rogers
Pitcher Team,BAL
Opposing Team,BOS

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,5.2,2.12,="11-27",.407,.741,0.334,2,3,0,9,13.8,1,.414,1.155
Batting Second,8.0,0.75,="3-26",.115,.115,0.000,0,0,0,3,13.8,3,.207,.322
Batting Third,4.1,2.77,="10-25",.400,.760,0.360,3,0,0,5,14.8,2,.444,1.204
Batting Fourth,7.0,1.00,="6-24",.250,.542,0.292,1,2,1,6,30.8,1,.269,.811
Batting Fifth,4.2,2.36,="7-20",.350,.600,0.250,0,3,1,3,8.3,4,.458,1.058
Batting Sixth,5.1,1.50,="5-21",.238,.571,0.333,2,1,0,5,20.8,3,.333,.904
Batting Seventh,5.1,1.13,="5-20",.250,.350,0.100,0,2,0,4,19.0,1,.286,.636
Batting Eighth,5.0,0.80,="3-18",.167,.222,0.055,0,1,0,1,15.0,1,.250,.472
Batting Ninth,3.1,3.00,="8-18",.444,.556,0.112,0,2,0,2,20.0,2,.500,1.056

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jarren Duran LHB,Batting First ​,="35-155",.226,.452,0.226,9,4,2,23,28.7,12,.287,.739
Ceddanne Rafaela RHB,Batting Second ​,="15-58",.259,.379,0.120,1,4,0,5,12.9,3,.306,.685
Mickey Gasper SHB,Batting Second ​,="9-32",.281,.281,0.000,0,0,0,2,25.7,0,.294,.575
Wilyer Abreu LHB,Batting Third ​,="32-123",.260,.382,0.122,3,6,0,14,18.7,8,.301,.683
Willson Contreras RHB,Batting Fourth ​,="36-124",.290,.484,0.194,5,5,2,18,25.5,12,.376,.860
Masataka Yoshida LHB,Batting Fifth ​,="10-43",.233,.395,0.162,1,2,1,2,14.6,3,.292,.687
Andruw Monasterio RHB,Batting Sixth ​,="7-25",.280,.360,0.080,0,2,0,2,28.0,0,.280,.640
Marcelo Mayer LHB,Batting Seventh ​,="21-92",.228,.326,0.098,1,6,0,7,15.2,9,.298,.624
Connor Wong RHB,Batting Eighth ​,="12-54",.222,.315,0.093,0,5,0,10,27.0,5,.311,.626
Carlos Narvaez RHB,Batting Eighth ​,="15-72",.208,.292,0.084,1,3,0,1,29.6,6,.288,.580
Isiah Kiner-Falefa RHB,Batting Ninth ​,="10-45",.222,.311,0.089,1,1,0,8,14.3,4,.286,.597
Caleb Durbin RHB,Batting Ninth ​,="14-71",.197,.282,0.085,0,6,0,10,14.5,2,.227,.509
