Matchup,SEA @ PIT
Pitcher,Bryan Woo
Pitcher Team,SEA
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,89.0,354,0.220,0.261,0.340,0.120,1.00,9,0.91,4.5%,24.3%,24.9%,20.5%,13.1%,8.90,70.6%,7.8%,7.3%,44.5%,32.0%,10.1%,15.0%
vsLHB,49.2,202,0.215,0.269,0.355,0.140,1.07,6,1.09,6.4%,23.0%,24.8%,19.2%,12.1%,9.06,68.8%,6.9%,9.4%,47.1%,37.7%,9.6%,14.5%
vsRHB,39.0,152,0.226,0.249,0.322,0.096,0.92,3,0.69,2.0%,26.2%,25.0%,22.4%,14.5%,8.77,73.0%,9.2%,4.6%,41.3%,24.8%,11.1%,15.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Bryan Reynolds SHB,,+600,15,13,3.80,2,2,0.385,0.385,0.846,0.462,0.528,-,13.6%,15.4%,7.0%,96.3,339.6,4,3,18.2%,-,9.1%,72.7%,54.5%,72.8,25.0%,50.0%,25.0%,95.2%,36.4%,50.0%,18.2%,45.5%,36.4%,54.5%,9.1%,35.7%
Spencer Horwitz LHB,,+583,21,22,4.80,1,1,0.222,0.364,0.500,0.278,0.376,9.1%,23.5%,27.3%,10.4%,92.2,231.8,2,2,8.3%,8.3%,16.7%,33.3%,25.0%,68.3,-,23.3%,13.3%,90.9%,33.3%,25.0%,25.0%,25.0%,33.3%,25.0%,41.7%,18.2%
Henry Davis RHB,,+800,39,19,3.00,1,1,0.133,0.316,0.333,0.200,0.298,15.8%,19.2%,26.3%,7.9%,82.4,251.3,2,1,10.0%,10.0%,50.0%,50.0%,20.0%,73.4,22.7%,22.7%,13.6%,88.0%,20.0%,50.0%,20.0%,30.0%,60.0%,30.0%,10.0%,46.2%
Marcell Ozuna RHB,,+625,29,17,3.80,1,1,0.267,0.353,0.467,0.200,0.357,11.8%,37.9%,41.2%,15.3%,97.5,272.7,2,1,25.0%,12.5%,25.0%,75.0%,62.5%,72.6,26.1%,21.7%,13.0%,85.2%,12.5%,100.0%,50.0%,37.5%,25.0%,37.5%,37.5%,0.0%
Brandon Lowe LHB,,+340,29,17,4.60,1,1,0.188,0.235,0.375,0.188,0.266,5.9%,27.8%,29.4%,15.2%,93.5,254.7,3,1,9.1%,9.1%,18.2%,72.7%,18.2%,73.6,46.9%,28.1%,18.8%,91.4%,45.5%,0.0%,18.2%,36.4%,45.5%,18.2%,36.4%,47.6%
Endy Rodriguez SHB,,+725,33,15,3.40,1,1,0.333,0.467,0.750,0.417,0.498,20.0%,16.7%,6.7%,7.7%,97.5,313.5,4,2,18.2%,-,-,54.5%,27.3%,71.9,17.6%,64.7%,29.4%,94.4%,9.1%,0.0%,36.4%,54.5%,45.5%,36.4%,18.2%,20.0%
Esmerlyn Valdez RHB,—,N/A,-,12,2.20,1,1,0.083,0.083,0.333,0.250,0.175,-,40.0%,50.0%,22.2%,86.5,278.0,3,1,16.7%,-,-,33.3%,50.0%,74.0,31.8%,13.6%,9.1%,88.0%,50.0%,33.3%,-,33.3%,-,50.0%,50.0%,27.3%
Nick Gonzales RHB,,+1140,25,30,4.20,0,1,0.250,0.300,0.321,0.071,0.280,-,20.4%,23.3%,13.2%,89.1,276.1,5,1,-,-,10.0%,35.0%,40.0%,69.7,10.5%,31.6%,7.9%,82.6%,30.0%,0.0%,25.0%,45.0%,35.0%,45.0%,20.0%,47.6%
Jared Triolo RHB,,+1320,21,24,3.80,0,0,0.211,0.375,0.263,0.053,0.302,16.7%,15.4%,16.7%,4.8%,83.6,248.2,2,0,-,-,-,26.7%,13.3%,71.3,4.2%,29.2%,4.2%,92.3%,20.0%,0.0%,13.3%,60.0%,33.3%,40.0%,26.7%,27.3%
Jake Mangum SHB,,+2200,5,11,4.20,0,0,0.364,0.364,0.364,-,0.324,-,16.2%,18.2%,9.1%,86.1,201.2,1,0,-,-,-,25.0%,12.5%,65.4,-,14.7%,2.9%,91.9%,12.5%,0.0%,12.5%,62.5%,12.5%,37.5%,50.0%,33.3%
Tyler Callihan LHB,—,N/A,5,11,2.20,0,0,0.200,0.273,0.200,-,0.221,9.1%,31.4%,45.5%,17.7%,88.1,250.2,2,0,-,-,40.0%,40.0%,80.0%,71.0,15.6%,9.4%,6.2%,94.1%,40.0%,0.0%,60.0%,-,40.0%,40.0%,20.0%,36.8%
Ryan O'Hearn LHB,,+610,30,7,4.20,0,0,-,-,-,-,-,-,38.9%,42.9%,21.2%,95.9,305.8,1,0,-,-,-,50.0%,-,69.6,-,7.1%,-,87.5%,50.0%,0.0%,-,50.0%,25.0%,25.0%,50.0%,30.0%
Billy Cook RHB,—,N/A,1,4,1.60,0,0,-,-,-,-,-,-,25.0%,25.0%,14.3%,88.1,190.7,0,0,-,-,-,-,-,73.0,25.0%,25.0%,-,100.0%,33.3%,0.0%,-,-,-,100.0%,-,33.3%
