Matchup,PIT @ LAD
Pitcher,Jared Jones
Pitcher Team,PIT
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,64.0,268,0.230,0.313,0.434,0.205,1.20,11,1.55,7.8%,31.0%,26.5%,23.0%,15.0%,9.98,57.7%,7.0%,8.6%,39.1%,27.0%,21.3%,19.5%
vsLHB,38.0,160,0.234,0.325,0.455,0.221,1.26,6,1.42,8.8%,32.4%,28.7%,22.7%,15.3%,10.89,56.8%,7.6%,8.1%,43.4%,23.2%,21.7%,21.2%
vsRHB,25.2,108,0.222,0.295,0.404,0.182,1.13,5,1.75,6.5%,29.0%,23.1%,23.6%,14.3%,8.77,59.1%,6.2%,9.3%,33.3%,32.0%,20.8%,17.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Max Muncy LHB,,+350,32,3.60,10,2,2,97.0,296.4,5,3,10.0%,10.0%,20.0%,60.0%,50.0%,71.5,8.3%,83.3%,41.7%,92.3%,90.0%,60.0%,33.3%,30.0%,10.0%,30.0%,40.0%,30.0%,28.6%
Hunter Feduccia LHB,,+1100,24,3.20,10,1,1,90.4,296.7,4,2,10.0%,-,10.0%,60.0%,50.0%,70.7,16.7%,50.0%,33.3%,100.0%,70.0%,40.0%,25.0%,30.0%,30.0%,20.0%,80.0%,-,28.6%
Shohei Ohtani LHB,,+240,26,4.80,10,0,0,98.0,218.6,1,0,-,-,10.0%,70.0%,30.0%,75.1,52.2%,34.8%,21.7%,100.0%,40.0%,-,-,40.0%,50.0%,60.0%,20.0%,20.0%,28.6%
Freddie Freeman LHB,,+480,31,4.80,10,0,0,90.9,269.9,3,2,-,-,10.0%,50.0%,50.0%,69.7,6.7%,46.7%,20.0%,100.0%,80.0%,30.0%,0.0%,50.0%,-,10.0%,50.0%,40.0%,50.0%
Mookie Betts RHB,,+440,10,4.80,10,0,0,81.1,228.4,0,0,-,-,10.0%,10.0%,30.0%,69.7,-,40.0%,-,100.0%,50.0%,30.0%,0.0%,20.0%,30.0%,10.0%,50.0%,40.0%,28.6%
Teoscar Hernandez RHB,,+440,20,4.00,10,0,1,92.8,189.6,2,1,10.0%,-,20.0%,50.0%,30.0%,72.7,16.7%,58.3%,25.0%,85.7%,30.0%,10.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,42.9%
Alex Call RHB,,+804,12,2.20,10,0,0,87.0,265.4,1,0,-,-,10.0%,10.0%,40.0%,66.0,-,50.0%,-,80.0%,60.0%,30.0%,0.0%,30.0%,40.0%,30.0%,30.0%,40.0%,50.0%
Kyle Tucker LHB,,+520,19,4.40,10,0,0,87.2,242.4,0,0,-,-,-,30.0%,10.0%,72.2,20.8%,25.0%,12.5%,96.0%,30.0%,20.0%,0.0%,10.0%,60.0%,40.0%,50.0%,10.0%,37.5%
Miguel Rojas RHB,—,N/A,16,2.40,10,0,0,85.9,267.8,3,1,10.0%,-,30.0%,40.0%,40.0%,70.6,14.3%,35.7%,14.3%,87.5%,80.0%,60.0%,0.0%,20.0%,10.0%,30.0%,50.0%,20.0%,37.5%
Tommy Edman SHB,,+630,19,4.20,10,0,0,90.4,232.4,2,1,-,-,10.0%,50.0%,30.0%,70.6,8.3%,50.0%,41.7%,80.0%,50.0%,20.0%,0.0%,30.0%,30.0%,30.0%,30.0%,40.0%,33.3%
Andy Pages RHB,—,N/A,22,4.20,10,0,0,81.3,212.8,0,0,-,-,30.0%,20.0%,60.0%,73.4,28.6%,14.3%,7.1%,93.3%,70.0%,20.0%,0.0%,50.0%,20.0%,30.0%,20.0%,50.0%,16.7%
Enrique Hernandez RHB,—,N/A,-,2.80,3,0,0,87.8,326.0,2,1,-,-,-,-,-,68.4,-,75.0%,-,100.0%,66.7%,66.7%,0.0%,-,33.3%,-,66.7%,33.3%,0.0%
Ben Rortvedt LHB,—,N/A,-,2.00,2,0,0,91.1,302.7,1,0,-,-,-,-,50.0%,67.0,-,50.0%,-,100.0%,100.0%,50.0%,0.0%,50.0%,-,-,100.0%,-,50.0%
